,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X000069.CH.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.151494379003909,0.0373104546049793,0.0976276776032619,0,0.0989527799770813,0,0.0283774105821659,0,0,0,0,0,0,0,0,0.117895969811331,0,0,0,0,0,0,0,0,0,0,0.0307398330406196,0,0,0,0,0.0818593374782908,0,0.061789802865905,0,0,0.0207022729323181,0,0,0,0.058693562039415,0.121369985398712,0,0,0,0,0,0,0
X002142.CH.EQUITY,0.118758278042501,0,0,0,0,0,0,0,0,0.0131722093480004,0,0,0,0,0,0.215428405795008,0,0,0,0,0,0,0.126862078385093,0,0,0,0,0,0,0,0,0.191434802775343,0,0,0,0,0,0,0.135426885776947,0.19509501426705,0,0,0,0,0.0721061235716152,-0.180484797374738,0,0,0,0.0467389772276604
X600000.CH.EQUITY,0,0,0,0,0,0.0255331470274458,0,0,0.524744856336993,0,0,0,0.276677029780212,0,0,0,0,0,0,0,0,0,0.157595364735553,0,0.159718873270407,0,0,0,0,0,0,0,0,0,0,0,-0.114620762559474,0,0,0,0,0,0,0.0455568476885239,0,-0.018270169428548,0,0,0,-0.0676189415338709
X600015.CH.EQUITY,0.136693048699212,0,-0.262493700873097,0,0,0,0,0,0,0.221674955164434,0,0,0,0,0.052111471783409,0,0,0.359365578688678,0,0,0,0,-0.0361880879932825,-0.0642572622056076,0,0,0,0,0,0,0,0,0,0.0425555707808232,0.151968360074752,0,0,0,0,-0.0922591807760325,0,0,0,0,0,0,0,-0.0347442027774032,0,-0.447685394155062
X600016.CH.EQUITY,0,0,0.18140778766879,0.240679091825284,0,0,0,0.152252242957399,0,0,0,0,0,0,0.0388837678883599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701744472676367,0,0,0,0,0.0350102426721783,0,0,0,0,0,0,0,0,0,-0.00815811427244963
X600036.CH.EQUITY,0,0,0,0.179725520963657,0,0,0.0132602765488222,0,0,0,-0.0392630895874429,0,0.572073506040661,0,0.140179238754213,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.103814538422866,0,0,-0.11483299313637,0,0,-0.0322485484919517,0,0,0,0,0,0,0,0.0933399618183318,0,0,0,0,-0.142880954113183,0.28869544523272,0,-0.00295554882439018
X600919.CH.EQUITY,-0.178438712729922,-0.173118938581201,0,0,0,0.776384716653496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172277840096337,0,0,0,0,0,0,0,0,0,0,0,0,0.220555639386759,0.125846332217333,0,0,0,3.46944695195361e-18,0,-0.245680981371497,0,0,-0.0524647224290027,-0.144801187072199,0,0,0,0.157805320183547,0.00262715208232775,0
X601009.CH.EQUITY,0.0539484654741246,0,0,0,0,0,0.0363477390668618,0,0.505649830779988,0,0,0,0,0,0,0,0,0,0,0.19044409811242,0,-0.138049327750365,0,-0.107535173816177,0,0,0.049865622611042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0373383446343066,0,0,0,0.0122978979128842,-0.201379837239486
X601166.CH.EQUITY,0,0,0.316602903408859,0.0505815839776751,0,0,0,0.111652355360155,0,0,0,0.244270564385816,0.0716528122256092,0.120886568601172,0,0,0.00557918798130573,0,0,0.00654079627302396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0643732202742192,0
X601169.CH.EQUITY,0,0,0,0.650328012916392,0,0,0,0,0,0,0,0,0,0,0.102985108584205,0,0,0.220728481640741,0,0.0182764392939255,0,-0.245457197506282,0.0331741900048576,0.208891995259082,0.115136314101798,0,0,0,0,0,0,0,0,0.208659381195091,0,0,0,0,0,0,0,-0.121824589075531,0,0.0583573437542503,0,0.0237418414401747,0,0,0,0
X601229.CH.EQUITY,0,0.167993635705546,0.0943131772248679,0,0,0,0,0,0,0,0,0,0,0.446458254171546,0,0,0,0,0,0,0,-0.00576931817873415,0,0,0,0,0,0,0,0,0,0.0658138460019019,0.0832898679811451,0,0,0,0.0657641169323073,0,0,0,0,0.0256980794105045,0,0,0.073415388188636,0,0,0,0,-0.184357919777686
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0.579667284580001,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.221403554857858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205049471164461,-0.27169212630173,0,0,0,-0.0983929844898694,0,0
X601328.CH.EQUITY,0,0,0,0,0,0.702161101620593,0,0,0,0.0208629838789572,0,0,0,0,0,0.025836830055517,0,0,0,0,0,0,0,0,0,0,0,-0.136036538839904,0,0,0,-0.000333552933796898,0,-0.0286951566869448,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0901650906128923,0.0231809616110307,0
X601398.CH.EQUITY,0.550279183360079,0,0,0,0,0,0,0,0,0,0.515548231331293,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0139070089533102,0,0,0,0,0,0,0,0,-0.200576568220129,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202536835728318,0.082826337217591,0.0627588180836898
X601818.CH.EQUITY,0,0,0,0,0,0.382133483849671,0,0.0825595219541076,0,0,0,0.275292034806783,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219476118302249,0.336371377817755,0,0,0.162118205522138,0,0,-3.46944695195361e-18,0,0,-0.0105702730117178,0,-0.253263663057069,-0.0536451190368792,0,0,0,-0.0315371155180446
X601939.CH.EQUITY,0,0.718103974245163,0,0,0,0,-0.030202771827968,0,0,0,0,0,0,0.725275402771402,0,0,0,0.10745820534628,-0.0175543115122617,-0.20473440211812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.314445800655941,0,0,0,0,0,0,-0.0133369454280977,0,-0.067872344887654,0,-0.06470953706288,-2.77555756156289e-17,0,0,0
X601988.CH.EQUITY,0,0.131933067008376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111253956959307,0,0,0,0.200552684573327,0,0.0197225423061819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305827558392221,0.0972600580935889,-0.101998260094239,0,0,0,0.0934417675831638,0
