,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X601881.CH.EQUITY,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.141304788232298,0,0,0,0,0.123782559809478,0,0,0,0.296084469158717,0,0,0,-0.0332959088655439,0,0,0,0,0,-0.133357645089582,0,0,0,0.211527652500451,0,0,0,0,0,0,0.124262856124398,0,0,0,0,-0.212827651037129,0,0,0,0.215250504553951,0,0,0,0,0,0,-0.0609308675720739,0,0
X002142.CH.EQUITY,0.231595248754271,0,0,0,0,0,0,0.043146022926953,0.131961342159751,-4.33680868994202e-19,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0295726059977785,0,0,0,0,0,0,0,0,0,0,0.255401990164116,0,0,0.0140046477523673,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0.351352033649207,0.140093222344834,0.0551400297126374,0,0.0416805486703179,0,0,0,0.133164389112524,0,0,0,0.0152691744117728,0.0611387704545094,0,0,0,0.0154463711785272,0.0565584512893199,0,0,0,0,0,0,-0.212977401990403,0,0,0,0,0,0,0,0,0,0.213252763481375,0,0,0,0,0,0,0,0,0,-0.0251580158603932
X600015.CH.EQUITY,0,0,0,0,0.0614026098645232,0,0,0,0,0.506124383432614,0,0,0.108866163747298,0,0,0.0258765288628545,0,0,0,0.0137646883736443,0,0,0,0,0,0,0,0,0,0,0.079587617388498,0,0,0.0480554373703257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0.139353950852863,0.255978868488511,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0240513287733661,0.19014831175926,0,0,0.155392919926463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131043163704103,0,0,0,0,0,0,0,0.0906080841208601,0.150094578330159,0,0,0,0,0,0,0,-0.196468725899569
X600036.CH.EQUITY,0,0.0860629151045116,0.0790179245437011,0,0,0,0,0,0,0,0,0.0241187309844419,0,0,0,0.0331645811967325,0,0,0,0,0,0.19364076761657,0,0,0,0,0,0,0,0,0,0,0,0,-0.0309789674146057,0,0,0,0,0.467546590420519,0,0.0784873047653931,0.0496244427380911,0,0,0,0,0,0,0.147401597406712
X600919.CH.EQUITY,0,0.0320662215228205,0,0,0,0,0,0,0,0.327901517463135,0.0482312829949064,0,0,0.0562677907595,0,0,0.425326378430353,0,0,0,0,0,0,0.0012335973258156,-0.0287540271448586,0,0,0,0.0724697827293326,0,0,0,0,0,0.0866187518678282,0,0,0,-0.100161575541415,0,0,-0.17255254763407,0,0,0,0,0,0,0,0.127079934550639
X601009.CH.EQUITY,0.283819710772864,0,0,0,0,0,0,0,0.403311349959552,0,0,0,0,0.313881890423993,-2.77555756156289e-17,0,0,0,-0.0698175177670825,0,0,0,-0.0668604307721117,0.0463851003346941,0.0371390034320174,0,0,0,0,0,0,0,-0.0471598110371104,0,0,0,0,0,0,0,0,0,0,0,0,0.248589051935443,0,0,0,0
X601166.CH.EQUITY,0,0.340033119507816,0,0,0,0,0,0,0,-0.187721764035455,0,0,0,0,0,0,0.391945606272269,0,0,0,0,0,0,0,0,0.0518792574233999,0,0,0.0778596970516188,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.042941232609827,0,0.192226709371058,0.15540417567221,0.122683683313478,0,0,0,0,0,0.203082313266782
X601169.CH.EQUITY,0,0,0.159796928241557,0.562338811552476,0,0,0,0,0,0,0,0,0.268575230775901,-0.0241242393680154,0,0,0.1640128935829,0.0280641448828521,0,0,0,0,0,0.136817970391023,0,0,0,0,0,0,0,0,0,0,-0.0415944384276352,0,0,0,0,0,0.0433583607108451,0,0,-0.166559545039448,0,0,0,0.103425251266408,0.0138315554391073,0
X601229.CH.EQUITY,0.132782445614067,0.101220354797827,0,0.197939109046272,0,0,0.181997544955309,0,0,0,0,0,0,0,0,0.248661722792434,0,0,-0.188242048932873,0,0,-0.0150808751394071,0,0,0,0,0,0,0,0,0,0,0,0,0.116387739768147,0,0,0,0,0,0,0,0,0,0,0,0,-0.0968447409127308,-0.0345211220788343,-0.0199101795396693
X601288.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.26183557909444,0,0,0,0.119470095112304,0.0829035255988593,0,0.0959628832892903,0,-0.0924559739050936,0,0,0,0,0,0,0,0,0,0,0.0127162955449009,0,0,0,0,0.0246154908881343,0,0,0,0,0,0,0.232497733881318,0,0,0,0,0,0.0881675576799357,0,0
X601328.CH.EQUITY,0,0,0.0937129996436977,0,0.0429533428634952,0,0,0,0,0,0,0,0,0.0815121531935741,0,0.0450072983209381,0.435649233312794,0,0,0,0,0.0899371305057463,0,0,0.059433603219531,0,0,0,0,0,0,0,0,0.104765229452748,0,0,0,0,0,0,0.123603568040307,0,0,0,0,0,0,0,0,-0.0147542266906113
X601398.CH.EQUITY,0,0,0,0,0,0,0.199038635921535,0,0,0,0,0,0,0,0,0.322561855987992,0.34843048359634,0,0,0,0,0,0,0,0,0,0,0,-0.157719430073776,0,0,0,0,0,-0.0505785313141352,0,0.187168229758656,0,0,0,0,0,0,0,0,-0.113012450538949,0,0,0,0
X601818.CH.EQUITY,0,0,0,0,0.130699138165457,0,0,0,0,0,0.135593314074437,0.0554555595480936,0,-4.33680868994202e-19,0,0.0477961147433101,0,0.130569799524462,0,-0.0403469424047084,0,0,0,0,0,8.67361737988404e-19,0,0,-0.0613035035461492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259385770944784,-0.0799983583220989
X601939.CH.EQUITY,0.00385556848957665,0,0,0,0,0,0,0.042152325933917,0,0,6.93889390390723e-18,0,0.193680869124133,0,0.512951246897547,0,0,0,0,0,0,0.000241626820218992,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250129929568377,0,0
