,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601818.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X5.HK.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X600958.CH.EQUITY,X600999.CH.EQUITY,X601066.CH.EQUITY,X601211.CH.EQUITY,X601236.CH.EQUITY,X601688.CH.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,X600918.CH.Equity,X601696.CH.Equity,X388.HK.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0,0.0562393028799247,0,0.010970425471584,0.186662552871609,0.207399250253894,0.0199997564260199,0,0,0,0,0,0,0,0,0,0,0.0978222316128911,0,0,0,0.00329041699072551,0,0,0,0.196397320214248,0,0.0363732307098675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0933006692422373,0,0,0
X002142.CH.EQUITY,0.0148721177916762,0,0,0,0.139004581599129,0.378264872493052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214686849087747,0.272339862042908,0.059109293068171,-0.130660046524224,0,0,0,0,0,0,0,0,0,0,0,0.136589393201897,0,0,0,0.0747214169160352,0,0,0.318302379523519,0,0,-0.279498988592818,0,0,0,0,-0.0728848424802523
X600000.CH.EQUITY,-1.38777878078145e-17,0,0,0.323113182254786,0,0.122954700979522,0,0,0,0,0,0.039303211697087,0,0,0,0,0.370453206219206,0,0,0.17187276156391,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170259765305245,0,0,0,0,0,0,0,-0.065859902566557
X600015.CH.EQUITY,0,0,0,0,0,0,0.504199060099227,0,0,0,0,0.0742470396167844,0,0,0,0,0.213072301044943,0,-0.015129126537536,-0.05009568200751,0,0,0.226505848237126,0,0,0.0635163837709863,0,0,0,0,0,0,-0.133910497940055,0,0,0,-0.0365508490195056,0,0,0,0,0,0,0,0,0,0,0,0.0719568128090271,0,-0.0353972162261538,0
X600016.CH.EQUITY,0,0.234046233855929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0991221216567172,0,-0.0516550706936428,-0.0480876005575422,0.700652183844155,0,0,0,0,0,0,0,0.0593190568521464,0,0,0,0,0,0,6.93889390390723e-18,0.0501788064107299,0,0,0,0,0,0,0,-0.242866348192874,0,0,0,0
X600036.CH.EQUITY,0.0291148687882135,0.104321317509965,0.134598563538655,0,0,0,0,0,0,0.0103335490173409,0.360640737801265,0,0,0,0,0,0,0,0,0.0782689833628912,0.0600853564181951,0,0.00103008773032873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336952624754245,0,0,0,0,0,0.0337803172286803,0,0.0437429095665311,0,0
X601009.CH.EQUITY,0,0,0,0.810976807520515,0,0.0773632030596671,0,-0.105116110548878,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0642595822321499,0,0,0,0,0.0773160009579838,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168866209471459,0,0,0.113673279395472,0,0,0.0582025381296342,-0.00633387870213631,-0.0157800874549492,0,0,0
X601166.CH.EQUITY,0,0,0.0696792784568169,0,0.0685666545364157,0.111781391890295,0,0,0.296205215859275,0,0.0294722864433605,0,0,0,0,0.277360179998104,0.0489855787186288,0.0436122910372702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317421802161576,0,0.0434377514567776,0,0,0,0.0446420487748802,0,0,0.0442836725657211,0,0,0,0,0.0282150997685009
X601169.CH.EQUITY,0,-0.0200195336900379,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748719240770308,0.112700683038856,0,0,0,0,0,-0.0290140069521388,0,0,0,0.0267264705681777,0.012794919439193,0,0,0,-0.0441881001211979,0,0,0.0582526699894873,0,0,0,0,0,0.000264877251320856,0,0,0,0,0,0.0705931637212622,0,0,0,0,0
X601229.CH.EQUITY,0,0,0,0,0,0.0805079811658371,0,0,0,0,0,0,0.764891476852081,0,0,0,0,0,0,6.93889390390723e-18,0.262334480246986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.347256117017537,0,-0.0930957315334411,-0.0752888141465185,-0.0974123023542582,0,0,0,0,0,-0.0659998655812573,0,0,-0.146733578218631,-0.061778569103955,0.137011972701047,0
