,X000001.CH.EQUITY,X002142.CH.EQUITY,X600000.CH.EQUITY,X600015.CH.EQUITY,X600016.CH.EQUITY,X600036.CH.EQUITY,X600919.CH.EQUITY,X600926.CH.EQUITY,X601009.CH.EQUITY,X601166.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X601288.CH.EQUITY,X601328.CH.EQUITY,X601398.CH.EQUITY,X601577.CH.EQUITY,X601818.CH.EQUITY,X601838.CH.EQUITY,X601939.CH.EQUITY,X601988.CH.EQUITY,X601997.CH.EQUITY,X601998.CH.EQUITY,X601658.CH.Equity,X601916.CH.Equity,X601077.CH.Equity,X11.HK.EQUITY,X2388.HK.EQUITY,X2801.TT.EQUITY,X2880.TT.EQUITY,X2884.TT.EQUITY,X2886.TT.EQUITY,X2891.TT.EQUITY,X2892.TT.EQUITY,X5880.TT.EQUITY,X600030.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601688.CH.EQUITY,X2885.TT.EQUITY,X601318.CH.EQUITY,X601319.CH.EQUITY,X601336.CH.EQUITY,X601601.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X2881.TT.EQUITY,X2882.TT.EQUITY,X2883.TT.EQUITY,X2888.TT.EQUITY,X267.HK.EQUITY,MKRturn,TED
X000001.CH.EQUITY,0,0.0109807633882965,0,0,0,0,0.0767206539204573,0,0,0.349640135319498,0,0,0,0,0,0.110479024938302,0.120815122826691,0,0,0,0,0,0,0,0,0,0,0,0.11937904166811,0,0,0,0,0,0,0,0,0,0,0,0,0.126767395501976,0,0,0.101698291951197,0,0,0,0,0.0399104298926985,0,0.0158604914859409
X002142.CH.EQUITY,0,0,0,0,0,0.124379856533707,0.12065963402551,0,0.10154896860318,0,0,0,0,0,0.302264985812608,0,0,0,0,0,0,0,0.212771431782044,0,0,0,0,0,0,0.1383374636275,0,0,0,0,-0.100536974029271,0,0,0,0,0,0,0,0,0,0,0,-0.0815449745870995,0,0,0.00479380507717431,0.393360773774826,-0.0151362853579139
X600000.CH.EQUITY,0,0,0,0,0,0,0,0.223745576288476,0,0,0,0.117952102461004,0,0,0.104157496424841,0,0,0,0,0.118352318303509,0,0,0,0,0.0580027430361113,0,0,0,0,-0.0998361260928451,0,0,0,0,0.274895941039627,0.0514248025763716,0,0,0,0,0,0,0.0558848907427038,0,0.111512662089871,0,0,0,0,0.0490420125530349,0,0
X600015.CH.EQUITY,0,0,0,0,0.0657934800049639,0,0,0,0,0,0.132822555316671,0.11812878505772,0,0.0325587165900389,0,0,0.480927215038033,0,0,0,0,0.0359623250301481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144185545050313,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13195831253348,0,0,0,0,0.26277625644935,0,0,0,0.125826361595871,0.464449344843581,0,0,-0.123654499544641,0,-0.0694374030080691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180314347422147,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.226421257061955,0,0,0,0,0,0,0,0,0.2848299485164,0,0,0,0,0,0,0,0,0,0,0,0.201950427496477,0,0,0,0,0,0,0.227210784327441,0,0.159582707579444,0,0,0.0122692410279326,0.118751182855252,0,0.0364416492160387,0,0,0,0,0,0
X600919.CH.EQUITY,0.0573611190084813,0.394952777065047,0,0,0,0,0,0,0.0300628495166695,0,0,0,0,0.0680208000729864,0,0,0,0,0,0.41352285392395,0,0,0,0,0,0,0,0.0738219887208814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184042000175969,0,0,0,0.0112321173323993,0,0.0609556140942312
X600926.CH.EQUITY,0,0,0,0,0,0,0,0,0.184634129585655,0,0,0,0.0222351529480367,0,0,0,0,0.109459088968176,0,0,0,0,0.361424731903859,0,0,0,-0.00684805450442681,0,0,0,0,0,0,0,0.270000803227675,0,0,0,0.127012013196591,0,0,0,0.051910666911397,0,0,0,0,0,-0.0493122052123538,0,-0.019362908313622,0
X601009.CH.EQUITY,0,0,0,0,-0.111033046563311,0,0.459704925054195,0.28200878116578,0,0.152257368562237,0,0,0,0,0.0816724984249937,0,0,0.0296887993037327,0,0,0,0,0,0,0.033089369918185,0.07054652109885,0.0347463111021225,0.0222086348381708,0,0,0,0,-0.0562088145676878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.187400506933214,0,0,0,-0.240106920259285,0
X601166.CH.EQUITY,0.212512214694423,0,0.0218195245597404,0,0,0,0,0,0.114456733197203,0,0,0,0,0,0,0,0,0.251290879139791,0,0.112236800737874,0,0,8.67361737988404e-19,0,0,-0.0547937436278341,0,-0.163384640403843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432976881477536,0.31884478318521,0,0.0278624160718872
