,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0635157330639628,0,0,0,0,0,0,6.93889390390723e-18,0,0.191226164577375,0,1.73472347597681e-18,0,0,0.396663546700348,0,0,0,0,0,0,0,0,0,0,0,-0.148561258738767,0,0,0.506610417792116,0,0,0,0,0,0,0,0,0,-0.1261297155184
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.037348523777062,0,0,0,0,0,0,0,0.0554720366901264,0.324326774787204,0.0853009251840128,0,0,0,0,0,0,0.102932122510339,0,0,0,0,-0.0156212768549748,0,0,0,0,0.1691210895219,0,0,0,0.105544194054879,0.117761089443613,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.608020635009472,0,0,0,0,0,0,0,0,0.0228273851757498,0,0,0,0,-0.0148909255165076,0,0,-0.0888836303378651,0,0,0.191992489590212,0,0.078910770823208,0,0,0,-0.555886708890558,0,0,0,0,0,0,0,-0.15591628695357,0,0,0,0,0,0,0.555424496719579,0,-0.0451867256070869,0,0,0.131615901765207,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.00514029575374173,0,-0.107202826086374,0,0.136022095362118,0,0.328364036789999,0,0.0177115900142992,0,-0.0319637586599942,0.322066925298206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.0730279313867668,0,0,0,0.149764092732647,0.339634883535314,0,0,0,0.0291860306161005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177536830808736,0,0,0,0,0,0,0,0,0,0.129373591082407,0,0.284230602007558,0,0,0,0,0,0,-0.0939656712755422,0,0.0595266783848374,0
X601988.CH.EQUITY,0,0,0,0,0.359378751684188,0,0,0,0.0425498529232203,0,0.125139245635895,0,0,0,0,0.104318422644593,0,0,0,-0.0698895692762648,-0.072350469913802,0,0,0,0.210178411668197,0,0,0,0,0,-0.237709558957457,0,0.0329780193922047,0,0,0,0,0,0,0,0,0.042357153487728,0,0,0,0,0,0,0,-0.0786253947382286
X1299.HK.EQUITY,0,0,0,0,0.179171192924579,0,0,0,0,0,0,0,0,0,0,0,0.169126971150966,0,0,0,0,0,0,0,0,0.0492543843467956,0,0,-0.0065921894366059,0.105967379181174,0.0437114837148676,0,0.0229261192856782,0,0,0,0,0.549768845284398,0,0,0,0,-0.0427287628765933,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.552177962896614,0,0.270015076023901,0.148661259792005,0,0.0261826756771202,0,0,0.0302558802847663,0,0.072407580277255,0,0,0,0,0,0,0,0.0490035604422879,0,0,0,0,-0.0572990081196903,0,0,0,0,0,0,0,-0.0987025353042921,0.155342593322475,0.298593723381473,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.0473142081204204,0,0.0232308465271585,0,0,0,0,0,0,0,0,0,0,-0.0892127899760968,0,0,0.225348627740243,0,0,0,0,0,0,0,0,0,0.0478021681402451,0,0,0,0,0,0,0.0888423121878482,0.345858069163143,0,0,0,0,0.221165809675668,0,0.102375799233314,0.0714935687411006,0,0,-0.0343832260150826,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.679203545046563,0,0,0,0,0,0,0,0.0113174573471543,0,0,0,0.175789952634393,-4.33680868994202e-19,0,0,0,0,0,0.083315376204405,0,0,0,0,0,0,0,0,0,-0.0060661060726425,0,0,0,0,0,0,0,0,0,-0.184719427797588,0,0,-0.0713991309350802
