,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.232688745557174,0,0.116797628601296,0,0,0,0,0.253900645286063,0.058295624145356,0,0.160876774467853,0,0,0,0,0,0.107287796078256,0,0,0.0148735950344089,0,-0.0664396573470941,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036679635268087,0,0,0,0,0,0,0,0,0.0301762487270194,0,0,0,0,0
X601939.CH.EQUITY,0.458478844860819,0,0,0.0178337842297211,5.42101086242752e-20,0,-0.0321455402418158,0,0,0,0.191748907924939,0,0.228211109858143,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00861566566379542,0,0,0,0,0,0,0,0,0,0.00019348344839383,0
X601318.CH.EQUITY,0,0,0,0,0.14816451182442,0,0,0,0,0,0.00573460084819226,0.287472823480299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241653507378286,0,0,0,0,0,0,0.00686959858051907,0,0,0.0738477717429958,0,0,0.0691909860722673,0,0,0,0
X601288.CH.EQUITY,0.42465355723536,0,0.0178503871825133,0,0.209091938289498,0,0,0,0,0,0,0,0.0163059333069647,0,0,0,0,0,0,0.0721305341523961,0.11949344915046,0.0417351765906361,0,0,0,0,0,0,0,0,0.0183265701173134,0,0,0,0,0,0,0,0,0,0.0307480241415848,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.255638008641012,0,0,0,0,0,0,0.277368394468094,0.269893611162991,0,0.077165833164046,0.0572094484812526,0,0.00397088962389321,0,0,0,0,0,-0.0356271720650854,0,0.0319967655897561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0491818134161264,0,0,0,0,0,0,0,0.04202464825416,0,0,0.0197029658476859
X600036.CH.EQUITY,0,0,0.0196609344102839,0,0,0,0,0,0,0,0,0.409571068856041,0,0,0,0,0,0,0,0,0,0,0.0527905766034461,0.0138072110035432,0.126798096259507,0,0,0,0,0,0,0,0,0,0,0.0863293017559446,0,0,0,0.0580437570259459,0,0,0,0,0,0,0,0,0,0.265162483595709,0
X1299.HK.EQUITY,0,0,0,0,0,0.117635429939635,0,0,0,0,0,0,0,0,0,0,0,0.00564785077614251,0,0,0,0,0,0,0,0,0.074373379882204,0,0,0.158495730657838,0,0.0455335466453391,0,0,0.1984930811111,0,0,0,0,0,0,0,0,0,0,0,0,0.199582869779804,0,0,0
X5.HK.EQUITY,0,-0.164289380360894,0,-0.11234204080687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.21878820928183,-0.793133386817377,0,0,-0.0083296825275431,0.491407252542344,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422790085042415,0,0,0,0,0,0,0,0,-0.0878342764413046
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0759960900513185,6.93889390390723e-18,0,0,0,0,0.209401065646676,0,-6.93889390390723e-18,0.147718156342388,0.161162399440588,0,0,0,0.102178792065882,0,0,0,0.0470559040246939,0,0,0,0,0,0,0.0585369423532769,0,0,0,0,0,0,0.00562119615208847,0,0,0,0,0,0,-0.0456856675185439
X601658.CH.Equity,0,0,0,0.349126673731865,0,0,0,0.070671803773751,0.0994701374075941,0,0,0,0,0,-0.340476457104722,0,0,0,0,0,0,0,0.0868448231642488,0,0,0,0,0,0,0.726183128713363,0,0,0,0,0,0,0,-0.0161153082979324,0,0,0,-0.122748264217733,0,0,0,0.475110661103583,0,0,0,-0.117747139269054,0
