,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601066.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X688.HK.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,macro_return_add
X601398.CH.EQUITY,0,0,0,0.464101166761473,0,0,0,0,0,0,-0.00301928725079406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.017615099727428,0,0,0,0,0,0.240195461361818,0.00987527458899128,0,0,0,0,0,0,0,0,0.229359377774787,0.0166453578207088,0,0.0246075624986823
X601318.CH.EQUITY,0,0,0,0,0.0856719834284649,0,0,0.0996053461586318,0.0887109429110809,0,0.0339295057561416,0,0,0.150247535090898,0,0,0,0.00840421403879231,0.0444085426227912,0,0.393444926319266,0,0,-0.0890102824871791,0,0.00193369839148896,0.168908093052887,0,0,0,0,0,0,0,0,0,0.0547931122878125,0,0,0,0,0,0,0.109900209877552,0,0,0,0,0.08298742596844,0,0
X601939.CH.EQUITY,0,0,0,0.289914395951603,0,0,0,0,0,0,0.0307959667701884,0,-0.000926640075569552,0,0,0,0,0,0,0,0,-0.257827510289514,0.70396390155365,0,0.0510737678491046,0,0.0673934076295029,-0.122433882219262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.137155540138105,0,-0.0379111610575411,0,0,0,0,0,-0.0898673272814042
X601288.CH.EQUITY,0.205667097759208,0,0,0,0,0.0368259577389181,0.360998985814475,-0.0578055404756073,0,0,0,0,0,0,0,0.0814185863106676,0,0,0,0,0,0,0.0456654858132727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197510774768853,0,0,0,0,0,0,-0.0854318427026112
X600036.CH.EQUITY,0,0.179862236482344,0,0,0,0.0690714830522545,0.0917987266950107,0,0,0,0,0,0,0.206847379287266,0,0,0,0,0,0,0,0,0,0.0284834995818039,0,0,0,0,0.318999837349987,0,0,0.0890202750916849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0712893499320108,0,0,0,0,0,0,0,0,0.00986728382791098,0,0,0,0,0,0,0,0.158713079456233,0,0,0,0.150230422734464,0,0,0,0,0,-0.0318001428738797,-0.096466030983858,0,0,0,0.180288545169735,0,0.0385570984705886,0,0,0.565477815683468,0,-0.0757523046818385,0,0,0.0983354321714095,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0.194157650113238,0.263811556262656,0,0.0406933922532359,0.27179821011608,0,0,0,0,0,0,0,0,0,0,0.145555296182021,0,0,0,0.114585494063734,0,0,0,0,0,0,0.123540225334377,0,0,0,0,0.0404350857917234,-0.0590037990127896,0,0,0,0,0,0,0,0,-0.0973717942968927,0,0,0,0,0,0,0,0,0.038140798923983
X1299.HK.EQUITY,0,0,0,-0.0452140364944712,0,0,-0.00229195039530957,0,0,0.128673389171096,0,-8.67361737988404e-19,0,-0.183858280289803,0,0,0,0,0,0,0,0,0,0,0,0.226993644406291,0,0.0279743082968356,0,0,0,0,0,0,0,0,0,0,0,0.140055420841718,0.114847093244261,0.0573733810535755,0,0.0671339560266941,0,0.0247495757985746,0.180625268801705,0,0.136627429900253,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229215374956727,0,0.147571907616244,0,0,0,0,0.190388455270131,0,0.151985062335019,0,0,0,0.069971319482287,-0.0560430117824754,0.453455258356465,0,0.096785440983873,0,0,0,0,0,0,0,0,0,-0.113358674413771,0,0.203249065019199,0,0,0,0,0.118085842745532,0,0.276463934561883,0,0
X388.HK.EQUITY,0,0,0,0,0,0,0,0.0860699242614979,0,0,0,0,0,0.0250641445667986,0,0,-0.0566066524205048,0,0,-0.144504115902694,0,0.418564925408502,0,0.31796125320632,0,0,0,0.236837790709733,0,0,0,0.158725142077945,0.269272519271747,0,0,0,0.100824844458565,0.0128786623103932,0,0,0,0,0,0,-0.453640452813466,0,0,0,0.0732232361222544,0,0
