,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.245583581056544,0,0.393986695634185,0,0,0,0,0.0906413535000847,0,0,0.130891770100937,0,0,0,0,0,0,0,0,0,0,-0.0795701329086658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0510204442001876,0,0.0200963125817434,0,-0.115337260391668
X601939.CH.EQUITY,0.35267387267884,0,0,0.28582818260176,0,0,-0.0959221991419565,0,0,0,0.00276999452248225,0,0.139759292834565,-0.0642861129830577,0,0,0,0,0,0,0,0,0,0,0,0.0315938739328278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.201213472318375,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141663750611138,0,0,0,0,0,0,0,0,0,0,0.0219239708283778,0,0,0,0.382654876916686,0,0,0,0,0,0,0,0.100822211304804,0,0,0,0.244498186915112,0,0,0,0
X601288.CH.EQUITY,0.463536033199995,0,0,0,0.251259386024205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0993597019386588,0,0,0,0,0,0,0,0,0,0,0.0244401798670105,0,0.0318351567947805,0,0,0,0,0,0.0135209809978814,0,0.0720699291260161,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.087074928371557,0,0.414275483653718,0,0,0,0,0,0.266490499218151,0,0,0,0,0,0.11163866063072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152945631572322,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0.023278194448777,0,0,0,0,0,0,0,0,0.342908293149415,0,0,0.0423723147259597,0,0,0,0,0,0,0,0,0,0.115426013189465,0,0,0,0,0.0295373116315477,0,0,0,0.0315184992737457,0,0,0,0,0,0.039626937284895,0,0.0816169506047742,0,0,0,0,0,0,0.279657940137051,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.118026368259187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0471628546645008,0.203735681687799,0,0,0.0586793610388049,0,0,0,0.195132691153443,0,0,0,0,0,0,0,0,0,0,0,0.197602405993928,0,0,0
X5.HK.EQUITY,0,-0.256417484224905,0,0,0,0,0,0,0,0,0,0,0,-0.0287098751874395,0,0,0,0,0,0,0,0,1.1447155962308,-0.742973718989737,0,0,0.50119347631274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.420735348014978,0,0,0,0,0,0,0,0,0,-0.0717595997440175
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.173326646883937,6.93889390390723e-18,0,0,0,0,0.197412052262741,0,0,0,0.21633139938104,0,0,0,0.0085890738327648,0,0,0.0101371852058104,0,0,0,0,0,0,0,0.0734550171015265,0,0,0,0,0,0.109816130661336,0,0,0,0,0,0,0,-0.029626013524952
X601658.CH.Equity,0,0,0,0.0984725282447836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324944138191425,0,0,0,0,0,0,0.364283542534657,0,0,0,0.132486157319234,0.0593997507165651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
