,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0.352996150089187,0.120513642204292,0,0,0,0,0,0,0,0,0,0.0200136716043033,0,0.179439193369649,0,0,0,0,-0.000746379155121339,0,0,0,0.0491294501766161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127121784849641,0,0.0407667921681641,0,0,0.0363672161902104,0.0944849320986234,0,0.100140044474361,0.105615956507329
X601318.CH.EQUITY,0,0,0,0.0860765271048442,0,0,0,0,0.142100520794513,0,5.42101086242752e-20,0,0.110818788538624,0,0,0,0,0.0406988652274765,0,0,0.139884354968044,0,0,0,0,0,0,0,0.0123734434940797,0,0.12313171904392,0,0,0,0,0,0.13133196477126,0,0,0,0,0,0,0,0,0,0,0,0.0232380187538806,0,0
X601939.CH.EQUITY,0,0,0,0,0.180079801568013,0,0,0,0,-0.066626184228031,0,0.138495081970736,0,0,0.055451648089999,0,0,0,0,0.0194651598265968,0,-0.0191734968438792,0,0,0.518922943569813,-0.033930047145462,0.160724791272655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0492155405566557
X600036.CH.EQUITY,1.73472347597681e-18,0.158863002927517,0,0,0,0,0.0329174596918219,0.139626696273118,0,0,0,0,0.163341506710836,0,0.0128623687819948,0,0,0,0,0,0,0,0,0.238916924133837,0,0,0,0.0449899139125805,0,0.0594063727935989,0,0,0,0,0,0,0,0,0,0,0.0458588865778049,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0764023292091746,0,0.190891500975736,0,0,0.0925102920835401,0,0.26730786656995,0,0,0,0,0,0,-0.0509571167580866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680168639227774,0,0,0,0.0990475770498583,0,-0.00400284526484056,0,0,0,0,0,0,0.127144002705357,0,0,0,0.160130079199798,0,0,0,0,-0.0864263113938247
X601628.CH.EQUITY,0.233166293931721,0,0,-0.0544008759864248,-1.73472347597681e-18,0,0,0,0,0.137152455240031,0,0,0,0,-0.086777633220714,-0.060677525348321,0.0746435783260556,0,0.046220535925422,-0.0848677959566773,0,0.129981248906023,0,-0.0425143682541659,0,0,0,0,0,0,-0.00611111055084093,0,0,0,0,0,0,0.64344082421158,0,0,0,0,0,0,0,0,0,0,0.11622064802483,0,-0.018648228135853
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.15499831428468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114223852751533,0,0,-0.176894409906911,0,0,0,0.0355034106400513,0,0,0,0,0,0.0896485394116175,0,0.210507188794374,0.110458156453916,0.0334580830006494,0.139021945168884,0.0557705980787257,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.00994369600162839,0.0885616117577451,0.0927099717390909,0.153563517200619,0,0,0,0,0,0,0,0,0,0,0,0,0.277938622920563,0,0,0,0,0,0.19476517664988,0.0360948943081112,0.322227040546728,0,-0.0204193439281171,0,0,0.174668094764325,-0.11335863010618,0,0,0,0,0,0,0,0.0936588526713479,0,0,0,0,0,0.0342603391248109,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0353529040538353,0,0.222295476885608,0,0.0945967989233314,-0.0613141746913472,0,0,0,0,0,0,0,0,0,0.143248703621096,0,0.120836644372638,0,0,0.267024981380625,0,0,0,0.0597451257869997,-0.0650239770057145,0,0,0,0,0,0,0,0.323108335193126,-0.107670409039956,0,0,0,0.111502288404824,0,0,0,0,0.0742983632458846,0,0
X388.HK.EQUITY,0,0,-0.12760698328344,-0.0174302373602448,0,-0.159046699240564,0.165047308241225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.493957440644454,0,0,0,0.0852621906921952,0,0,0,0,0,0.116761682992405,0,0,0,0,0,0,0,0.143168840422687,0,0,0,0,0.07228193580828,0,0,0,0,0,-0.0149642998545961
