,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0871301557544073,0,0.394146400151454,0,0,0.101965720333165,0,0.109091362198546,0,0,0,0,2.77555756156289e-17,0,0.189516052211542,0,0,0,-0.0718663662033534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0872293096959846,0,0,0,0,0,0,0,0,0,0,0,0.0661939090562532,0,0
X601939.CH.EQUITY,0.223548998290199,0,0,0.035009099277553,0.0743328541452889,0,0,0,0,0,0,0.0695278346619116,0,0.334373874730108,0,0.206729497471072,0,0,0,0,0,0,0,-0.0515055573476898,0,-0.0867971099503024,0,0,0,0,0,0.0636933962657795,0,0.026261828862614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0.0849702756140689,0,0,0,0,0,0.151772540397751,0,0,0,0,0,0,0,0,0.0136597233838794,0,0,0,0,0,0,0.13107999228909,0,0,0,0,0,0,0,0,0,0.158775790327014,0.00134039533898777,0,0,0,0.0289345739207083,0,0.326713643974751,0,0,0.0543514561879101,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.388573901596169,0.0308827674648835,0,0,0.354691020746396,0,0,0,0,0,0.0991764674497142,0,0,0,0,0,0,0.0514965450272726,0,0,0,0,0,0,0,0,0,0,0,0.0195195724236687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322824544928494,0
X601988.CH.EQUITY,0,0,0,0.271874420737526,0,0,0,0,0,0,0,0,0,0.0883081625482492,0,0.100864301800069,0,0,0,0,0.26802728365444,0,0,0,0.00324154514090649,0,0,0,0,0,0.0383633666186927,0.0509523694356529,0,0,0.122858001416285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.253797275599787,0,0,0,0,0.00833065878294061,0,0.240784198003955,0,0,0,0,0.701536530367478,0.158309945678706,0,-0.415325262184228,0.0196639860131822,0,0,0.0456385739301277,0,0,0,0,0,0,0,0,0,0.293592515589453,0,0,0,0,0,0,0,-0.104034978316668,-0.192791075677309
X600036.CH.EQUITY,0,0,-1.38777878078145e-17,0,0,0.0491845843954216,0,0,0,0,0,0.438411796314129,0,0,0,0,0,0,0,0,0,0,0,0.0294789592308597,0,0.0912239158714053,0,0,0,0,0,0,0,0.121533568626268,0,0,0,0,0,0,0.0375606599541747,0,8.67361737988404e-19,0,0,0,0,0,0,0.224540453267655,0
X1299.HK.EQUITY,0,0,0,0,0,0.184951257973849,0,0,0,0,0,0,0,0,0,0,0,0.207074582152409,0,0.130957135052406,0,0,0,0.0961267217590974,0,0,0,0.0762471106514995,0,0,8.67361737988404e-19,0,0.147019162609321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0.31172823352626,0,0,0,0,0,0,0,0,0,0,0,0.00916015724767739,0,0,3.46944695195361e-18,0.13656705579421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461992647331485,0,0,0.117962055830624,0,0,0,0.164595163431385,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.00525153034714776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.558814009276403,0,0,0,0.330733541878329,0,-0.0586241492168394,0,1.24453161801551,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.287329435102911,0,0,0,0,0,0,0,0,0,0.212485475645168,0,0,0,0.0278666015355762,0,0,0.0865528791923555,0,0,0,0,0,0.0756557145458553,0,0,0,0.0452045437005647,0,0,0,0.00428164418924313,0,0.0829333469936753,0,0,0,0,0.0587895599112459,0,0,0.1176147555105,0,0,0.0854886237854129,0,0,0
X601166.CH.EQUITY,0,0,0,0.0835780597559988,0,0,0.137067991693495,0,0,0,0,0,0,0.0387019596830867,-0.058716268478325,0.00919447551058598,0,0,0,0,0,0,0,0.0154124708677551,0,0,0,0,0,0.337800606947396,0,0,0,0,0,0,0,0.0708422740241009,0,0,0,0,0,1.38777878078145e-17,0.321060898282838,0,0,0,0,0.0606838022224303,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386606494859359,0.563208640806306,0,0.0936375102997323,0,0,0,0,0,0.128124959386018,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.177659870071525,0,0,0,0,0,0.0112665650365148,0,0,0,0.380915249078778,0,0,0,0.0706062326995564,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.257320158440258,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121422063776932,0,0,0.314723977553689,0,0,0,0,0,0.00160229464278544,0,0.11950983519852,0,0,0.255505084791952,0,0.0816149352313427,0,0,0
X000001.CH.EQUITY,0,0.272895904397802,0,0,0,0,0.137428566550069,0,0,0,0,0.102940355956018,0,0,0,0,0,0.0736935284887369,0,0,0,0,0,0.0310268590866012,0,0,0,0,0,0.0259755391725144,0,0,0,0.0893413555180675,0,0,0,0,0,0.117768355474004,0,0,0.107385628539059,0,0,0,0,0,0.0427588638260221,0,0
X16.HK.EQUITY,0,0,0,0,0.222754344281205,0,0,0,0.077350416092594,-0.0723246323674813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00204708285310234,0,-0.0130642726958757,0,0,0,-0.122009531606795,0,0.694373899643272,0,0.0943706061055082,0,0,0,0,0,0,0,0,0.0283801568232064,0,0,0.0212876563182409,0
X388.HK.EQUITY,0,0,0,0.0353541924178045,0.0871791676199291,0,0,0.0647208485244905,0.191257908674335,0,0,0,0,0,0,0.151031310043917,0.0469564728531076,0,0,0,0,0,0.034142235912831,0,0,0,0,0,0,0,0,0,0,0.0671594551592983,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.285841824163468,0
X601319.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.308251460054319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216335033036786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368057766884275,0,0.0448853789485432,0,0,0.135797565144381,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.0500098817154018,0.174781007331766,0,0,0,0.119802489328899,1.73472347597681e-18,0,0,0.0387278176540811,0,0,0,0,0,0,0,0,0,0,0.495754406263837,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122451172192239,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.132629598606412,0,0,0.244326787653416,0,0,0,0,0,0.271867298173548,0,0,0,0,0,0,0,0,0.0360733025828594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0630797653784865,0,0,0,0,0,0,0,0,0,0.271702572458589,0,0,0,0,0,0
X601998.CH.EQUITY,0,0.166920970403897,0,0,0,0,0.0102300784424939,0,0,0,0,0,0,0,0,0,0,0,0,-0.108795897996702,0.103216077270546,0,0,0,0,0,0,0,0,0.390952294677188,0,0,0,0.0450255971283868,0,0,0,0,0,0,0,0,0,0.13793183677849,0.190399742264228,0,0,0,0.0571604560819353,0,0
X601601.CH.EQUITY,0,0.145202568779029,0,0.16046019859705,0,0,0.0618646550267314,0.07857842691081,0.114883127160114,0,0,1.73472347597681e-18,0,0,0,0.0645725204315747,0,-0.0361859469024134,0,0,0,0,0,0,0,0,0,0.0327978580110768,0,0.19508374069604,0,0,0,0,0,0,0,0,0,0,0,0.0223809576732949,0.212101598250584,0,0,0,0,0,0,0,0
X11.HK.EQUITY,0,0,0,0,0,0.294877097950881,0,0.178306266795702,0,0.105370603236438,0,0,0,0,0,0,0,0,0,-0.102944377228093,0,0,0,0,0.70169740471717,0,0,0,0.135565992890044,0,0,0,0,0,0,0,-0.193982071341648,0,0,0,0,-0.164926630235127,0.0501820760034662,0,0,0,0,0,0,0,0.108416003048472
