,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X600016.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X300059.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X601788.CH.EQUITY,X601881.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0440115526847124,0,0,0,0.216406492138836,0.0652877708321242,0,0,-0.0685793695154079,0,0,0,0,0,0,0,0,0,0,0,0,0.143880029153011,0.743756180146431,0.142811516054529,0,0,0,0,-0.116630514218704,0,0,0,0.0312776318266567,-0.171311735883783,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.522496869521836,0,0
X601318.CH.EQUITY,0,0,0,0,0.0789637464058978,0.0168105016170553,0.0606594659176853,0,0,0,0,0,0,0,0,0,0,0,0,0.299743396995598,0,0,0,0,0,0,0,0,0,0,0.150521051936486,0,0,0,0,0,0,0,0,0.317517062115042,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0
X601939.CH.EQUITY,0,0,0,0.891706823061572,0,0,0,0.0447632810958208,0.0307375219792066,0,0,0,0,0,0,0,0,0,0,0.047977051127915,0,0,0,0.0523076868665404,0,0,0,0,-0.119222543884133,0,0.0453800752073238,0,0,0,0,0,0,-0.0400172682252993,0,0,0,0.072164397730183,0,-0.0694212827692043,0,0,0.0274040901815288,0,0,0,-0.0502048886202866
X601288.CH.EQUITY,0,0,0.822579912194841,0,0,-0.0817473328292143,0,0,0,0,0,-0.0399493193653915,0,0.192484471553494,0,0,0.0260456966427095,0.138734705540038,-0.0480426269203842,0,0,0,0,0,-0.0185779046421524,0,0.00583610349492962,0,0.0258085599624482,0,0,0,0,-0.0148616593159441,0,0,-0.0931812064417609,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.65311463823156,0,0.296346534010098,0,0,0.112437177984577,0,0,0,0,0.0103228785186438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0834922907525029,0,0,0,0,0,0,0,0.0495974551643127,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.267388782135387,0.0245891235572557,0,0,0,0.245565002445166,-3.46944695195361e-18,0,-0.138311602142022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299352633374097,0.0331875284066268,0.0651193894777862,0,0.0776624112897109,0.0800256606957884,-0.0552893128971724,0,0,0,0,0.139936672149125,0.0280242355519319,0
X600036.CH.EQUITY,0,0,0.438292624498256,0.00585410501672878,0.0163789228253143,0,0,0.148522672825958,0.0507514786470955,-0.0629530411333041,0,0,0,0,0.0456683826014118,0,0,0,0,0.0331662310132662,0,0,0,0,0,0,0,0,0,-0.00760585908423049,0,0,-0.0428182846887422,0.29408656884611,0,0,0,0,0,0,0,-0.0868103588681672,0,0,0.0627631972843264,0,0,0.0626361647202483,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.148743366699498,0,0,0,0,0,0,0,0,0,0,0.0511752885415275,0,0,0,0,0.220419606755592,0,-0.0483413091003606,0,0.011288959881358,0,0,0.135655626234861,0,0,0,0,0,0,0,0,0,0,0,0,0.183768646605005,0.0583940531302381,0,-0.0160894817105527,0,0,0.481922714927998,0,0,-0.0491865943357105
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0346976350405221,0,0,0.026975657798825,0,0,0,0,0,0.823282943457515,-0.604398553246213,0,0,0,0.623125915309903,0,0,0,0,0,0.205313076614959,0,0,-0.150375440078815,0,0,0,0.10011605384878,0.224245452970308,0,0,0.0167692195034153,0,0,0
X388.HK.EQUITY,0,0.13097122240027,0,0,0,0,0,0,0,0,0,0,0,0,0.0850314904889738,0,0,0,0,0,0,0,0.323462757985071,0,0,0,0.157066385432433,0,0,0,0,0,0,0,0,0,0.111137820226057,0,0,0,0,0,0,-0.0676895573889599,-0.149761313650363,0,0,0,0,0,0
