,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218286836751767,0,0,0,0,0.508682131640909,0,-1.73472347597681e-18,0,0,-0.0531850602123594,-0.00224587834584478,0,0,0,0,0,0,-0.111263565958419,0,0,0.536207044441784,0,0,0,0,0,0,0,-0.0509754248458779,-0.0901318234348971
X601318.CH.EQUITY,0,0,0,0,0,0,0.136131300358967,0,0.246055313365235,0,0,0,0,0,0,0,0,0.292631487692579,0.0827906810779617,0,0.0429648386998938,0,0,0,0,0.0990975251129258,0,0,0,0,-0.0117446090902293,0,0,0,0,0.0641100905658631,0,0,0,0,0.0263737895462837,-3.46944695195361e-18,0,0,0.0181547056981472,0,0,0.0299402979750491,0,0
X601939.CH.EQUITY,0,0,0,0.5633251490576,0,0.0319570780639468,0,0,0,0.312259500877163,0,0,0,0,0,0,0,0,0,0,0.123985773581,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,-0.0183465011069928,0,0.103888805710327,0,0,0,0,0.0382851559882132,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,-0.398224449381141,0,0,0,0.990267117664911,0,0,0,0,-0.117048524785354,0,0,0,-0.305026723803387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160840683115298,0,0.201046449623674,0,0,0,0,0,0.0181363064982443,0,0,0,0,0.0446976437127872,0,0
X5.HK.EQUITY,0,0,0,0,0,0.129226830351217,0.384493938163979,0,0,0,0,-0.0335771146545328,0,0,0.236966710663861,0.082387969872569,0,0,0,0,0,0,0.210658257430214,0,0,0.052089876093668,0.036528992132451,-0.192804972761818,0,0,0,0,0,0,0,0,0.00256572556084996,0,0,0,2.77555756156289e-17,0,0,0,0,0,-0.228258646817083,0,0.124797658651397,0
X601988.CH.EQUITY,0,0,0,0,0.394940386528389,0,0,0,0.064181864532052,0,0,0,0,0,0.0920123854990815,0,0.0327544613428045,0,0,-0.0818682581050367,-0.0704773879024442,0,0,0,0.265524944101899,0,0,0,0,0,-0.249141315686171,0,0,0,0,0,0,0,0,0.0547145323408997,0,0,0,0,0,0,0,0,-0.0401548143007884,-0.127428474662361
X1299.HK.EQUITY,0,0,0,0,0.23293511684832,0,0,0,0,0,0,0,0,0,0,0,0.192283340080852,0,0,0,0,0,0,0,0,0.0354746890293123,0,0.0365817536350452,-0.115744054909653,0.0877070764682795,0.0531215703828443,0,0,0,0,0,0.541568102157755,0,0.00214566707502365,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0.00965601585509699,0,0,0,0,0,0,0,0,0.438838239361482,0,1.73472347597681e-18,0,-0.0129713669523949,0,0,0,0.227679276648094,-0.0404309998545717,0,0,0,0,0,0,0,0,0,0.00580904581146675,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216998458477411,0,0,0,0,-0.1298942623043,0,0
X601628.CH.EQUITY,0,0.109842457212375,0,0.00996271582891237,-0.0783810141663585,0,0,0,0,0,0,0.0461687025688608,0,0,0,0,0,0.188001911181273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.42449987019385,0,0,0,0,0,0.18937809554858,0.0931966539743232,0,0.0714051775852439,0,-0.00672934381065986,0,0,0.0216812388704154
X601328.CH.EQUITY,0,0,0.105802448656534,0,-0.0566035933258743,0,0,0.41719832373578,0,0,0,-0.0402454959181284,0,0.472318520017406,0,0,0,0,0,0,0.139159753047142,0,0.0925177655157846,0,0,0,0,0,0,0,0,0,-0.0912651397327072,0,0,0,-0.0947141836658628,-0.192519891301765,0,0,0,0,0,0,-0.0601483006933445,0,0,0,0,0
