,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.398669182274056,0.0862477809448977,0.0139603307418987,0,0,0,0,0,0,0.208598438011241,-2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0.0335706074500816,0,0,0,0,0,0,0,0.0941168578734591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304118966834443,0,0,0,-0.153230167913515
X601939.CH.EQUITY,0.249576987123062,0,0,0.326776495689446,0,0,0,0,-0.018259994282442,0.0946631109371346,0,0,0,0.155190611432811,-0.149619113173279,0,0,0,0,0,0,0,0,0,-0.0433455971357003,0.228578437978645,0,0,0,0,0,0,0,0,0,0,0,-0.042589800831086,0,0,0,0,0,-0.13011737559549,0,0,0,0,0.146770887419738,0,0
X601318.CH.EQUITY,0,0,0,0,0.215558522192822,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0306499683367965,0,0,1.38777878078145e-17,0,0,0,0.185192199338877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258381118738053,0,0,0,0,0,0.221481482649538,0,0,0,0,0,0,0.104651704409532,0
X601288.CH.EQUITY,0.33504258332361,0,0,0,0.260434731302111,0,0,0,0,0,0.0231635317186261,0,0,0.112504238533148,0,0,0,0,8.67361737988404e-19,0.100691251196874,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.1208748088076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0
X601988.CH.EQUITY,0,0,0,0.500250214105066,0,0,0,0,0,0.216505868142492,0,0,0,0,0,0.327092605547049,0,0.0762474128475527,0,0,0.0173938194856456,0,0,0,0,0,0.0214870029867031,0,0,0,0,0,0,0,0,0,0,-0.551277610870744,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.281772672307502,0,0,0,0,0,0.0916844206403022,0,0,0,0,0,0.0101642867366905,0,0,0,0,0,0.184798532204246,0.0435336002637141,0,0.0903255152918958,0,0,0,0.0144941089429478,0,0,0,0,0.170848985246062,0,0,0,0,0.104817993764815,0.0163482731311893,0,0,0
X1299.HK.EQUITY,0.0777759877153173,0,0,0,0,0,0,0,0.136038089711847,0,0,0,0,0.0977223242364916,0,0,0,0,0,0,0,0,0.00816852033468527,0,0,0,0,0,0.226913043557568,0,0,0,0,0,0,0.175056958883916,0,0,0,0,0,0,0.0667929148414182,0.00223283339296591,0,0,0.10723086568026,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415096775753096,0,0,0,0,0,0,0,0,0.13639031855257,0,0,0,0.515166720862635,0,0,0,0,0,0,0,0,0,0,0.211219987373244,0,0,0,0,0,0,0,0,0.0490744585283691,0,0,0
X601628.CH.EQUITY,0.0992317952474239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145908688158914,0,0,0,0,0,0,0.0154684844435467,0,0,0,0.234644434348097,0,0,0,0,0,0,0,0,0,0,0,0,0.00121910739288179,0.218720492945117,0,0,0,0,0.0496271917974625,0.0606725310365783,0,-0.0633179492468931
X601658.CH.Equity,0,0,0,0,0.213810822855719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288785935794659,0,0,0,0,0,0.0361805016131204,0,0.376014948213668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270359783390535,0,0
