,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X000001.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0804336452391745,0.0509490835857281,0,0,0,0,0,-0.00459865741501131,0,0,0,0,0,0,0,0,0,0,-0.151778657794504,0,0.0259700238945175,0.605701786326311,-0.293138911799116,0,0.484964715197167,0,0,-0.100755257614395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101602084276913
X601318.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.213710945951523,0,0,0,-0.071714788861025,0,0,0.0999489377112247,0,0,0,0.0842972367906913,0,0,0,0.0120958599973794,0,0,0,0,0,0,0,0,0.015129329213969,0.153610017232648,0,0,0,0,0.244672234729226,0,0.068624835871644,0,0,0,0,0,0,0,0,0,0,0,0,0.0462212230057811
X601939.CH.EQUITY,0,0.0819418656823949,0,0.801940106905738,0,0,0,0.00153963015365534,0,0.0440726432337484,0,0,0.0144700000198727,-0.0105011077926639,0,0,0.080562869968916,0,2.71050543121376e-20,0,0,0,0,0,0,0.0255454621546596,0,0,0,0,0,0,0,0,0,0,0,0.070713194898582,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.886998606132293,0,-0.0618258955420961,0,-0.0851360195344625,0,0,0.00896398254810445,0,0,0,0,0,0.0182755077489419,0,0,0.0488287737628434,0,1.73472347597681e-18,0,0,0.16162536857293,0,0.0733683752768988,0,0,0.014414632444459,0,0,0,0,0,0,0,0,0,0,-0.0476967630551431,-0.122204987986736,0,0,0,0,0,0,0,0,0,0.0190275411904834
X601628.CH.EQUITY,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.273194383890271,0,0.0825605522051767,0,0,0,0,0,0,0,0.419599435630352,0,0,0,0,0,-0.0504647347751435,0,0,0,0,0,0,0,0,0,0.10864261453875,0,0,0,0,0,0,0,0,0,0.109105815904641,0,0.189739892273228,0,0,0.03943935604062
X600036.CH.EQUITY,0,0,0.0439241228688901,0.279062989446906,0,0,0,0.00493100897313505,0.0288348449121485,-0.00473868464876689,0,0,0,0,0,0,0,0.178267126958934,0,0.0323478062995857,0,0,0,0,0,0.0437764447565105,0,0,0.18372320603896,0,0.129554348568322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0518295726114543,0,0,0,0,0.0342078287851034,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0649134045494508,0,0,0,0,0,0,0,0,0,0,0,0,0.299452663455524,0,0,0,0,0.0730186846195066,0,0,0,0,0.149928704581471,0,0,0,0.12202146056594,0,0.136820874053865,0,0,0,0.0464114193237211,0,0,0,0,0.104284650453482,0,0,0
X601988.CH.EQUITY,0,0,0,0.0871968281890003,-0.0455096233131526,0,0,0,-0.020276716920882,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0175527537963172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125537130075625,0,1.0011649324414,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155687036848672,0,0,0,0,0,0.131291573840716,0.240468858295887,0.327068457142106,0,-0.191316884064121,0,0,0,0,0,0,0,0,0.0139792907445741,0,0,0,0,0.248560923670663,0.14522158504045,0,0,-0.221487908206813,0,0.022068829080197,0.0580305905680918
X388.HK.EQUITY,0,0,0,0,0.224182075727325,0,0.108608518243531,0,0,0,-0.0129982765700286,0,0,0,0,0,0,0,0,0,0.134816654187279,0,0.271153775367352,0,0.129793366817681,0,0,0,0,0,0,0,0.0801698771759742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.249313944737065,0.185782271561914
X601658.CH.Equity,0,0.00861665354204089,0.263627094892286,0,0,0,0,0,0,-0.0509012290495388,0,0,0,0,0,0,0,0,0.111819542872104,0,-0.142475033873062,0,-0.0135603526605699,0,0,0,0,-0.0387346867147575,0,0.21038523275454,0,0,0,0,0,0,0,0,-0.116968639460249,0,0,0,0.74432494223746,0,0,-0.222122395394556,0,0,0,0,0
