,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X000001.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,-0.0783254367790869,0,0,0,0,0.203141477992621,0,0,0,0,0,0,0,0,0.0348879742535411,0,0,-0.31001294047313,0,0,0,0,0,0,0,0,0,0,-0.338107893166698,0,0,0.0836632980267443,0,0.769821112864231,-0.185235813506414,0.267427506743719,0,0,0,0,0,0,-0.01344465336378,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.172771350450401,0,0,0.0292487361066936,0,0,0,0.0293839821214868,0,0,0,0,0,0,0,0,0,0,0.161546443044681,-6.93889390390723e-18,0,0,0,0.0542433206972653,0,0,0,0,0,0,0,0.480978375325677,0,0,-0.0539315328976318,0,0.0475049526278138,0,0,0,-0.0208517400638004,0,0.011932507100399,0
X601939.CH.EQUITY,0.410170702648397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0223661663649345,0,0,0,0,0,0.100853156798191,0,0,0,0,0.139313126041525,0,-0.155551463852576,0.0693631813433241,0,0,-0.106233766562524,0,0,0,0.445027928048763,0,0,0,8.67361737988404e-19,0,0.086256233599062,0,0,0,0,0
X601288.CH.EQUITY,0,0,-0.00864352517593604,0,0,0,-0.0223308905079871,-0.178835136334236,0.108405310607775,0,0.387022928930308,0.186562549204852,0,0,0,0,0.0711548386077805,0,0,0,-0.040164308310174,0,0,0,0,0,0,0.0227861870784015,0,0,-0.653023967632721,0,0,0,0,0,0,0,0,0,0,0.0586743300043504,0,0,0,0,0.296688938282393,0,0,-0.115829270281534
X5.HK.EQUITY,-0.136779233542775,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0367883374879387,0,0,0,0,0.223363413850158,0,0.288908648187386,0,0.0716567621913787,0,0,0,0.483028501519411,0.0144278001218293,0,0,-0.039781357347828,0,-0.270447476415251,0,0,0,0,-0.00437083895359079,0,0,0,0,0,-0.138333239741736,0,0.190400794625161,0,0,0,-0.106740401197339,0,-0.13280762405499,0
X601988.CH.EQUITY,0.227791436133457,0,0,0.75703684164288,0.167382749839191,0,0,0,0,0,0.108167313719895,0,0,0,0.111196233290711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111403809980652,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,-0.0172282158567171
X600036.CH.EQUITY,0,0.648108386266883,-0.00387141757899409,0,0,0,0,0,-0.212284172021253,0.600673074032307,0,0,0,0,0,0,0,0,0,0.0815519497689462,0.0172304509794793,-0.0473599908679696,0,0,0,0,0,0.0466892741374929,0,0.101926447626764,0,0,0,0,-0.0671367289990776,0,0,0,-0.117627510175667,0,0,0,0.160917425599386,0,0,0.0100732756469238,0,0,0,0
X1299.HK.EQUITY,0,0.0422359451666001,0,0,0.0967493677476261,0,0,0,0,0,-0.109353928269836,0,-0.00826798288408592,0.127206010835666,0,0,0.217977921438166,0,0,0.0407425787560535,0,0.124453431652445,0,0,0,0.0299894110867324,0,0,0,0,0,0.221033005678274,0,0,0,0,0,0,0,-0.0778643661382875,0,0,0,0,0,0,0,0.200452115239314,0.0343368947786489,0
X601628.CH.EQUITY,0,0.058295488666355,0,0.0544777842193325,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.331023793386386,0,0,0,0,0,-0.024738691319302,0,0.116593207290376,0,0,0,0,0,0,0,-0.0591351432719035,0,0,0,0,0,0,0.044035456203755,0.215466679917498,0.011776270123354,0,0,0,0,0,0,0,0,0.136824961621577,0,0
X601328.CH.EQUITY,0,0.182349635881816,0.296316551828425,0.0311059391929028,0,0,0.468154533635663,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109775364595779,0,0,0,0,0.187733075790816,0.299278852535582,0,0,0,0,0,0,0,0,0,0,0,0,-0.10331959993137,-0.117362747811448,0,0,0,0,0,0,-0.504552161964049,-0.0135354959744597,0
X601166.CH.EQUITY,0,0,0,0.255511759894772,0,0.227399819524656,0,0,0.143002098807349,0,0,0,0,0.338315816108782,0,0,0,0,0,0,0,0,0,0,0,-0.0111662922860982,0,-0.0111864883882262,0,0,0,0,0,0.136329879575669,0,0,0,0,0.27612370041836,0,0,0,-0.0589781241911956,0,-0.133505926225044,0,0,0,0,0
