,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.360922164113576,0,0.308947840920557,0,0,0,0,0,0.0476983674361553,0,0,0,0,0.0514726529442544,0,0,0,0,-0.0444576740045362,0,0,0,0,0,0,0,0.0431153197110105,0,0,0,0,0,0,0,0,0,0,0,0,0.0900612016961598,0,0,0,0,0,0.0587989758894879,-6.93889390390723e-18,0,0,0
X601318.CH.EQUITY,0.128382853700654,0,0,0,0,0,0,0,0.169240174554718,0,0,0,0,0,0,0,0.18586350187977,0.0151352239836586,0,0,0,0,0,0,0.070534730814151,0,0,0,0,0,-0.0407606425738618,0.12923959506694,0,0,0,8.67361737988404e-19,0.141950670994136,0,0,0,0,0,0.0422902653747934,0,0.0710670269338854,0,0,0,0.130391485530613,0,0
X601939.CH.EQUITY,0,0,0,0.283397917396921,0,0.0676943446164375,0,0,0,0,0,0,0,0.459185494025779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0732346037401849,0,0,0.0127565048362417,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.355196297454412,0,0.00689165427405149,0,0,0.502550604946161,0.0229729030846053,0,0,0,0,0,0,0,0.0332258456562998,0,0,0,0,0,0,-0.0349891878955117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125689827060382,0,0,0,0,0.0922120514610098,0,0.00296782424806696,0.00679787523382759,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0844791600163845,0,0,0,0,0,0,0,0,0,0.131449051509094,0,0,0,0,0,0,0,0,0,0.0797543483884296,0.26702006971004,0,0,0.374301605124606,0,0,0.0199773150284581,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0714328721758781,0
X601988.CH.EQUITY,0.408380656797181,0,0.0659891719503234,-1.38777878078145e-17,0,0,0,0,0.0417782364431393,0,0,0,0,0,0,0,0,0.0875010766376955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161221207815831,0,0,0,0.0309817779650095,0,0,0,0,0,0,0,0,0,0,0.20251771639063,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.190256382589091,0,0,0,0.288001727098548,0.0926635169918688,0,0,0,0.129387137061257,0,0,0,0,0,0,0,0,0,0,0.0442966976381015,0,0.113188347558776,0,0.0422946053499178,0,0,0,0,0.0021412605486412,0,0,0,0,0,0,0,0,0,0,0,0,0.0359630032385389,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.101055598232689,0,0,0,0,0,0,0,0.42504561448727,0,0,0.133197376602622,0,0.131524118592514,0,0,0,0,0,0,0,0,0.241856335614863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.192209221943608,0,0,0,0,0.15748458834198,0,0,0,0,0,0.0192299547698194,0,0,0,0,0,-0.0163164026240617,0,0.208760197283832,0,0,0,0,0,0,0,0,0,0.0768988612599753,0,0,0,0,0,0,0.0464060674491263,0,0.0570165927284734,0,0,0,0,0,0,0,0,0,0.112227663608955,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,-0.292924336852715,0,0.222132555476954,0,-0.228821973431602,-0.118230344442184,0,0,0,0,0,0,0,1.01536222436799,0,0,0,0,0,0,0.167283180278004,0,0,0,-0.0835530962227665,0,0,0,0,0,-1.0852355711408,0,0,0,0.00536742445502937,0.943694337755069,-0.214181933684256,0,0,0,0
