,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.277428993633285,0.229876105631152,0,0.105855013110993,0,-0.133968017017179,0,0,0.13600453980019,0,0,-0.0622181598718984,0,0,0,0,0.0758416496551282,0,0,0,0,0,0,0.126028367034267,0,0,-0.0895136867696094,0,0.0563022705740691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198757397018039,0,-0.0587853293602596,0,0.0585220484806291
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.204470012816388,0,0.290901790065465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00208962253543282,0.0607336026981271,0,0,-0.0123032760236148,0,0,0,0,-0.262028778436827,0.27241237682404,0,0.194219434417483,0,0,0,0,0,0.0650048468643302,0,0
X601939.CH.EQUITY,0.460260244757095,0,0,0.0615447825570324,0.111375802714738,0,0,0.0319992109368445,0,0,0,0,0.156867828069991,0,0,0,0,0,0,0,0.139580235857334,0,0,0.0177604411237205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316382689765251,0,0,-3.46944695195361e-18,0,0.0140708106694198,0,-0.147380868452028,0,0,0,0
X601288.CH.EQUITY,0.392688062038765,0,0.206404668635153,0,0.15191154102192,0.074091019239441,0,0.0445249825630413,0,0,0,0,0,0,0.0213801955200328,0,0,0,0,0,0,0,0,0,0,0,0,0.07330826676744,0,0,0,0,0,0.0477072264478069,0,0,0,0.0590185495919823,0.164165052742184,0,0,0.0217689589280104,0,-1.38777878078145e-17,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.243261178683797,0,0.0036379986354426,0,0,0,-0.0443771324805703,-0.317815868106264,0,0.252884562183078,0,0,0,0.0569211122172144,0,0,0,0.147817755612517,0.0313619506802836,0,0,-0.0878856012119693,0.593454065602555,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0448176400026242,0,0.0867798309639308,0.0503871589027551,0,0,0,1.0842021724855e-19,0,0,0,-0.314595586564964
X601988.CH.EQUITY,0.112771316062748,0,0.0466250726833417,0.254279335750165,0,0,0,0.134227958478981,0,0.0909767589335511,0.282945950498829,0,0,0,-0.359286104570366,0,0,0,0,0,0,0,0,0.0399896256398063,0,0,0,0.020106640071443,0,0,0,0,0,0,0,0,0,0,0,0,0.0361918712966334,0,0,0,0.0711910144994274,0,0,0,0,0
X600036.CH.EQUITY,0,0.275122655134774,0,0,0.0139574982064093,0,0,0,0,0,0,0,0.180739424402151,0,0,0,0,0.0870856268502115,0,0,0,0,0,0.120859524316416,0,0,0,-0.00850927371327717,0,-0.0179149285232834,0.254189270635378,0,0,0,0,0,0,0,0,0,0.0828319731629173,0,0,0,0,0,0.0812419270954897,0,0.132640780001425,0
X601628.CH.EQUITY,0,0,0,0.259640876315487,0,0,0,0,0.0881712659542197,0.0553620579888407,0,0,0,0.0244498206515336,0,0,0,0,0,0,0,0,0.0823722575291621,0,0,0,0,0,0,0,0,0,0,0.056733448131877,0,0,0,0,0,0,0.098878534158527,0,0,0,0,0,0,0,0.0762344804589691,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0471155587662018,0,0,0,0,0.18978026360806,0,-0.0122773107735528,0.126872741899684,0,0.191281397530924,0,0,0,0,0.00978748774313487,0.355476158398694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066790895083383,0,0,0.0157507161789713,0
X601166.CH.EQUITY,0.0309501081691069,0,0,0,0,0.100081116214223,0,0,0,0,0,0,0,0.274329582119101,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145155020367735,0.0501691675992722,0,0,0.534184552933594,0,0,0.199412592190308,0,-0.0597727710401659,0,0,0,0.166123810586408,0,-0.152786993826781,0,0,0,0,-0.00819113116575215,0,0,0
