,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X300059.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X267.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X001979.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.0915030740210119,0,0,0,0,0,0,-0.0429301453117932,0,0,0,0,0,0,0,0,0,0,-0.180164341587099,0,0.036571559818176,0.681966639220221,0,0.546847182725671,0,0,-0.250753860455394,-0.116823521151962,0,0,0,0,-0.0235560802400956,0,0,0,0,0,-0.0363846097035831,0,0,0,0,0,0,0,0,0,0.0784677159724521
X601318.CH.EQUITY,0,0,1.38777878078145e-17,0,0,0.21551093519502,0,0,0,-0.0728176764611242,0,0,0.100734759888584,0,0,0,0,0.0844408431425072,0,0,0.0125745090921531,0,0,0,0,0,0,0,8.67361737988404e-19,0.0153559855354076,0.156683943101339,0,0,0,0,0.24653238397185,0,0.06736934437348,0,0,0,0,0,0,0,0,0,0,0,0,0.0469483104820288
X601939.CH.EQUITY,0,0.0809522957635616,0,0.802717916841501,0,0,0,0,0,0.0444220480977165,0,0,0.0169177342160215,-0.00808375581855647,0,0,0,0.0802547986983105,2.71050543121376e-20,0,0,0,0,0,0.0252544440946517,0,0,0,0,0,0,0,0,0,0,0,0,0.0678351063158475,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.891837511059396,0,-0.0467499353613098,0,-0.06560400593357,0,0,0.0092695360663169,0,0,0,0,0,0.017017446629972,0,0,0,0,0.0288051834309692,0,0,0.144835350052136,0.0679159384713862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145306837257425,0,0,0,0,0,0,0,0,0,0.0205904507340295
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.26283525837905,0,0.0864699907459189,0,0,0,0,0,0,0,0.321853425329385,0,0,0,0,-0.0725674615710145,0,0,0,0,0,0,0,0,0,0,0.132283487174464,0,0.104604360684383,0,0,0,0,0,0,0,0.139001197289583,0,0.186545586097547,0,0,0.0476809222971331
X600036.CH.EQUITY,0,0,0.07192742974827,0.257133459150424,0,0,0,0,0.0479894223952412,-0.00689222746313215,0,0,0,0,0,0,0.176057648358912,0,0,0.0201336233578427,0,0,0,0,0.0238490423452218,0,0,0.18755694873173,0,0.0312187094895846,0.128864675563445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04237851245281,0,0,0,0,0.0317384628903197,0
X1299.HK.EQUITY,0,0,0,0,0.0942781914497445,0,0,0,0,0.170935449903336,0,0,0,0,0,0,0,0,0,0,0,0,0.283372884735394,-0.0242550331160963,0,0,0.112777405119215,0,0,0,0,0,0.138707025018478,0,0,0,0.075365052618464,0,0.0625340315897584,0,0,0,0.076676381234063,0,0,0,0,0.118400065182722,0,0,-4.33680868994202e-19
X601988.CH.EQUITY,0,0,0,0.0868527589058343,-0.0451312821560095,0,0,0,-0.0203552241890906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178345362594573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.124248702623799,0,1.00250604877116,0,0
X5.HK.EQUITY,0,0,0,0,-0.0106400939034532,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0330895053272083,-0.167147378165003,3.46944695195361e-18,0,0,0,0.0108190507143247,0.197798650596241,0.367315620512697,0,0,-0.128214140780107,0,0,0,0,0,0,0,0,0.0448829147063716,0,-0.0903794366144167,0,0,0.0866190601160416,0.156098604676464,0,0,-0.222658591936734,0,0.139690210562654,0.0472610090169034
X388.HK.EQUITY,0,0,0,0,0.235164268514323,0,0.0560332812395434,0,0.1165610398871,0,0,0,0,0,0,0.0954227361540497,0,-0.163585920232765,0,0,0.132658936830442,0,0.286849548162681,0,0,0,0,0.0763507383215053,0.222965054658277,0,0,0,0.0583915506388083,0,0,0,0,0,0,0,-0.12597612386222,0,0,0,0,0,0,0,0,-0.296520943142127,0.129882062329215
