,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X267.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X688.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,-0.155198844575023,0,0,0,0,0,0,0,-1.73472347597681e-18,0.521120799374513,0,0,0.019165121568986,0,0.0191474645072763,0,0,0,0,0,-0.189529633628117,0,0,0,0,0,0,0,0,0,0,-0.30812947290988,0,0,0,1.73472347597681e-18,0.70049342976766,0,-0.154893392944625,0.058948956271307,0,0,0,-0.0527224797845318,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.189908417097204,0,0.025821171165003,0.0299465781485741,0,0,0,0,0,0,0.0276655521069854,0.124961719801644,0,0,0,0,0,0,0.0493371761009614,0,0,0,0,0.0991884336765052,0,0,0,0,0,0,0,0.038187949899891,0.530595557085185,0,0,-0.111002240791635,0,0,0,-0.0331843177473033,0,0,0,0
X601939.CH.EQUITY,0.330627538665392,0,0,0,0,0,0,0,0.0285163861366321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181765953680194,0,0,0,0,0.16080378025595,0,0.0594394760157154,0,0,0,-0.181607421935279,0,0,0.360494079203931,0,0,0,0,0,0,0,0,0,0,0.0414388708654225,0
X601288.CH.EQUITY,0,0,0,0,0,0.230454106369924,0,0,0,0.0124592515373514,0,0,0.0527965431958916,0,0,0,0,0,0.0589882935053185,0,0,0,0,0,0,0,0.129401797891811,0,0,0,0,0,0,0,0,0,0,0,0.311824710931307,0,0,0,0,0.167072732022616,0,0,0,0,0,0
X5.HK.EQUITY,-0.0576400451502552,-0.136256655888422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350237204255245,0,0,0.205892007360927,0,0.175162665534525,0,0.309208088109419,0,0,0,0,0,-0.108736652016539,0,0,0,0,0,0,0,0,0,0,0.197294893336803,-0.0768249073464515,0,0,0,0,-0.0859863881406833,0,0,0
X601988.CH.EQUITY,0.250176110618869,0,0,0.573086505462737,0,0,0,0,0,0,0.10197152881048,0,0.103076972518987,0,0,0,-0.0539970300319873,0,0,0,0,0,0.00634979494062295,0.0605500238424039,0,0,0,0.046565857919034,0,0.00376016498861926,0,0,0,0,0,0,0,0.0217786181577552,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.581308321401158,0,0,0,0,0,0,-0.00487718572120047,0,0,0,-0.0882588616081798,-0.141445340396519,0,0,0,0,0,0,0,0,0,0,0,0.255165536141177,0,-0.125898038605446,0,0,0.0201945538282796,0,0,0,0,0,0,0,0,0,0.172371897920365,0,0,0,0,0.132206109041839,0,0,0,0
X1299.HK.EQUITY,0,0.180359368643693,0,0,0,0,0,0,0,0,-0.0922047328055474,0,0,0,0,0.260832365189823,0,-0.154049716965454,0.071138080859837,0,0,0.0608719882746481,-0.025324517292171,0,0.548937554415189,0,0,-0.0958000128317926,0,0,0,0,0,0,0,0,0,0,0,-0.0873491123373761,0,0,0,-0.0119476956313721,-0.134091710779729,0,0,0,0,0
X601628.CH.EQUITY,0,0.18654925799269,0,0,0,0,0,0,0,0,0.014272322921184,0,0.0261931205095492,0.26685761245743,0,0,0,0,0.000183307773284362,0,0,0,0,0,0.100241738096931,0,0,0,0,-0.0424609847326688,0,0,0,0,0,0,0.0226647483192345,0,0.17157404836926,-0.0594576241047456,0,0,0,0,0,0,0,0,0.107297444381673,0
X601328.CH.EQUITY,0,0.224940877292393,0.167820298118166,0.31214403453176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236772787014037,0,0,0.111586055618972,0,0,0.258145129654496,0,-0.0340190246479568,-0.0745272578428332,0,0,0,0,0,0,0,0,0,0,0,0,0.073637170365269,0,0,-0.0296785407969224,0,-0.286282201795864,0
X601166.CH.EQUITY,0,0,0,0,0,0.313369800618225,0,0,0,0,0,0,0,0.542887906553892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160234097189417,0,0,0.332460816098889,-0.118476250971612,0,0,0.36491357865804,0,0,-0.0771317262897887,0,0,-0.135614756278689,0,0,0,-0.0580903288804541,0,0
X600000.CH.EQUITY,0,0,0,0.0765995591519439,0,0.0991618205925541,0.191984807522487,0,0,0,0,0,0,0.0575912778905477,0,0,0,0,0,0,0,0,0,0,0,0.334157182832731,0.100796390035755,-0.0582948701371252,0,0,0,0,0,0.098949453161198,0,0,0,0,0,0,0,0,0,0,0,0.219611574195314,0,0,0,0
