,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X600048.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X600837.CH.EQUITY,X601066.CH.EQUITY,X601229.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X17.HK.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0592016740114617,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.210964076852709,0,0,0,0.415840807830368,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.162016922563708,0.504740098290099,0,0,0,0,0,0,0,0,0,-0.137296463415308
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.145591709126981,0,0,0,0,0,0,0,0.100523574639699,0,0.0632776758848105,0.0552506093879645,0,0,0,0,0,0.107694469989027,0,0.00454274878459053,0,0,0,0,0,0,0,0.164724833652024,0,0,0,0.275899576096084,0,0,0,0,0.00915146087858156,0,0,0,0,0
X601939.CH.EQUITY,0.509072820601158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0571488296530119,0,0,0,0.0895854424705974,0,0.262170362043818,0,0,0,-0.0308438116892968,-0.424809173695271,0,0,0,0,0,0,0,-0.10214822844293,-0.175825532384213,0,0,0,0,0.667724649119533,0,0,0,-0.0729022548739672,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,-0.0934166631097283,0,-6.93889390390723e-18,0,0.135214909867803,0,0.253841657196775,0,0.0168154879919005,0.363389939254617,0,-0.0992807011744168,0,0,0,0,-0.0908122922713389,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,6.93889390390723e-18,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,1.38777878078145e-17,0,0
X5.HK.EQUITY,0,0,0,0,0,0.118716887902844,0.398573471229445,0,0,0,0.0106533630845505,0,0,0.13507036198165,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.165961851678767,0,0,0,0,0,0,0,0,0.102216076557612,0,0,0.252760174281241,0,0,0,0,0.0768580390489315,-0.120594146265472,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.261552782035621,0,0.0561939137843667,0,0.0721381243101461,0,0.11000087801173,0,0,0.122697588190094,0,0,0,0.0525222118177195,0,0,0,0,0,0,0.0247761994039249,0,0,0,0,0,-0.24810008819197,0,0.145947955026091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080157838996241
X1299.HK.EQUITY,0,0,0,0,0.232598661109726,0,0,0,0,0,0,0,0,0,0,0,0,0.0715385378109513,0.0690170696188339,0,0,0,0,0,0,0.134940963190405,0,0.133565879116302,0,0.0969829616274705,0,0,0,0,0,0,0.252746690705606,0,0,0,0,0,0,-0.048032078883395,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.215705396896896,-0.0347176439264308,0,0,0,-0.0624188835118125,0,0,0.340699098212071,0,0,0,0,0.0797114869903486,0.10182112229366,0,0,0,0,0.290070922859919,0,0,0,0,0,0,-0.0337306784490385,0.170529362808713,0,0,0,0,-0.186553887629184,0,0,0,-0.139961731694872,0,-0.0429560454031125,0,0,0,0.328649780867355,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.200275769962277,0.0154418873520339,0.0937467881931842,0,0,0,0,0,0,0,0,0,0,0,0,0.237259199219637,0,0,0,0,0,0.0999768489297485,0,0,0,0,0,0,0,0,0,0,0,0.182201390901717,0,0,0,0,0,0,0,0.0278793623681738,0.0903750103869421,0.057181136368646,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0,0.737320790282736,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.155814830737656,0,0,4.33680868994202e-19,0,0,0.059305907802812,0,0,0,0,0,0,0,-0.0175434966028584,0,0,0,-0.00684062344528267,0,0,0,0.0292857414862995,0,0,-0.18369860821387,0,0,0,-0.0744643091458727
