,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.260417442015722,0.0296012594800358,0.0581888838935989,-0.0129256447155997,0,0.450312982226549,0,0,0,0.0397414641549066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0812168372976769,0.0339327159049694,0,0,0,0,0,0,0,0,0,0,0.0801436344606645,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.0791897239353123,0,0.0911720652608318,0,0.160926700531907,0,0.161658554957067,0,0,0.0224482180829192,0.0965380662414487,0,0.0728128575130149,0,0,0,0,0,0.326240871921419,0,0,-0.0405806964517223,0,0,0,0,0.0808724059370633,0.101349858334732,-0.00941462908314368,0,0,0,0,0,0,0,0,0.0732833231777582,0,0,0,-0.183090962609022,0,0,0,0,0.11049827791181,0,0
X601939.CH.EQUITY,0.305797064810468,0.182309573721367,0,0.186020837186012,0,0,0,0.0509940862876549,0,0,0,0.0338795316403925,0.0552298392329483,0,0,0.0294208563254041,0,0,0.247501326898575,0,0,-0.240073034655105,0,0,0,0.131202647526135,0,0,0.0783034527646603,0,0,0,0.208374990467064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.0197179978984663,0,0,0.0663084695454633,0,0.436642032180574,0,0,-0.0605164063904679,0.0999586796678581,0,0,0.0741014149263931,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0.0673047977488741,0,0,0,0.0438372430795092,0,0,0,0,0,0,0,0,0.0406700288882208,0,0,0,0,0.0890079417532643,0,0,0.0472886635785144,0
X600036.CH.EQUITY,0,0.0739729192130768,0,0,0,0.135553022836824,0.126104912497936,0.0490476949605898,0,0,0,-0.0518077646294587,0.218867496078282,0,0,0.0889645438427183,0,0,0,0.0337472831412509,0,0,0,0,0,0.201469271254459,0.229336904043133,0,0,0,0,0,0,0,0,0,0,0,0.19783361440922,0.00769242266679989,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.234654318476858,0,0,0.0541381352297878,-8.67361737988404e-19,0,0.199422027871343,0,0,0,0,-0.112501918644724,0,0,0,0,0,0,0.0484357358927905,0.630684031606365,0,0,0,0,0,0,0.0671382219668445,0,0,0,0,0.0512024635031974,0,0,0,-0.0310119776183677
X1299.HK.EQUITY,0,0,-0.160534344464674,0,0.0795557734747445,0,0,0,0,0,0.238742988631811,6.93889390390723e-18,0,0,0.130592208790079,0,0,0,0,0.144916577193234,0,0,0.113726002621744,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.06952182436131,0,0,0,0,0,0.0259627859118113,0.106965617476624,0,0.118323767763093,0,0.143852775356573,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.105091392001601,0.471965405290057,0.0856268287552622,0,0,0,0,-0.0091382882259779,0.022257664553605,0,0.255408737341258,0,0,0,0.0367182791699922,0,0,0,0,0,0.0462703151879223,0,0,0,0,0,0,0.0529108871227456,0,0,0,0,0,0,0.0380874567135753,0,0,0.0480269580770593,0,0,0,0.00866921463781121,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.195085053526965,0,0,0,0.093003950523558,0,0,0,0,0.0401697311450688,0,0,0,0,0,0,0,0,0,0.0821093428964824,0,0.221576120115113,0,0.167543126661554,0,0,0,0,-0.0286146666536649,0,0,0.0699386356038562,0,0,0,0,0,0.212297734973197,0,-0.143511297866643,0,0,0.230213978153986,0,0,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.00573412148355491,0,0.208996961283529,0,-0.0473038054353386,0,0,0,0,0.0654110171664795,0.123361058325988,0,0,0.0975533285502297,0,0,0,0,0,0,0,0,0.0150351685967176,0,0.137705862180097,0,0.318848350387658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
