,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.0993093032485358,0,8.67361737988404e-19,0,0,0,-0.0651084617295614,0,0,0,0,0,0,0,0,0,0,-0.0902116119991715,0,0,0.680130234903467,-0.218004354766298,0,-0.0559461468755561,0,0,0.409856808971623,0,0,0,-0.0786163230493487,0,0,0,0,0,0,0,0,0,0.0904854670574081,0,0,0,0,0,0,0.0677106133984749
X601318.CH.EQUITY,0,0,0,0,0,0,0.0412030853681031,0,0.0155172042893184,-0.0412194269442572,0,0,0,0,0,0.090221516508274,0,0,0,0.444032739070059,0,0,0,0,0,0,0,0,0,0,0.129804693391394,0,0,0,0.254577142244843,0,0.120328097240028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0.0609861549465692,0,0.773637127327694,0,0,-1.35525271560688e-20,0,0,0.0292798122426373,0.0793493236048076,0,-0.0239208545855974,0,0,0.0764204100060896,0,0,0,0,0,0.00302025024135389,0,0,0,0,0,0.0517636345433528,0,0,0,0,0,0,0.0502044475213653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.879731480326211,0,-0.0408180239276703,0,0,-0.0547790417286785,0,0,0.00338444608745843,0,0,0,0,0,0.0161133974216052,0,0,0.0543664164723546,0,0,0,0.183608654779521,0,0.0682083112693796,0,0.0149865541074399,0,0,0,0,0,0,0,0,0,0,-0.109409413876843,0,0,-0.1287212738934,0,0,0,0.0328891865296466,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,-0.0689429103171427,0,0,0,0,-0.0753751552712675,0.189714019016249,0,0.331623873465594,0,0,0,0,0,0,0.243567891372299,0,0,0,0,0,0,0,0,-0.0637798182595531,0,0,0,0,0,0,0.384136039550575,0.0362512313017454,0,0,0,0,0,0,0,0,0,0.0959775291550374,0,0,0,0,0.10755047327536
X600036.CH.EQUITY,0,0,0,0.348066971843053,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175631123567466,0,0,0,0,0,0,0,0.198252970785322,0,0.0317152807918909,0,0,0,0,0,0,0,0,0.0622084528923638,0,0,0,0,0,0,0,0.0833789734166826,0,0,0,0,0.011362921440144,0
X601988.CH.EQUITY,0,0,0,0.0691350672524411,0,0,0,0,-0.0269588863062288,-0.0729447259702115,0,0,0,0,0,0,0,0,0,0,0.00121252724563133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131352445328253,-0.0624320442175126,0,0.989432259679227,0,0
X1299.HK.EQUITY,0,0.0198393002189404,0,0,0.108935705051336,0,0,0,0,0.159169117493621,0,0,0,0,0,0,0.00445806190114675,0,0,0,0,0,0.327618354606212,0,0,0,0,0,0.0723223559758855,0,0.0209240234841595,0,0,0,0,0,0.0699021415396301,0,0,0,0,0,0.138048924597633,0,0,-0.0158946355034431,0,0.157802397468228,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.167305640948659,0,0,0,0,0,0,0,0,0.0489796409966678,0.499478257476665,0,-0.0605351892190691,0,0,0,0,0,0.102922411899683,0,0,0,0.119104875776317,0,0,0.128880104356195,0.268782595299719,0.210642846872163,0,0,0,0.365931850528549,0.0791598170380469
X388.HK.EQUITY,-0.0376294083070485,0,0,0,0.218581604819908,0,0,0.0196909186530069,0,0,0,0,0,0,0,-0.0861277888968112,0.189915856607033,0,0,0,0.174353031083119,0,0.320297406003412,0,0.29160124086211,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,-0.0856445083625477,0,-0.157164640897789,0.145428392500194,-0.104003361975083,0,0,0,0,0,-0.179793184082048,0.181316894371385
