,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X600918.CH.Equity,X000166.CH.EQUITY,X2881.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.281977992152023,0.0354758492235878,0,0,0,0.311581886934667,0,0,0,0.079500631901287,0,0,0.035565913806655,0,0,0,0,0,0,0,0,0.157608905495678,0,0,0.00927601808231526,0,0,0,0,0,0,0,0,0,0,0.12070870234409,0,0,0,0,0,0,0,0,0,0,0,-0.0274717977927154,0
X601318.CH.EQUITY,0,0,0.297970850475456,0,0,0,0,0,0.079008844422684,0,0,0,0.00308901332842412,0,0,0.204393322495063,0,0,0,0,0.0207648441444649,0,0,0,0,0,0,0,0,0.0818485344489024,0,0,0,0,0,0.0703782735341768,0,0,0,0,0,0.0406224287830412,0,0.0863844082049586,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.422879238365537,0.222147572405771,0,0,0,0,0,0.230249914097467,0,0,0,0,0,0,0.0468780307613842,0,0.00253833209557241,0,0,-0.165910044740096,0,0,0,0,0.112996498602067,0,0,0,-0.0725260081127116,0.17445315520412,0,0,0.179980600206264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809100382335456
X600036.CH.EQUITY,0,0,0,0,0,0.239890173032883,0,0,0.0594873208375866,0,0,-0.0348684984780287,0.133992770559401,0,0.0351511676923835,0,0,0.263885628207807,0,0,0,0,0.0167864983063315,0,0.423081868652163,0,0,0,0,0.020574208617632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0162532845667451,0.4959301288634,0,-0.0834550189319537,0,0.0934087405240732,0,0,0,0,0,0.0210692123991152,0,0,0,0,0.0638531782520026,0.1230079763681,0,0,0,0,0,0.0881890095966634,0,0,0.040468838775104,0,0,0,0,0,0,0,0,0,0,0,0,0.0481597755040649,0,0,0,0.0117806375318599,0
X1299.HK.EQUITY,0,0,-0.0349766887650187,0,0,0,0,-0.0397901439157928,0,0.134939607789467,0,0,0,0,0,0,0,0,0,0,0,0,0.105907331280915,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0515146135886885,0,0,0,0,0.035000514450432,0.15450082326389,0,0.251804536551351,0.117689444955348,0.0694671552644877,0,0,0,0,0,0,0.257132815637702,0
X601628.CH.EQUITY,0.0972072815192083,0,0,0,0,0.0227491664779366,0,0,0,0,0,0,0,0,-0.256392728347923,0,0,0,0,0.238953227441805,-0.0734140251066241,0,0,0,0.0283386905890836,0,-0.138995906546342,0,0,0,0,0,0,0,0.62375095658646,0,0,0.0332311425444996,0,0,0,0,0,0,0,0,0,0,0,0,-0.0271242043959649
X601988.CH.EQUITY,0,0,0.0581992083113344,0.0217965347609231,0.477961443295836,0,0,0,0,0.0168272878045603,0,0,0.0803130140734618,0,0,0,0.209758243673054,0,0,0,0,0,0,0,0,0,0.0359688831446003,0.013743261313378,0.061501318853325,0,0,0,0,0,0,0,0.00133159436419517,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.241528608215741,0,0,0,0,0,0,0,-0.0198411117183711,0,0.0195321686596287,-0.0541568149854132,0,0,0,0,0,0,-0.189698497074804,0,0,0.128852214908593,0,0,0.05165576397354,0.125404967371819,0,0,0,0,0,0.129137480314086,0,-0.0535147082743052,0,0,0,0,0,0,0.0976842841076733,0.175142807832387,0,0,0.105317233682549,0,0,0,0.0164695843593802,0
X388.HK.EQUITY,0,0,0,-0.247925413330302,0,0.171093982539479,-0.0246204678472503,0,0,0,0.0755118396430237,-3.46944695195361e-18,0,0,0.123188893183248,-0.028599184246013,0,0,0.115252313846969,0.525558844496929,0,-0.0283492811023496,0,0,0,0,0,0.00868575706393256,0,0,0,0,-0.0301683240430384,0,0,0,0,0,0,0.234402435013116,0,0,0,0,0,0,-0.370631824762809,0.0643352323883152,0,0.0539647890351875,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0502145289681684,0.181575426115364,0,0.147367970438019,0,0,0,0,0,0,0,0,0,0,0.0204350723593119,0.198547511125258,0,0,0.364713718674907,0,0,0,0,0.016130386513449,0,0.0103822075908011,0,0,0,0,0,0,0,0,0.00800575143944724,0,-0.0193552833263108,0,0,0
