,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.071473824255746,0.344431991163582,0.017624872787094,0.0478025044482813,0,0,0,0,0,0,0,0,0,0,0,0.161459724688388,0,0,0,0,-0.0770231640470127,0,0,0,0,0,0.0852390227930095,0,0,0,0,0,0,0,0,0,0,0,0.159575214634469,0,0,0.0340535481433668,-1.0842021724855e-19,0.0342794938770874,0,0.0841669331716332,0.181641834718004,0.0637464776045346
X601318.CH.EQUITY,0,0,0,1.73472347597681e-18,0,0,0,0,0.114151311984854,0,0,0.0612037461979978,0.0421555571813721,0,0,0,0.0421900179625956,0,0.256206963087037,0,0.278282900336594,0.033962419439651,0,0.0142872168615367,0,0,0.0682837221025011,0,0,0,0.215090306383051,0,0,0,0,0,0.0033293069113389,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0,0.241552277236582,0,0,0,0,0,0,0.25132015272172,0,0,0,0,0,0.227945616503531,0,0.0275108937708697,0,-0.196564856534722,0,0,0.378350905824596,0.183648001767788,-0.0191631955138319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0532250418551165,0,0,0,0,0,0,0,0,-0.0163018898951325
X600036.CH.EQUITY,0,0.115150861103735,0,0,0,0.0114166169254685,0,0.166723973437198,0,0,0,0,0.149540040642306,0,0,0,0,0,0,0,0,0,0.25001030894075,0.00783563646869775,0,0,0,0.0111048333820078,0,0.0554820528958892,0,0,0,0,0,0,0.00822153947767755,0,0,0,0.0850904574929063,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.0935179573330369,0,0.212564107735342,0,0,0.0494651036411979,0,0.249652757752797,0,0,0,4.33680868994202e-19,0,0,-0.0685498647883397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988748383084113,0,0,0,0.012447341300696,0,0,0,0,0,0,0,0,0,0,0,0,0.227938031349376,0,0.145022325233881,0,0,-0.0274247153385132
X601628.CH.EQUITY,0.144915083101951,0,0,0,0,0,0,0,0,0.0423224605168524,0.0242466009393562,0,0,0,0,0,0.147333530646424,0,0,0,0,0.187629057141477,-0.133158234279434,0,0,0,-0.0360896026905951,0,0,0,0,0.188180954494127,0,0,0,0.60687297694993,0,0,0,-0.0207533083951422,-0.0646440490033085,0.0934031322427234,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.136052510115743,4.33680868994202e-19,0,0,0,0,0,0,0,0.0307706573335564,0,0,0,0,0,0,0.106959131477451,0,-0.239119471659737,0,0,0,0,0,0,0,0.00929762625298435,0,0.0889192936104241,0,0.261777222880454,0.137946692719336,0.0666268239247339,0.0524577129553365,0.0822252824247759,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0.0927932816097429,0.106117669144253,0.166151562596021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230492877100088,0,0,0,0.211028643659413,0,0.0440971514701097,0,0.331406207701403,-0.0298392647893528,0,0,0.14253563040826,-0.0742933182777288,0,0,0,0,0,0,0,0.0902241975702104,0,0,0,0,0,0.0286988179634139,0,0,0,0,0
X5.HK.EQUITY,0,0.0826108603535369,0,0,0,0,0,0.241500539476584,0,-0.0787775250554393,0.064213982373387,0,0,0,0,0,0,0,0,0,0.10764305939104,0,0,0.142374867447258,0,0,0.216611659328203,0,0,0.0608482294284212,0,0,0,0,0,0,8.67361737988404e-19,0,0.234928807739424,-0.101577409727849,0,0.107807469125183,0,0,0.0606761242835938,0,0,0.108557316668532,0,0,0.0433229802680313
X601166.CH.EQUITY,0,0,0.0336033134403503,0.101196357863982,0,0,0,0,0,0,0,0.0325836753519872,0.0871301521662617,0,0.0510123974776351,0,0,0,0,0,0,0,0.165957849867328,0,0,0,0,0,0.362187267712469,0,0,0,0,0,0,0.0254687771589557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
