,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X600030.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.484854976233198,0.0899729941917996,0,0,0,0,0,0,0,0,0,0.0816403186543866,0.0668244292947626,0,0,0,0,-0.143774685972916,0,0,0,0,0,0,0,0,0.0247349922386568,0,0,0,0,0,0,0.0485334138315282,0,0,0,0,0,0,0,0,0,0,0.100376356104228,0.182404503944505,0.0392152958867571,0
X601318.CH.EQUITY,0,0,0.210127001976684,0.109194357665425,0,0,0,0,0,0,0,0,0,0,0.296311256463703,0.071049540363336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140467600597051,0,0,0,0,0,0,0,0.099704515110152,0,0,0,0,0,0,0,0.0238476133628049,0,0
X601939.CH.EQUITY,0.331721951286667,0,0,0,0,0,0,0,0,0,0,0,0,0.456202289206825,0,0,0,0,0.148623521556397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104794661568335,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.347934613897109,0,0.0171037144794016,0,0.50603215256539,0,0,0,0,0,0.010542586466396,-6.93889390390723e-18,0,0,0,0.048830071003158,0,-0.0318679296050663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000437161731600673,0,0,0,0,0,0,0,0.0857579596390261,0,0
X601988.CH.EQUITY,0,0,0,0.109231890400101,0,0,0,0,0,0,0,0.49995009481515,0,0,0,0,0,0,0,0,0,0,0.0207977876135294,0,0.00744839318166872,0,0,0,0,0,0,0,0,0,0.104784160226948,0,0,0,0,0,0.112233304674497,0,0,0,0,0.0312982723873962,0,3.46944695195361e-18,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.240984775639927,0,0,0,0,0,0,0,0.251706209439379,0,0,0,0.522483431991246,0.181104501460652,-0.600953272600454,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.319873192180614
X600036.CH.EQUITY,0.0937124102848482,0.0304329697784772,0,0,0,0,0,0,0,0,0.156468297772797,0,0,0,0.0502167250764452,0,0,0,0.0729461760051275,0,0,0,0,0,0,0,0,0,0,0,0.107841038500517,0,0,0.239498652039825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213287280949164,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121518547628636,0.0261021829708426,0,0,0,0.0888836552749848,0.084314320442109,0,0,-1.38777878078145e-17,0,0,0,0.0707969728110073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313029508332229,0,0
X601628.CH.EQUITY,0,0,0.299877696222683,0.135002049994302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600230426078039,0.0499786673748045,-0.00745144300547333,0,0,0,0,0,0,0,0,0.202499722017591,0,0,0,0,0.00756363987023749,-4.33680868994202e-19,0,0,0,0,0,0,0.10458206506002,0,-1.38777878078145e-17,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.265902298650472,0,0,-0.0725784811549393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140594733709897,1.38777878078145e-17,0.395225556206,-0.360704300971053,-0.0738845152508317,0,0,0,0.841282655942641,0,-0.0553353177542314,0,0
X601166.CH.EQUITY,0,0,0,0.176879505022814,0,0,0.253579554737908,0,0,0,0,1.38777878078145e-17,0,0.141181575949051,0,0,0,-0.0235041635890889,0,0,0,0,0,0,0,0,0,0,0,0,0.281883464847632,0,0,0,0,0,0,0,0.139125856646314,0,0,0,0,0,0,0.0485720330701923,0,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.25549107859887,0.201840134479257,0,0,0,0,0,0,0,0,0.176133939495272,0,0,0,0,0,0,0,0,0.279993170595842,0,0,0,0,0,0,0,0,0,0,0.0416138005697902,0,0,0.0471789697290539,0,0,0,0,0,0.0296040284737034,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0.0230717400331068,0,0,0.0220518652279,0,0,0.0364206080620105,0,0,0,0,0,0,0,0,0,0,0.00299562380886109,0,0,0,0,0,0,0,0.102634477970741,0.570795618938683,0.0703389617725249,0,0,-1.73472347597681e-18,0,0.00840953947543702,0.0458210746678133,0,0,0,0,0,0,-0.0771520994088978,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.00352417697605826,0.435113595529339,0,0,0.0834295299640551,0,0,0,-3.46944695195361e-18,0,0,0.00463565678113221,0,0,0.0969141730354807,0,0,0,0,0,0,0.0141883060573803,0,0,0,0,0,0,0,0,0.0672905485063565,0,0,0,0.0442316545487317,0,0.267027084083624,0,0,0,0
