,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002142.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.428662915560891,0,0.104509794277752,0.0905920492987486,0.0325209289754458,0.0390863893876352,0,0,0,0,0,0.0342980837391395,-0.0114561326707837,0,0,0,0.058409401900414,0.051292750376237,0,0,0,0,0,0,0.1075784593476,0,0,0,0,0,0.0264832770046482,0,0,0,0,0,0,0.00888953504268171,0,0,0,0,0,0,0,0,0,0,-0.0105778315659928
X601939.CH.EQUITY,0.181420646707451,0,0,0.256734511405346,0,0.340950808164987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757047315788235,0,0,0,0,0,0.119022312647309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0860142702827651,0,-1.38777878078145e-17,0,0,0,0,0.00711072975982909,0.0591621603127143,0,0,0,0,0,0,0,0.114063940667684,0.0256168041404635,0,0,0,0,0,0,0,0,0,0,0,0,0.0887726838482587,0,0.167777707191176,0.0316731291877221,0,0,0,0.109687908175426,0,0,0,0,0,0,0.219715183603998,0,0,0,0
X601288.CH.EQUITY,0.217315013296005,0.0754349424935349,0,0,-0.0155197478178283,0.0162477610719709,0,0,0,0.156013426627293,0,0,0,0,0,0,0,0.11891862499713,0,0,0,0,0,0,0.00647601887058335,0.27084221671403,0,0.0731287336486614,0,0.0687883921126831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.135856642416946,0,0.0409788500120949,0,0.250428907668268,0.0814154779198444,0,0,0,0.376760729828215,0,0,-0.189340877345113,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.101340652342582,0,0,0,-5.55111512312578e-17,0,0,-0.267148754826463,0,0,0,0,0,0,0,-0.497552521492151,0,0,0,0,-0.322071583230512
X601988.CH.EQUITY,0.231894546245183,0,0,0,0,0,0,0,0.309048522299713,0,0,0,0.0217989447169537,0,0,0,0,0,0,0,0,0,0.35871097623683,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.072078300776576,0,0,0,0,0,0,0,0,0,0,-0.0233355007154439
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0.0136608128995126,0,0,0,0,-0.00215707149904322,0,0,0,0,0.0477073727737909,0,0,0,0,0,0,0.731060088695915,0,0,0,0.139067216048739,0.00315994353095007,0,0,0,0,0,0,0,0,0,-0.00173547053739587,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.264924084984883,0,0,-0.158327287389549,0,0,0.116969429224199,0,0.0713012073498679,0,0,0,-0.130086210062105,0,0.267004396936072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0532785358459667,0,0,0,0,0,0,0,0.0102580156661548,0,0,0,0.279814993334918,0
X601628.CH.EQUITY,0,0,0.147180819927729,0.0772217462394904,0,-6.93889390390723e-18,0,0,0,0,0.0574445856595884,0,0,0,0,0,0.0728715380207088,0.0969129572402977,0,0,0,0,0,0,0,0.076251441414319,0,0,0,0,0,0,0,0.0335517871081329,0,0.230310972310745,0,0,0,0,0,0,0.117090472800127,0,-0.0399337020113255,0.0884096468610164,0,0,0,0
X601328.CH.EQUITY,0,0,0.0665050718021945,0,0.000897802233826645,0,0.046843334320383,0.00578586356315158,0,0,0,0.116055666881636,0,0,0,0,0,0,0,0,0.0128724416483572,0.20060187370464,0,0,0,0,0,0,0,0,0,0.150600071022037,0,0,0,0,0,0,0.170692761391144,0.267137171145666,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0
