,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X1997.HK.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.106360061186507,0,0.373967525295016,0,0,0.0147964347448006,0,0.154614883476176,0,0,0,0,0,0,0,0,0.152415949921925,0,0,-0.0572089902677206,0,0,0,0,0,0.00490374161616437,0,0,0,0,0,0,0,0,0,0,0.100711418699356,0,0,0,0,0,0,0,0,0,0,0.107291500355564,0,0
X601939.CH.EQUITY,0.362411017184984,0,0,0,0,0,0,0,0,0,0,0.0383627658503093,0,0.496978055171851,0,0,0,-1.73472347597681e-18,0,0,0,-0.0338530886408137,0,0,0,0,-0.0344265235994648,0,0,0,0,0,0,0,0.0631586898095279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0235057359924931,0
X601318.CH.EQUITY,0.134113193974372,0,0,0,0,0,0.175535312405014,0,0,0,0,0.0501660569317954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131186127619454,0,0,0.0345904871721077,0,0,0,0.347865612272808,0,0.0662605570327013,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.374007039360003,-6.93889390390723e-18,0,0,0.418087246945399,0,0,0,0,0,0.0424591340502897,0,0,0,0,0,0.0869697222793786,0,0,0,0,0,0,0,0,0,0,0,0,0.0418374784604719,0,0,0,0,0,0,0,0,0,0,0,0,0.00286728103614033,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0373797318983656,0,0.270247142759426,0,0,0,0,0,0,0,0,0,0.0214929525349931,0,0,0,0.109937528134773,0,0.273440188563181,0,0,0,0,0,0,0,0,0,0,0.0540211368634335,0,0,0.0960540738450519,0,0,0,0,0,0,0,0,0,0.00876855227241393,0,0.0854038516415837,0,0,0,0,0
X5.HK.EQUITY,0,0,0,-0.0950251783462805,0,0,0,0.0573866350683959,0,0,0,0,0,0,0,0,0.0842651353738868,0,0,0,0,0,0,0,0.456561170692453,0,0.145840730575899,-0.00212197272808248,0,0,0,0,0,0,0.123910766703272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471962106102388,-0.0507755682177299
X600036.CH.EQUITY,0,0,0.164654521051429,0,0,0.154238181342776,0,0.0704094274056058,0,0,0,0.368941273375272,0,0,0,0,0,0.0192687499514702,0,0,0,0,0,0,0,0,0.108438069008166,0,0.00863880614025226,0,0,0,0,0,0,0,0,0,0,0,0.0167055009994735,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.00100054097227289,0.168168069537488,0,0,0,0,0,0,0,0,0,0.211989930261239,0,0,0,0.27143280309224,0.0761341476957838,0,0,0,0,0,0.0802665180144794,0,0,0,0,0.297525979505462,0,0,0,0,0,0,0,0.0201418895043922,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.097826459389377,0.0257078581741321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.427647809594515,0.02816915083421,0,0,0,0,0,0,0.14695191526568,0,0,0,0,0,0,0,0,0,0,0,0,0.0649990579761456,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.00310383833108249,0,0,0,-0.0455194529343543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.521395526496974,0,0,0.350415823517234,1.38777878078145e-17,0,-0.0181241892914958,1.17094386755049,0,0,0,0,0,0,0
