,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601688.CH.EQUITY,X601066.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.130898370515845,0,0.0682022963754818,0,0,0,0,0,0,0,0.369812126936774,0.0772008849782592,0,0,-0.113545539565331,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126219186627803,0,0,0,0,0,0,0.185974323990913,0,0,0,0,0,0.125978270208749,0,0,0,0.0492983689411042,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.112384657048505,0,0,0,0.00140128761979491,-0.176399245516877,0,0.0931261730853916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230403605174746,0,0,0,0,0,0,-0.254203247682005,0,0.448081286209129,0.0493989003328802,0.130399206241509,0,0,0,0,0.187094491479391,0,0
X601939.CH.EQUITY,0.22113162412719,0,0,0.255975858513413,0,0.148194768739099,0,-0.0489880548782754,-0.0289579880160042,0,0,0,0,0,0.0320302800879438,0,0,0,0,0,-0.00975823361234607,0.0635263107324857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48738981801648,-0.0956196545605466,0,0,0.0178329827483202,0,-0.0385430593803031,0,0,0.0344974649135009,0,0
X601288.CH.EQUITY,0.413311901432307,0,0.194845055388112,0,0,0.154054929115749,0,0,0.026344442246501,0,0,0,0,0.0413415481597155,0,-0.118163938184188,0.0482375226171993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0203202853587318,0,0,0.0386869392803084,0,0,0,0.156286890926506,0,0,0,0,0,0,0,0,0,0.178632238667262,0
X5.HK.EQUITY,0,-0.0538817582467556,0,0.222505799796902,0,0.0452237743686409,0,-0.214157310708979,0,0,0,0.0675779483487041,0.0413137801707727,0,0,0,0,0,0,0.679323558176951,0,0,0,0,0.169368596215055,0,0,-0.0604097838528151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217533361166779,0,0,-0.0832829772031855,0
X601988.CH.EQUITY,0.140612592484289,0,0.125712228244444,0.149426094578396,0,0,0,0,0.100409178284138,0,0.10202762204042,0,0,-0.241921361169629,0,0,0,0,0,0,0,0,0.0697306711327376,0.250598711072012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113206713796119,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0987582822102151,0,0,0,0,0,0.134112176073611,0,0,0,0,0.056523496049678,0,0.295708411637804,0.0647432299440625,0,0,0,0.0747225691978933,0,0,0,0,0,0,0.0521137647011011,0,0,0,0,0,0.121073993993573,0,0,-0.0703564949349233,0,0.178778202547335,0,0,0,0,0.111468320182961,0,0,0,0,-6.93889390390723e-18,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.00308228819488928,0.010322925966705,0,0,0,0.209826462348375,0,0,0,-0.141523033347846,0,0,0,0.33558549446527,0.239009007001396,0,0,0.0201937627128324,0,0,0,0,0.153077395517341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0607784385734796,0,0.121174281491014,0,0,0,0
X601628.CH.EQUITY,0.365061337231623,0.280515105044146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0301854362019915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051052248616055,-0.181495781910215,0,0,0,0,0,0,0,0,-0.109377495386683,0.168200300674244,0,-0.173822718014033,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
