,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000002.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0391124055598412,0.547029535082513,-1.73472347597681e-18,0,0,0,0,0,0.0135219127784346,0.151288648527823,0,0.087701581899614,0,0,0,0,0,0,0,0,0,0,0,0.0362825118408233,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840479713703598,0,0,0,0,0,0.000291780693958864,0,-0.0427136767991574,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0.0221506600402986,0,0,0,0,0,0,0,0.0725427621481961,0.281475289976094,0,0,0,0,0,0,0.174644393937275,0,0,0,0,0,0,0.00461455032539857,0,0.0601402235887846,0,0,0,0,0.241563694574257,0,0,0.00678148525386902,0,0,0,0,0,0.0466649495063667,0,0
X601939.CH.EQUITY,0.161769441233477,0,0,0.615540882936768,0,0.0155949393352339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.128866819940001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00847170350062914
X601288.CH.EQUITY,0.0484803524170461,0.043354145168885,0.194871356994959,0,0,0,0,0,0,0.123587304289004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168388928277269,0,0,0.207701740172912,0.116596309479283,0,0,0.0105895973062067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.0674655198934797,0,0.358943437473945,0,0,0,0,0,0,0,0.209279685450242,0,0,-0.0668401096638135,0,0,0,0,0,0,0.10065567776954,0,0,0.318753359820324,0,0,0,-0.172509343695269,0,0,0,0,0,0,0,0,0.216389058310117,0,0,-0.0721344783634007,-0.370889345619013,-0.0380363451906724,0,0,-0.252397505692618
X601988.CH.EQUITY,0.115250084361255,0,0.00809440044335574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.602794956791043,0,0,0,0,0,0.139870714018854,0.0186912272724625,0,0,0,0,0,0,0,0,0.0556213112294916,0,0,0,0,0.0303915817539721,0,0,0,0,0,-0.0917362786236117
X600036.CH.EQUITY,0,0,0,0,-0.0266736452545606,0,0,0,0.0325068694400655,0,0,0,0,0,0,0,-0.021148059827629,0.0375948959012556,0,0,0,0,0,0,0.757973659995266,-0.00618524339124788,0,0.0329162387751417,0.103572871955331,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.065732728139966,0,0.072193142896422,0,-2.16840434497101e-19,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.255435270178529,0,0,0,0,0,0,0,0.208589615870621,0,0,0,0,0,0.0577511087027635,0,0,0,0,0,0,0,0.0460978194512444,0,-0.0724595392907761,0.115057396387077,0,0.332850429972722,0,0,0.190451919751591,0,0,0,0,0,0,0,0,0,-0.0765725528745977,0,0,0,0,0
X601628.CH.EQUITY,0,0.217635535350198,0,0,0,0,0.0306256934622772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503477887505697,0,0,0,0,0,0,0,0,0,0,0,0,0.406088211808991,0,0,0.234931859135478,0,0.0293271713008846,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.170980202372285,0,0,0,0.115071129058581,0,0,0,0,0,0,0.259994073127615,0,0,0,0,0,0,0,0.227992362286121,0,0,0,0,0,0.0668169499865532,0,0,0,0.00595968280446195,0,0,-0.00594189831186937,0,0,0,0.202498345695957,0,0,0,0,0,0.00227270426795345,0,0,0,0.0287894052024217,0
