,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X601818.CH.EQUITY,X823.HK.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X601066.CH.EQUITY,X600837.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,-0.134391392386364,0.0260528442713483,0,0,0,0,0,0,0.071329134691848,0,0,0,0,0,0,0,0,-0.0641368514443284,-0.185978299352434,0,0.0215755169042752,0,-0.197343450814578,0,0,0,0,0,0.62797140559227,0,0.178552113634416,0,0,0,0,-0.00977798218349466,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.119002488286391,0,0.168297561401482,0.0154177070482341,0,0,0,0,0.0505904980356215,0,0,0,0,0,0.00779105211439745,0.0872525012293766,0,0,0,0,0,0.0682859398661637,0,0.0424003319776079,0,0,0,0,0,0.293909086892603,0,0,0,0,0,0,0.0405525638175995,0,0,0.0158442928535789,0,0,0,0
X601939.CH.EQUITY,0.198421150722648,0,0,0,0,0,0,0,0,0.11928398520618,0,0,0,0,0,0,0,0.0941133555276234,0,0,0,0,0,0,0,0,0,0,0,0.0860209103589587,0,0,0,-0.130311081612261,0,0,0,0,0.468059338127818,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,-0.411533346917882,0.248547446928168,0,0.656086621157831,0,0,0,0,0.390462036029834,-0.136263126654361,0,0,0,0,0,0,0,-0.307318151478209,0,0,0,0,0,0,-0.702968412220965,0,0,0,0,0,0,-0.245444060361185,0,0,0.283850881689726,0,0,0,0,0,0.231690460671057,0,-0.231902131522386
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44933116317104,0,0,0,0.502020888033396,0,0,0,0,0.0596263866932673,0.000848792371909886,0,0,-0.0666661064418785,0,0,-0.221106875366334,0,0,0,0,0,0,0,0,0,-0.165690316095228,0,0.108230503279812,0,0,0,0,0,-0.11061573820253,0
X601988.CH.EQUITY,-0.0742845334475176,0,0,0,0.382998127259708,0,0,0,0,0,0,0,0,0,0,0.0824204206970338,0,0,0,0,0,0.477696480760427,0,0,-0.0928306718215262,0,0.0579340925380187,0,0,-0.327641353865372,0,0,0,0,0,0,0,0,0,0,0.0204485135043139,0,0,0.0310805587034326,0,0,0,0,0,-0.0497909827239155
X600036.CH.EQUITY,-0.0324952193110419,0.656768777520405,-0.03844551035392,0,0,0,0,0,-0.102977095594158,0.3800561701818,0,0.223003419674704,0,0,0,0,0.0666087671223222,0.0255263126591717,0,0,-0.198000941842802,-0.190581075004863,0,0,0.157164460142318,0,0,0,0.0991864978402885,0,0.17418707759307,0,0,-0.239443849211206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.0600628037149984,0,0,0.175180288594455,0.0044416713888728,0,0,0,0,0,-0.0236034876332492,0,0,0.00624783042323302,0.0944016612611691,0,0,0,0,0,0,0,0,0,0.220271239826835,0,0,0,0.00857003427157611,0,0,0.156117657134202,0,0,0,0,0,0,-0.0043217209658246,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.11473716501547,0.0435880738837907,0.0972520047779817,0,0,0,0,0,0,0,0,0,0.358992778230789,0,0,0,0,0,0,0.0892820454033674,0.0458586893163192,0,0,0,0,0,0,0,0.0203349671605763,-0.0540973197502901,0,0,0,0,0.177047462645051,0,0.168226253464588,0,0,0,0,0,0.0553638292052046,0,-0.165464107113071,0,0,0,-8.67361737988404e-19
X601328.CH.EQUITY,0,0,0,0,0,0,0.595925045226293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256341562440992,0.0688780863482302,0,0,0,0,0,0,0,0,0,0,-0.0483775564684826,0,0,-0.0590069102333505,0,0,0,0,0,0.0485783677874362,-0.00395689380978398,0,0,0
