,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.365859129784846,0,0.294260831848069,0.00376682494477201,0,0.181053415012661,0,0.12640488315402,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.114493862914965,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.104962184796146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212031372910482,0,0
X601939.CH.EQUITY,0.317517040321723,0,0,0,0,0,0,0,0.05836283667974,0,0,0.0937076502547988,0.330576118789046,0,0,0,0,0.0931519744948858,0.0852966141990756,0,0,0,0,0,0,0,-0.116872910745186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129896554407973,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.155981879398989,0,0.114023862521182,0,0.0668758960094502,0.21618385165475,0,0,0,0,0,0,0,0,0,0,0,0.0243967993777455,0,0,0,0,0,0,0,0,0,0,0.0747682147036347,0,0,0,0.0820755752751366,0.230360831893101,0,0,0,0,0,0.00224282969347154,-3.46944695195361e-18,0,0,0,0
X601288.CH.EQUITY,0.402935364163185,0,0,0,0.4143431996442,0,0,0,0,0,0.0606638023660701,0,0,0,0,0,0.0747006498248513,0,0,0,0,0,0,0,0,0,0,0,0.0362210081762669,0,0,0,-8.67361737988404e-19,0,0,-0.0132066370031027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.255119606690178,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.19485856995606,0,0.192414763198672,0,0,0,0,0,0,0,0,0.00498716962906035,0.100009708407419,0,0,0,0.0183340187680079,0,0,0,0,0,0,0,0,0.133353145800661,0,0,0.0851263281398453,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37495364429473,0,0,0.0741591281430169,0,0,0.358041096188186,0,0.0312368764579576,0,0,0,0.62348984222259,0.124459583603041,-0.559166890505989,0,0,0,0,0,-0.0505716612062309,0,0,0,0,0,0,0,0.119119669551727,0,0,0,0,0,0,0,0,-0.16536788968231
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.201228595723473,0,0.0444888843343895,0,0.287926522156798,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0246658907682289,0,0,0,2.77555756156289e-17,0.132052069573255,0,0,8.67361737988404e-19,0,0,0,0.150223854211662,0,0,-1.73472347597681e-18,0,0,0,0.0112508238242955,0,0,0,0,0,0,0,0,0.263791379677262,0
X1299.HK.EQUITY,0,0,0,0,0,0.0419825754371353,0.0173326480655696,0,0,0,0,0,0,0,0,3.46944695195361e-18,0.140228512592382,0,0,0.166620995913691,0,0.057357297650722,0,0,0,0,0,0.100881368734544,0,0,0,0,0,0,0.184479811068464,3.46944695195361e-18,0,0,0,0,0.0105604570698363,0,0,0,0,0,0,0,0,0.177950338803551,0
X601628.CH.EQUITY,0.156423865263079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124176352397422,0,0,-0.0327043566122492,0.286457886469312,0,0.0504940892823384,0,0,0,0,0,0.132358011057753,0,0,0,0,0,0.0276189453081475,0,0,0.086641314213502,0,0.00304585388888413,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446084860762632,0,-0.286558573735111,-0.250730038775484,0,0,0,0,0,0,0,0,0,0,0,0,0.181851085342646,0,0,0.436257889354629,0,0,0,0,0,0,0.439308502653339,0,0,0,0,-0.21286394714823,0,0.422208066683539,0,0,0,0
X601328.CH.EQUITY,0.126685980162831,0,0,0.273267944826246,0,-0.00343838052544797,0,0,0,0,0,0,0.299071454681795,0,0,8.67361737988404e-19,0,0,0,0,0.102839938934774,0,0,0,0,0,-0.00972817870621781,0,0,0,0,0,0.0942502299024831,0.102761617850719,0,0,0,0,0,0,0,0.075319154271538,0,0,0,0,0,0,0,0,0.0183161232506452
X601166.CH.EQUITY,0,0,0,0,0,0,0.139790995507634,0,0,0,0,0,0.0539635730350954,0,-0.047950243774941,0,0,0,0.156050224442095,0,0,0.0804865066557856,0.021348043244877,0,0,1.38777878078145e-17,0,0,0.300753227405934,0,0,0,0,0,0,0,0,0,0.0577734503930153,0,0,0,0,0,0,0.0900634686931603,0.140906993696701,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0142389495593764,0,0,0,0,0.396345131176374,0,0,0,0.0417284326328208,0.00945312224971245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228147233657583,0,0,0,0,0,0.100248958787971,6.93889390390723e-18,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758254175453648,0,0,0,0,0,0.0813253374947073,0,0.537593987297432,0,0,0,0,0.156846210709244,0.150069860594327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19583456850105,0.249814090260921,0,0,0,0,0,0,0,0.00622058042636934,0,0.246245982602089,0,0.0632951292251716,0,0,0.154285264918507,0,0,0
X16.HK.EQUITY,0,0,0,0,0,0.105814652061294,0,0,0,-0.0545939776554713,0,0,0.140697596222717,0,0,0,0.00588542274150285,0,0,0,0,0,0,0,0.141178062979528,0,0,0,0,0,0,0,0,0,0.165289743021984,0.148406810545475,0,0,0.336090725905944,0,0,0.055949602934635,0,0,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.242587221915754,0,0,0,0,0.462456221091955,0,0,0,6.93889390390723e-18,0,0,0,0.00229500165499946,0,0,0.0401252275780713,0,0,0,0,0.010990563676719,0,0,0.0597074227109511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141479292700026,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.191216166170903,0,-1.38777878078145e-17,0,0,0,0,0,0.102306037602826,0,0,0,0,0,0,0,0.0268203189588822,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.385654693132491,0.15636057952651,0,0.0295572689290518,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0791770740829919,0,0,0,0,0.101348596960058,0,0,0,0,0,0,0,0,0,0.00498888731871811,0,0,0,0.258134084712717,0,0,0,0,0,0.0287228432040393,0,0,0,0,0.0712253893768585,0,0,0.113015699839819,-3.46944695195361e-18,0.321392146089264,0,0,0,0
X688.HK.EQUITY,0,0,0,0,0,0,0,0.033878693580228,0.0581784818935465,0,0,0,3.46944695195361e-18,0.0970541116552604,0,0,0,0,0,0,0.0672855013621605,0,0,0.0825507464547401,0,0,0,0.243770696556576,0,0,0.304878760868118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600016.CH.EQUITY,0,0.180012316587704,0,-6.93889390390723e-18,0.219080745691199,0,0,0,0,0,0.197663530067871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569562694231088,0,0,0,0,0,0,0,0,0,0,0,0,0.319715865680827,0,0,0,0,0
