,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X002736.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,-6.93889390390723e-18,0,0,0.255620172764292,0,0,0,0,0.181060721422155,0,0,0,-0.0735130374695353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359434933602631,0,0,0,0.07918288469683,0,0,0,0,0.0520321711545839,0,-0.0504547944962926,0,0,-0.0815156554468073,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.153063466818797,0,0.0782897285812519,0,0.28238256535503,0,0,-0.0296239378872363,0,0,0,0,0,0,0,0,0,0,0,0,0.0818023791282591,0,0,0,0,0,0,-0.260102343505211,0.323216486616627,0,0,0.184428377867135,0,0,0,0,0,-0.0395717545127714,-0.0240657420925322
X601939.CH.EQUITY,0.249706456933075,0,0,0,0.102777802124101,0,0,0,0,0,0,0,0,0.137269770943007,0,0,0,0,0,0.01689167238443,0.140605202660863,0,0,0,0,0,0.128233091524001,0,0,0,0,0,0,0,0,0,0,0,0.167650354713809,0,0,0,0,0.117500359756466,0,0,0,0,0,0
X601288.CH.EQUITY,0.306066055680437,0.0295073416067292,0.0546163897233694,0,0.0539371008820803,0,0,0,0.0629966693027475,0,0,0,0,0,0,0,0,0,0,0,0.0618207261404354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937908189638446,0,0,0.171050182946284,0.131441653755965,0,0,0.163601584166987,0,0,0,0,0.162799278032236,0,0
X5.HK.EQUITY,0,-0.189861763194717,0,0.404002139431993,0,0,0,-0.180977394725305,0,0,0,0,0,0,0,0,0,0,0,0.118034762474887,0,-0.121741626773834,0.518332177030297,0,0,0,0,-0.0689248239944614,0,0,0,0,0,0,0,-0.0519210208609446,0,0,0,0,0,0.145865693283112,0,0,0,0,0,-0.157374138608997,0,-0.123709897996627
X601988.CH.EQUITY,0,0,0.0654158832918056,0.0803147037743362,0,0,0,0,0.189792701439127,0.117678036385887,0.121184215111163,0,0,0,0,0,0,0,0,0,0,0,0,0.39104680976433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103086912421622
X600036.CH.EQUITY,-0.126959763681784,0.233570713062517,0,0,0,0,0,0,0,0,0,0.110502196454541,0,0.200032717494408,0,0,0,0,0.131002563073457,0,0,0,0.105393383619783,0,0,-0.0302217348522751,0,0,0,-0.0872591328588702,0,0.331828636317915,0,-0.0700479715256675,0,0,0.105343540556909,0,0,0.0825023295616052,0.0399886047818128,0,0,0,0,0,0.0908489317934659,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0642002560998154,0,0,0,0,0,0,-0.0643729117551213,0,0,0,0.0737270735608909,0.144089783596337,0,0.156766632443657,0.114103913153706,0.0785817738138446,0,0,0,0,0,0.180811204481081,0,0,0,0.0358871466180381,0,0,0,0,0,0,0,0,0,0,0,0,0.0772342108146559,0,0,0,0
X601628.CH.EQUITY,0,0,0.00926627531058562,0,0.0496861071284622,0,0,0,0,0.0891589913974871,0,0,0,0,0,0.146557501122575,0,0,0,0,0,0,0.0649344309378142,0,0,0,0,0.013014613067447,0,0,0.00107024467706974,-0.153162716139323,0,0.0286752885720925,0,0,0,0,0,0.356915258135818,0,0,0,0,0,0,0,0,0,0
X601166.CH.EQUITY,-6.93889390390723e-18,0,0,0,0,0.152605164070541,0,0,0.00508118032984719,0,0,0,0,0,0,0.248340435417265,0,0,0,0,0,0,0,0,0,0.0271246302420685,0,-0.0172265278960622,0,0,0,0.492794929085825,0,0.16517687382311,0,-0.0696763686820636,0,0,0,0.200331014566709,0,0,-0.072335002236237,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.0165343279029016,0,0.05663575523819,0.294138551513149,0,0,0,0,0,0.167504722816637,-1.73472347597681e-18,0,0,0.0101500658820941,0,0,0.021266537151008,0.176271263510148,0,0,0,0.162839846079346,0.11976476979631,0,0,0.0268721608997635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885300197079805,0,0,0,0,0,0,0
