,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X16.HK.EQUITY,X11.HK.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X1113.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.601746577734688,0,0.0209707498238093,0,0,0,0,0,0,0,0.100588859739732,0,0,0,0,0,0,0.124391479634978,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,-0.0202181906207077,0,0,0,0,0.0797301271881504,0,0.0461856520212175,0,-0.00301505684128562,-0.0131208306738689,-0.0395252148096915,0,0.0393153072092874,-0.0115235375582739
X601318.CH.EQUITY,0,0,0,0.198415244889759,0,0,0,0,0.0744164030957138,0,0,0,0,0,0,0,0,0,0,0.190765252292796,0,0,0,0,0,0.0264271093787331,0,0,0.0993256480831144,0,0,0,0,0.0646155579560795,0,0,0,0,0,0,0.183401793868378,0.0196519623502606,0,4.33680868994202e-19,0,0,0,0.0898196213165226,0,0
X601939.CH.EQUITY,0.15409447421587,0,0,0.30529762797426,0,0.252406596805261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999299041816323,0,0,0,0,0.0806884027715754,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0.0499129916707263,0,0
X601288.CH.EQUITY,0.0133595432893988,0,0.288873807045105,0,0,0,0,0,0,0.21132556464341,0,0,0,0,0,0,0,0,0,0.0500498076139793,0,0,0,0,0.0131292227120782,0.224677098208598,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0720384009797028,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0.210122327251699,0,0,0,0,0,0,0.063693787233552,0.231824671534019,0,0.174691150191539,0,-0.0920898372821674,0,0,0,0,0,0.365985192151818,0,0,0,0,0.116249719180339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.459216109357274,-0.0969533486815947,0,0.0216182113068589,-0.217601060636501
X601988.CH.EQUITY,0.0738567733298254,0,0.0796880669007089,0,0.0117344072331814,0,0,0,0,0,0,0,0.0538865877549219,0,0,0,0,0,0,0,0,0,0.603295067776655,0.0120155178990791,0,0,0,0,0,0.115643210066038,0,0,0,0,0.000300800473486452,0,0,0,0,0,0.0912639787528229,0,0,0,0,0,0,0,0,-0.0953922217165897
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0431417544014269,0,0,0,0.261096283703618,0,0,0,0.172414604634783,0,0,0,0.0743877122907382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.00994813104857946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.789035571774402,0,0,0.00546887834296017,0.068509115700784,0,0,0,0,0,0,0,0,0,0,0,0,0.0148507092333183,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0.212571278900893,0,0,0,0,0,0.0309698243904473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574808091681524,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.398404380888309,0,0,0.230527686881264,0,0.00121403661218806,0.0277536992582405,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0,0.111988381287967,0,0,0,0,0.15036541272395,0,0,0,0,0,0.189847834368362,0,0,0,0,0,0,0,0.26704848729499,0,0,0,0,0,0,0.0409486335125689,0,0,0.000207893663174094,0,0,0,0,0,0,0,0.0397207136623262,0.206492127169262,0.0223325552650186,0,0,0,0,0,0,0.0119091289151387,0
