,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.29493646812819,0,0.0288303913911117,0,0,0.431658261345822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107792484430286,0,0.0237428164383683,0,0,0,0,0,0,0,0,0,0,0.0889379632809703,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.254060911651357,0,0.0798338581182499,0,0,0,0.0769863676717385,0,0,0,0,0,0,0.134546807571931,0,0,0,0,0.0381865205154957,0,0,0,0,0,0,0,0,0,0.182852395344116,0,0,0,0,0.0556481431833156,0.0107054197146034,0,0,0,0,0.0402323136686906,0,0,0,0,0.0278540151855183,0,0,0,-0.146331497721
X601939.CH.EQUITY,0.417550634802305,0.0803399118877808,0,0,0,0,0.0647211547155097,0,0,0,0,0,0,0,0,0,0.158797309346545,0,0,0,0,-0.14899995873481,0,0,0.0299525103187862,0,0,0,0,0,0.164216534796276,0,0.260617069142381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174710734743778,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.555632917212461,0,-0.0825823851343892,0,0.055965191838731,0,0,0,0,0,0,0,0,0,0,0.0595099796198149,0,0.11769988353682,0,0,0,0,0,0.116055694425618,0,0.0446085336651122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378174670742613,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0.146228272481168,0,0.131503991140029,0,0,0,-0.117941160010972,0.101946545663824,0,0.0503215682637646,0,0,0,0,0,0,0,0,0,0.0523448194881469,0,0.0938353691470031,0,0.0486223048767268,0,0.126002207873749,0,0,0,0,0,0,0,0,0,0.0721883200458032,0,0,0,0,0,0,0,0,0.365813801340662,0.0697843494507635
X1299.HK.EQUITY,0,0,-0.16421225450169,0,0,0,0,0,0,0.195014953877007,0,0,0,0,0,0,0,0,0,0,0,0,0.0340514802192173,0,0,0,0,0,0,0,0,0,0.214834732354713,0,0,0,0,0.0429692434704455,0,0.224013636698531,0,0.0313110559289525,0,0.361657902443054,0,0,0,0.201128941985277,0,0,0
X601628.CH.EQUITY,0.150931307397923,0,0,0,0,0,0,0,0,0,0,0,-0.00293040209484696,0,-0.264824733188015,0,0,0,0,0,-0.0870206450645298,0.214308672949498,0,0.0301005911128645,0,0,-0.143132244600762,0,0,0,0,-1.73472347597681e-18,0,0,0.627426263699711,0,0,0,-1.73472347597681e-18,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0312173267984601,0,-0.00624999568216303
X601988.CH.EQUITY,0.192271273970287,0,0.0822715354639525,0.330547021728442,0,0,0,0,0,0.108888204665514,0,0,0.209140691409569,0,0,0,0.0561563811918296,0,0,0,0,0,0.0610074563183214,0,0.0784253892204509,0,0,0,0,0.0914194090603679,0,0,0,0,0,0,0.0198936034476352,0,0,0,0,0,0,0.0248284249104518,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.210702044707689,0.101015871704753,0,0,0,0,0,0,-0.11582661549377,0,0,-0.0434112461086719,0,0,0,0,0,0,0,0,-0.144271100542701,0,0,0,0.148379236567995,0.0901955338593398,0,0,0,0,0,0.153832140339174,0,0,0,0,0,0,0,0.166792463958648,0.0776202445084504,0,0,0,0,0,0,0,-0.156859580455954,0
X388.HK.EQUITY,0,0,0,0,-0.267327634416878,0.272855747864616,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0924189543776707,0,0.383936392262768,0,0,0,0,0,0.0204075416893483,-0.0115159916143477,0,0,0,-0.183654306637698,0,0,0,0,0,0.109244594256055,0.126330883896815,0,0,0,0,0,0,0,0.0777258603523899,0,0,-0.00985803261480875
