,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X388.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X600999.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0503339319774504,0.463060500949219,0,0,0,0,0,0,0.159175624822401,0.11891815930619,0,0,0.200509975710701,-0.00963180189679405,0,0.081626519613165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171798008318182,0,0,0,0,0,0.0589537953816567,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0368326415384139,0,0.0550096467450262,0,0,0,0,0,0,0,0.266480162974074,0.0935131069388847,0,0,0.0109524774497309,0,0,0,0.0975458550734547,0,0,0,0,0,0,0,0,0.108776093458385,0,0,0,0,0.248405459935745,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0704567984902464,0
X601939.CH.EQUITY,0.158668517358853,0,0,0.525658262230118,0,0.0774302743975194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059926104499069,0,-0.0152974087566687,0,0,0,0.103630855565092,0,0,0,0,0,0,0,0,0,0,0,0,0.0229965347044202,0,0,-0.016285060189848
X601288.CH.EQUITY,0.10260150008528,0,0.306257801745822,0,-0.0240833128875363,0,0,0,0,0.115956381898699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.198058816971557,0,0,0.181923839615658,0,0,0,0.0604695165596529,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0.0686727175736144,0,0,0.193836369365973,0,0.258555891791332,0,0,0,0,0.276135828885778,0,0,0,0,0.115306211452367,0.064097717303158,0.00245076593673976,-0.26291632528027,0,0,0,0,0.187941145338587,0,0,-0.185722314571846,0,0,0,0,0,0.129621915969842,0,0,0,0,0,0,0,0,0,0,0,0.099988408982068,0,0,0
X601988.CH.EQUITY,0,0,0,0,0.110545145799338,0,0,0.216469072947624,0.136222365231959,0,0,0,0,0.0326880988614449,0,0,0,0,0,0,0,0,0,0,0.0101587504778621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287649830859299,0.191723454088365,0,0,0,0,0,0.0151172714491147,-0.0672650245332753
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317040675069451,0,0,0,0,0,0,0,0,0,0.626644317679429,0,0,0.144414494681071,0,0,0,0,0,0,0,0,0.0185349941602483,0,0,0,0,0,0.125790018726907,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.252640254367959,0,0,0,0,0,0,0,0,0.0595615345653175,0,0,0,0,0,0.0840539457039682,0,0,0,0,0,0,0.0582931625271554,0,0.114460586262918,0,0.0199456553425415,0.287097696728635,0.0307974876781368,0,0.160902064052756,0,0,0,0,0,0,0,-0.066649498684658,-0.0607237112230433,0,0.0572399547520262,0,0,0,0
X601628.CH.EQUITY,0,0.158827505577581,0,0.0227138809494056,0,0,0,0,0,0,0,0,0,0,0,0,0.0748598809299044,0,0,0,0,0,0,0,0.150578650464277,0,0,0,0,0,0,0,0,0,0,0,0.363417501351152,0,0,0,0.138958823948124,0,0.0640018952480696,0.0102504067281501,0,0,0,0,0,0
X601328.CH.EQUITY,0.121572748616974,0,0.0579025694776745,0.0815816936048008,0,0,0.0742271816933126,0,0,0,0,0,0.224950859389225,0,0,0,0,0,0,0,0,0,0.286802570331817,0,0,0,0,0,0,0,0,0,-0.0279028340922631,0.0139873002751003,0,0,0,0,0.158141578749995,0,6.93889390390723e-18,0,0.00285906149928601,0,0,0,0.08788545156964,0,0,0
