,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X601319.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X000001.CH.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X002142.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X601169.CH.EQUITY,X002736.CH.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,-0.21347629486414,0,0,0,0,0,0,-0.0562861840933025,0.165930498825135,0,0,0,0,0,0,0,0,0,0,0,0,-0.209937215246458,0,0,0,0,-0.170271143290743,0,0,0,0,-0.237410311400344,0,0,0.0560642644392571,0,0.734058099747515,0,0.330766381264314,0,0,0,0,0,0,-0.0182636174105745,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.0472563901664297,0,0.169108227858024,0.0261529834409013,0,0.0473155371451748,0,0.237981582599547,0,0,0,0,0,0,0,0,0,0.116686454885672,0,-3.46944695195361e-18,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.128787648346588,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.410441547167594,-0.0866999404731077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302906696003319,0,0,0,0,0,0,0,0,0,0,0,0.0863880256789024,0,0,-3.46944695195361e-18,0,-0.23892437714193,-0.143355322676316,0,0,0.532479976759314,0,0,0,-0.0275913074261576,0.13110692382145,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0.000161548797181919,0,-0.197380781933746,0.112016124279271,0.00655454910800791,0.371276232388829,0.12827047232979,0,0,0.145839162152904,0,0,0,0,0,-0.0751236355782511,0,0,0,0,0,0,0,0,0,-0.55397688395049,0,0,0,0,0,0,0,0,0,0,0.137178593410198,0,0,0,0,0.266475998581374,0,0,-0.114743682179436
X5.HK.EQUITY,-0.154883320341064,-0.104885672706846,0,0,0,-0.0463789329444202,0,0,0,0,0,0,0,0,0,0.304265158786692,0,0,0,0.294370760147679,0.0470900913615564,0,0,0,0.417773707249627,0,0,0,0,0,0,0,-0.024798575514604,0,0,0,0,0,0,0,-0.172812871244216,0,0.183115354132319,0,0,0,-0.0188789969249315,0,0,0
X601988.CH.EQUITY,0.0733665046594914,0,0.106252064821794,0.397914935291675,0,0,0.0525093682313364,0,0,0,0.17552508974628,0,0,0,0,0,0.125042637287347,0.13804651669666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931017038522079,0,0,0,0,0.0629733434949483,0.176869308773259,0,0,0,0,-0.041190938411761
X600036.CH.EQUITY,0,0.242178258731199,-0.0113778478416956,0,0,0,0,0,-0.110796128598598,0.0614754197123888,0,0,0.534842706991648,0,0,0,0,0.0198793113716889,0,0,0.294764233388246,0,-0.105981093168204,0,0,0,0,0.0976419043937467,0,0,0,0,0.328903556759751,0,-0.155755629729621,0,0,0,0,0,0,0,0.107030230796676,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0.092371742341623,0.0139381090812304,0,0,0,0,0,0.0248260239334214,0,0,0,0,0.144015027503668,0.222463401477027,0,0,0,0,0,0,0,0,0,0,0.0237342693451616,-0.00253623257657392,0,0,0.0207275908078302,0,0.304963113313182,0,0,0,0,0,0,0,-0.104675485110906,0,0,0,0,0,8.67361737988404e-19,0.0777999943498319,0,0,0
X601628.CH.EQUITY,0,0.0323417520016301,0.00606097023181524,0.0454358349805362,0,0,0,0,0,0,0.0157705097242211,0,0,0.326607027681414,0,0,0,0,0,0,0,0,0.0763746157278873,0.00739093039732831,0,0,0,0,0,0,0,0,-0.0460587762351793,0,0,0,0.0556360642001095,0.230343688065578,0,0,0,0,0,0,0,0.131483881170737,0,0,0,0
X601328.CH.EQUITY,0,0,0,0,0,0,0.608272480911252,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279068689725128,0,0,0,0,0.0522850416664217,0,0,0,0,0,0,0,-0.0361339639819343,0,0,0,0,0,-0.0559088376232514,0,0,0,0,0.0428333212620495,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0.230473904676365,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.549876848055569,0,0,0,0,0,-0.0919592265319822,0,0,0,0,0,0,0,-0.0213817182442527,0,0,0,0,0,0,0,0,0,0,0.177483885964247,0,0,0,0,0,0,0,0,0,0,0
X601319.CH.EQUITY,0.0131647403393994,0,0,0,0,0,0,0,0,0,0,0,0,0.02194447426369,0,0,0,0.0861288946956329,8.67361737988404e-19,0,0,0,0,0,0.177457911589584,0,0,0,0,0,0.104348121190875,0,-0.0350969081628284,0,0,0,0,0,0,0.0841500387762115,0,0.242133023077575,0,0,0,0,0.00494486541010393,0,0,0.143828449545727
X600000.CH.EQUITY,0.0132510919719273,0,0,0,0,0,0.544323307063531,0,0,0.0126106002928858,0,0,0,0,0,0,0,0,0,0,0,0.0144099144323488,0,0,0,0.340052438326307,0,0,0.125525960561051,-0.0297109720136485,0,0,0.0471039894939963,0,0,0,-0.147542034712476,0,0,0.0564866694332628,0,0,-0.365557453251312,0,0,0,0,0,0,0
X601601.CH.EQUITY,0,0,0,0,0,-0.258688663813806,0,0,0.426861846361682,0,0.0458732254749185,0,0.0546867240784239,0,0,0.200918682839098,0,0.210201759898037,-0.0221774232331416,-0.0606819075313576,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213580935576719,0,0,0,0,0.143606011102695,0,0,0,0,0,0,0,0,0.204976774720203,0,0.0204301455589474
X16.HK.EQUITY,0,0,0,0,0,0,0,0.147043743940644,0,0.00143419573744877,0,0,0,0,0,0,0,0,0,0,0.0345404128761361,0,0,0,0,0.173823802609059,0,0,0,0.154490976024776,0,0.180282625678295,0.0660527194587056,0,0.0546675559076394,0,0,0,0,0,0.331344747775116,0,0,0,0,0.0661375281165697,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.183554460143582,-0.0352130416641096,0,0,0,0,0,0,0,0.209485204352342,0,0,0,0,0,0,0,0,0,0.177874144710806,0,0,0.466863331544406,0,0,-0.261971630121617,0,-0.304529514965507,0.514088659676661,0,0,0,0,0,0,0,0,0,0.20123670234498,-6.93889390390723e-18,0,-0.144658951902938,0,0,0,-0.358548993586029
