,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601066.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X300059.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X2882.TT.EQUITY,X601229.CH.EQUITY,X002736.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X601881.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0173302517525696,0,0,0,0,0,0,0,0,0,0,0,0,-0.113986285669124,0.484464560539161,0.721959805311187,0.0222634695447165,0,0,0,0,0.19488671344669,-0.218182479030283,0,0,-0.302498237208537,0,0,0,0,0,-0.0262947401813901,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0961583001128618,0,0,0,-0.0169368129429034,0,0,0,0.0648729100941629,0.00932279673791108,0,0,0,0,0.242047114754798,0,0,0,0,0,0,0,0,0.120791245067554,0.0709999772543645,0,0,0,0,0,0,0.39071149685276,0,0,0,0,0,0,0,0,0.0534712505744255,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.820323925132087,0,0,0.0330613667412772,0,0,0.0235558332948365,0,0,-0.0638074620574946,0,0,0.0597188464751667,0,0.0721287762878706,0,0,0,0.000864842683859683,0,0,0,0,0,0.0602921829124532,0,0,0.021675395738037,0,0,0,0,0,0,0,0,0,0,0,0.0218385132418138,0,0,0,0,0,0,0.0305467302746207,0
X601288.CH.EQUITY,0,0,0.852341908166482,0,-0.0839922497182669,0,0,0,0,0,0,0,0,0,0.00741713417627764,0.0602065108720836,0.0688554267962079,0.141652815771748,0,0,0,0,0,0,0,-0.088577300392578,0,0.0244878559565678,0,0,0,0,0,0,0,0,0,0,0,0,-0.154693411371115,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.125319231419225,0,0.461585850499669,0.0234887104454728,0,0,0,0,0,0,0,0,0.0443222397035243,0,-0.0595745468130177,0,0,0,0,0,0,0,-0.0178785684083177,0,0,-0.164995168488006,0,0.335874856687948,0,0.0600801038916401,0,0,0,0.283952164871688,0,0,0,0.155692576567227,0,0,0,0
X600036.CH.EQUITY,0,0,0.374070291202339,0,0,0,0,0,0.0171702353570149,-0.00555310441499931,0,0,0,0,0,0.131723444087128,0,0,0,0,0,0,0,0,0,0,0,0.168580182109423,0.00635730125346417,0,0.184862360411775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330459157044613,0,0.01608753934641,0,0,0.0377975660223778,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0206269983432484,0,0,0,0.907378532334237,0,-0.0251414994459508,0,-0.456001909024715,0,0,0,0,0,0,0.342513247315519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0707461080352269,0,0,0,0,0.109349105105324,0,-0.0398002983996221
X1299.HK.EQUITY,0,0,0,0,0.215299613068678,0,0,0,0,0.250691211973007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173907708538177,0,0,0.349663117482686,0.230342091508991,0.12718099251025,0,0.126273485755876,0,0,0,0,0,0,0,0,0,0.0772019795097435,0,0,-0.0887054101363546,0,0.0455500355727188,0,0,0,-0.0940612371038636
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.214574127109493,0,0,0.347842404577624,0,-0.151960774935489,0,0,0,0,0.0728719514724158,0,0.0827265195368284,0.347320990522084,0.311367280067689,0,0,0,0,0,0,0,0,0,0,-0.268139886287366,0,0,0,-0.111436085982668,0.0820600160641042,0,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.287251495708828,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.383760510132053,0,0,0,0.0803609867126778,0.131266473715951,0,0.390458878464314,0,0,-1.38777878078145e-17,0,0,0.0467438635973887,0,0,0,0,0,0.0798721608288095,0,0,0,0,0.105746027096732,-0.216029802372573,0,0,0,0,0,0.0486887952728774,0
