,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X600048.CH.EQUITY,X1997.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X601169.CH.EQUITY,X002142.CH.EQUITY,X600015.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X17.HK.EQUITY,X2881.TT.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.0868606903340225,0.483701917354058,1.38777878078145e-17,0,0,0,0,0,0.0262623845874101,0.177780225744492,0,0.184121645688249,0,-0.0131207696685983,0,0.0902355856639281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00847520900476027,0,0,-0.0155041423251448,0,0,0,0,0,0,-0.0364369890317205,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0.074415540554349,0.257721103501685,0,0,0,0,0,0,0.0360219831644353,0.342690788350472,0,0.090030129452451,0.0765375551133696,0,0,0,0,0.0324910668417891,0.0253653637048189,0,0,0,-0.0290891237566285,0,0,0,0,0,0,0,0,0.0789725894042679,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0
X601939.CH.EQUITY,0.210084705200868,0,0,0.461550801336226,0.0543020998498185,0.0810952061410616,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176387394274353,0,-0.0363193936088152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0133612675998536,0,0,-0.0239157111800279
X601288.CH.EQUITY,0,0,0.178256311075236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225874341299592,0,0,0.234908332693685,0,-0.00723029420535987,0,0,0,0,0,0,0,0,0,0,0,0,0.206913371264563,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.24103063916197,0,0.188160510193584,0,0,0,0.315634195216613,0,0,0,0,0,0,0.183927309403304,-0.192608472699321,0,0,0,0,0,0.0816995087569237,0,0,-0.0591369980234445,0,0,0,0,0.19047143710819,0,0,0,0,0,0,0,0,0,0,0,0,0.184051868031834,-0.0241375112434823,0,0
X601988.CH.EQUITY,0,0,0,0,0.138525076240348,0,0,0.122297141397425,0.243858917529757,0.123188825565241,0,0,0,0.0408258969377448,0,0,0,0,0,0,0,0,0,0,0.0114113451977595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139346146828626,0,0,0.11589650779587,0,-0.0477733368995248,0,0,-0.0930668953982749
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.0286491319213067,0,0,0,0,0,-0.031913019644067,0,0,0,0,0,0.784680802852097,0,0,0.049242331497854,0,0,0.0817372138948521,0,0,0,0,0,0,0,0,0,0,0,0.0953515420267136,0.0780736462081512,-0.0254072022099293,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0.289203060504159,0,0,0,0,0,0,0,0.040612813719058,0,0,0,0,0.0844707971477838,0,0,0,0,0,0,0,0,0.0650546907200986,0,0.152047399426126,0,0.0106605445930057,0.270490721950858,0.0387409024436222,0.0764331330825176,0,0,0,0,0,0,0,0,-0.0936617573631088,-0.0755613704074462,0,0.0493331240375832,0,0,0,0
X601628.CH.EQUITY,0,0.132005871297065,0,0.0610437574303449,0,0,0,0,0,0,0,0,0,0,0,0,0.114798958490012,0,0,0,0,0,0,0,0.140403931436201,0,0,0,0,0,0,0,0,0,0,0,0.332008999052387,0.046523996556908,0,0,0.0884694027455358,0,0.0550123745498644,0,0,0,0,0,0,0
X601328.CH.EQUITY,0.238772190909279,0,0.0622098235950486,0,0,0,0,0,0,0,0,0.353616959781756,0,-0.00898441018884809,0,0,0,0,0,0,0,0,0.357434649863521,0,0,0,0,0,0,0,0,0,0.022635315350151,0,0,-8.67361737988404e-19,0,0,0,0,3.46944695195361e-18,0,0.041028976246445,0,0,-0.0102373447055262,0.107286365720034,0,0,-0.054445303834711
