,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X11.HK.EQUITY,X16.HK.EQUITY,X2388.HK.EQUITY,X000002.CH.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X267.HK.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2007.HK.EQUITY,X000001.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X1997.HK.EQUITY,X600048.CH.EQUITY,X601211.CH.EQUITY,X601066.CH.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X600837.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X002142.CH.EQUITY,X17.HK.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.634449184831885,0,0,0.0231862919044584,0,0,0,0,0,0,0,0.0809413672400394,0,0,0,0,0,0.141164708833589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0106118437843667,0,0,0.116438506014647,0,0,0,0.0231550507417081,0,-0.0403992549694037,-0.0379400489792542,0,0,-0.0234456113659114,-0.00178831226688137
X601939.CH.EQUITY,0.181095103103464,0,6.93889390390723e-18,0.258987836885974,0,0.346118644631191,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.0760956657787002,0,0,0,0,0,0.120713338411013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0.0847444978031466,0,0,0,0,0,0,0.00711795825500158,0.0593731783162211,0,0,0,0,0,0,0,0.0257046114540393,0.113073831275197,0,0,0,0,0,0,0,0,0,0,0,0,0.0893405585834042,0,0.167220539360066,0.0317481677467219,0,0,0,0.11028207446834,0,0,0,0,0.223106193031601,0,0,0,0,0,0
X601288.CH.EQUITY,0.323463073289219,0,0,0,-0.0397215074068707,0.0300885925468536,0,0,0,0.131382328040179,0,0,0,0,0,0,0,0,0.0698391831244043,0,0,0,0,0,0.0180372679703959,0.242043558680119,0,0.074675443637767,0,0.0836245624315034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584787601009258,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.102912779645644,0.120528005214111,0,0,0.225344846568813,0,0,0,0,0.385979483386085,0,0,0,-0.187330547463267,0,0,0,0,0,0,0,0,0,0,0.0684178266327288,0,0,0,0.0059739247275061,0,-0.122577705799134,0.0299672159597457,0,0,0,0,0,0,0,-0.564687937522517,0,0,0,0,-0.28654962706822
X601988.CH.EQUITY,0,0.101540029013709,0,0,0,0,0,0,0.145972246279792,0,0,0,0.0846038835498287,0,0,0,0,0,0.080558065474785,0,0,0,0.597736527088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0062880804891021,-0.0320085763927796
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525121685104945,0,0,0.278791185402749,0,0,0,0.0856014219518036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169388714006459,0,0,0,0,0,0,0,0,0.11279209425668,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250429741256066,0.000775117816919069,0,0,0,0,0,0,0.775033741955309,0,0,0,0.104333289930819,0.0041951732640682,0,0.000700083101345943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0.135490670752363,0.0673000765318646,0,0,0,0,0,0,0,0,0,0,0,0.0295795892351111,0.00342993153185109,0,0,0,0,0,0,0,0,0.0702698362453437,0,0,0,0,0,0,0,0,0,0,0.319926202556838,0,0,0,0,0,0.209948788006025,0.069826172752437,-0.0271525048924881,0,0,0,0,0
X601328.CH.EQUITY,0.00162343667521964,0,0,0,0,0,0,0.170598300639987,0,0,0.0379750401064059,0.147447466347364,0,0,0,0,0,0,0,0,0,0.251190032843353,0,0,0,0,0.0313511279003837,0,0,0,0,0,-0.00875468464471154,0.0403793630659988,0,0,0.000778211051672769,0,0.252480456203369,0.0685603911452028,0,0.0396126490539992,0,0,0,0,0,0,0,0
