,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X300059.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X600918.CH.Equity,X12.HK.EQUITY,X823.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X1997.HK.EQUITY,X001979.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.254631855244327,0,0.0538508028617592,0,0,0.305155789733352,0,0,0,0.132368848231072,0,0,0,0.0419953996105382,0,0,0,0,0,0,0,0,0.124148141955824,0,0.0211848875726267,0,0,0,0,0.0254072022993985,0,0,0,0,0,0.11920075596906,0,0,0,0,0,0,0,0,0,0,-0.0106497131055161,0,0
X601318.CH.EQUITY,0,0,0.245645977219768,0,0,0,0,0,0.0732332665461534,0,0.0597737184978093,0,0.0377971385156469,0,0.181286417162714,0,0,0,0,0,0,0.0720174420775109,0,0,0,0,0,0.153700731010406,0,0,0,0,0,0,0.0377283142036055,0.0180169019053383,0,0,0,0,0.0803700003106751,0,0,0,0,0,0,0.00760546403939548,0,0,0
X601939.CH.EQUITY,0.386198402510045,0.0922928210352309,0,0,0,0,0,0.00692318411333239,0,0,0,0,0,0,0,0,0.173963421369444,0.154780614632125,0,-0.0860061537987131,0,0,0,0.0317820337268816,0,0,0,0.148652913594706,0,0,0,0,0.323682871374993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.0169319986413843,0.483209198193664,0,-0.0883436738120056,0,0.0985306038719004,0,0,0,0,0,0.0222459613484828,0,0,0,-3.46944695195361e-18,0.0636690069264328,0,0.125738173155373,0,0,0.0917484533353948,0,0,0,0,0.042003015446972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494848519468471,0.0120266654932444,-3.46944695195361e-18,0
X600036.CH.EQUITY,0,0,0,0,0,0.159801424821126,0,0,0.00830575190946667,0,0,-0.145831738245158,0.229857483611569,0,0,0.236156125269206,0,0.156230532947501,0,0,0,0,0,0.405407759221639,0,0,0,0.00597535275674427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382833298302686,0,0,0,0,0,0,0,0,0.0704071730724344
X1299.HK.EQUITY,0,0,0,-0.0891205235836888,0,0,0,0,0,0.180973231073486,0,-0.0511195095857918,0,0,0,0,0,0,0,0,0.0468767559916314,0,0.154425937404491,0,0,0,0,0,0,0,0,0,0.105727686814676,0,0,0,0,0.148275809721367,0,0.134909138443469,0,0,0.114549253076781,0.044745251660086,0,0,0,0,0.204747331247709,0,0
X601628.CH.EQUITY,0.0560966847016864,0,0,0,-0.0685934558209775,0,0,0,0,0,0,8.67361737988404e-19,4.33680868994202e-19,0,0,-0.18178183171505,0,0,0,0.300730955432683,0,-0.0144401440587208,0,0.060015567147857,0,0,-0.0522576848547938,0,0,0,0,0,0,0,0,0,0.615422653510391,0.0371433236303594,0,0,0,0,0,0,0,0,0,0,0,0.0753028807554487,-0.0853900141051126
X601988.CH.EQUITY,0,0,0.0746491173577735,0.490634559629527,0,0,0,0,0,0.0748690018812937,0,0,0.117086224719527,0,-0.0108325668316076,0,0.151464216073901,0,0.0164756560799929,0,0,0,0.0545094406957169,0,0.0331790772905374,0,0.0211288697143888,0,0,0,0.0557926112827373,0,0,0,0,0.0305500088600749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.396849427091572,0.0323242759282135,0,0,0,0,0,0,-0.0143751983904411,0,0.0526030188774414,-0.117345897302752,0,0,0,0,0,0,-0.183042076351743,0,0,0.299058677630019,-0.0347538921269473,0,0.13060735074805,0.140758980700063,0,0,0,0,0,0,0,0,0,-0.149271174910169,0,0,0,0,0.0940031463512281,0,0.154098226788302,0,0,0,0.132663246256657,0,0,0
X388.HK.EQUITY,0,0,0,0,-0.298274404930793,0.270288535094499,-0.0314156478320949,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.279370944166948,0.322960407387972,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0835312118119298,0,0,0,0,0,0.116918262595496,0,0,0,0,0,0,0.043878221811393,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.03194793075007,0,0.0512604811663954,0.385954624541978,0,-0.00621768405661166,0.146420858850339,0,0,0,-0.0840788629727654,-0.10684328408088,0,-0.0584796979492431,0,0,0,0,0.376708873432478,0,0.0904409915524995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601658.CH.Equity,0,0,0,0.00907263575439482,-0.237241132186506,-0.0395487761471526,0.106336509402165,0.437932591994415,0,0,0.389595873527359,0,0,0,0,0,0.28816055930567,0,0,0.252181679087093,0,0,0,0,0,0,0,0,-0.39718691371509,0,0,0,0,0,0,0,0,0.123702954285591,0,0,0,0,0,0,0,0,0,0,0,-0.0131158930906436,-0.0553334301704778
X000001.CH.EQUITY,0,0.188603522030663,0,0,0.0247177739449738,0,0,0.219037310802151,0,0,0.507835759467834,0,0,0,0,-0.0258397205656807,0,-0.0127689623139871,0,0,-0.0013809502354517,0,0.108263545685373,0,0,0,0.328342279662279,0,-0.0186124227783255,0,0,0,-0.301558004021666,0,-0.012757586274483,-0.0437865702606563,0,-0.0852988253417534,0,0,-0.0659010593783692,0,0,0,0,0,0,-0.0844689642832597,0,0,0
