,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X1109.HK.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X600837.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0.166993269078897,0,0,0,0,0,-0.19222450246004,0,0,0,0,0,0,0,0,0,0,-0.0220969882393592,0,0,0.384560494413083,-0.0313558107735722,0,0,0,0.430702777904341,0,-4.33680868994202e-19,0,0,-0.0693854997886526,0,0,0,-0.0344561823452549,0,0,0,0,0,0.0233497064423832,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,1.0842021724855e-19,0,0,0,-0.0363556879137925,0,0,0,0,0,0.170665595729439,0,0,0,0.217654657328524,0,0,0,0,0.0380605214050711,0,0,0,0,0,0.115482907072182,0,0,0.0587031364036459,0.309582660960915,0,0,0.15538137577727,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.764709304087922,0,0,0,0,0,0,0.116852384267539,0,0,0,0,0.101695763448982,0,0,0,0,0,0.0059188699104303,0,0,0.0111541206418669,0,0,0.0681672235974086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.8520596307626,0,-0.0716312750659339,0,0,-0.0576035342000322,0,0,0.0463975439120156,0,0,0,0,0,0.0262194517376037,0,0,0.190675838499553,0.0529835544321277,0,0,0.00277257065668685,0,0.0794457699808249,0.0101837232866239,0,0,0,0,0,0,0,0,0,0,0,-0.0947593253829325,0,0,-0.139604163926802,0,0,0,0,0,0,0,-0.0183782525965218,0
X601628.CH.EQUITY,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.243171761110248,0,0,0,0,0,0,0,0,0.445580966454185,0,0,0,0,0,0,0,0,-0.0559497809479718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105129902058167,0,0.373783538572978,0,0,0
X600036.CH.EQUITY,0,0,0,0.347454325595878,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175623666365445,0,0,0,0,0,0,0,0.199537795229714,0,0.0323583676057458,0,0,0,0,0,0,0,0,0,0.0611602309483124,0,0,0,0,0,0,0.0833028311098796,0,0,0,0,0.0118123125756982,0
X601988.CH.EQUITY,0,0,0,0.0587952420808262,0,0.0230498918536604,0,0,-0.0624544576488894,-0.00901594075159355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706275463200477,0,0,0,0,0,-0.0272421628487685,0,0,0,0,0,0,0,0,0,0,0,0,-0.128466711045659,0,1.00102479023908,0,0
X1299.HK.EQUITY,0,0.032566637647069,0,0,0,0,0,0,0,0.201622666505084,0,0,0,0.182954838501511,0,0,0,0,0,0,0,0,0.313372246286602,0,0,0,0,0,-0.0562915808545749,0,0.0459328877116541,0,0,0,0,0,0.0649496019606518,0.0717839468077429,0,0,0,0,0.163133218092596,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.142639755692628,0,-0.0250950797478742,0,0,0,0,0,0,-0.272439634489005,0,0,0,0,0,0,0,0,0.0311175441928339,0,0.447187106661498,-0.140391120505211,0,0,0,0,0,0,0,0,0.335812336059974,0,0,0,0.176405820834771,0.377657507401452,0.0553175219774625,0,0,0,0.363835443495685,0.0258325757270253
X388.HK.EQUITY,0,0.261760922201737,0,0,0.303604326725604,0,0,0,0,0,0,0,0,0,0,0,0,-0.0582691755699386,0,0,0.0207597234224828,0,0,0,0.11054507092378,0,0,0,0,0,0,0,0,0,0,0,0,0.274422765025737,0,0,-0.0815539868297761,0,0,0,-0.189028580300237,0.250253787393392,0,0,0,-0.0746711813260856,0
X601658.CH.Equity,0,0.0205015843486156,0.188990445845379,0.149102071588799,0,0,0,0,0,0,0,0,0,0,0,0.0375566496363095,0,0.0490839831291218,0,0,0,0,0,0,0,0,0.180576885588726,0,0,0,0,0,0,0,0,0,0.00535097089110946,0,0,-0.0380455994996104,0.128130401786769,0,0,0,0,0,0.072786368853565,0,0,0.0519757102891475,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.112653959543088,0,0,0,0.324476784479926,0,0,0.00942806126809358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979439034121547,0,0,0,0,0,0.167015987173769,0,0,0,-0.0621989842006518,0.163238361012581,0,0,0,0.266830547410711,0,0,0
X601166.CH.EQUITY,0,0,0.0326000586845017,0,0,0.0440324091454449,0.190200702073766,0,0,0,0,0,0,0,0,0.0646033304849654,0,0,0,0,0,0.0616975287917994,0.0661013886698509,0.374731876736169,0,0,0.0169879969317938,0,0,0,0,0,0,0.00344068333401905,0,0,0.0576263173307053,0,0,0,0,0,0,0,0,0,0,0,0.17613668009678,0,0
