,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601066.CH.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X12.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X300059.CH.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.257847821479186,0,0.247921243633154,0,0,0,0,0,0,0,0,0.284038910096486,0,0,0,0.0555750740434906,0,0,0,0,-0.138455175070463,0,0,0,0,-0.0622310137800814,0,0,0,0,0,0,0,0,0,0.00611460774001551,0,0,0.0721026782433823,0,0,0,0,0,0,0,0.0711763031281026,0,0,0
X601318.CH.EQUITY,0,0,-0.0560587413594644,0,0,0.0632172549383949,0,0,0.220609801983288,0,0,0,0.129842328114613,0,0,0,0,0.21002540932019,0,0,0,0,0,-0.01568784328745,0,0,-0.0964180692519086,0,0,0,-0.145330804182975,0,0,0,0,0.215669471624238,0,0,0,0.135490890786735,-0.239815280058416,0,0.285678475925791,0,0,0.244032593853601,0,0,0,0,0
X601939.CH.EQUITY,0.610530818891575,0,0,0,0.0243378952631161,0,0,0,0,0,0.137169712933625,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350945021810293,0.00598138815153711,0,0,0,0,0.0434799627440265,0,0,0.259052508710212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.321931411290641,0,0,0,0,0.405334503074388,0,0,0,0,0.0749538798478094,0,0,0,0,0,0.128927301665749,0.0450728228954109,0,-0.0701506526988551,0,0,0,0,0,-0.0147921207324871,-0.00603433356904562,0,0,0,0,0,0,0,0,-0.0832531166202065,0,0,0,0,0.169819432024513,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.194718675402059,0.0540006176399107,0.158173835238156,0,0.0891007715795779,0,-0.0713633415019749,0,0,0,0.0277835419453938,0.16542687886125,0,0,0,0,0,0,0,0.486812964230686,0.0121786543945769,0,0,0,0,0,0,0,0,0.322990299237758,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.200705354313102,-0.00899065528122367,0,-0.0981829661916505
X601988.CH.EQUITY,0.163379149246977,0.144744676343296,0.231028760192927,0,0,0,0,0,0.110475920951412,0,0,0.0748191048859775,0,-0.12554843936203,0,0,0,0,0,0,0.0323208696607322,0,0,0,0,0,0,0,0,0,0,0,0,0.150339607500921,0,0,0.141593274409166,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.179895939770075,0,0,0.0257254682103755,0,0.088012555668398,0,0.393055076763879,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0697028300899677,0,0,0.077412048070989,0,0,0,0.0623249771305907,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449638522708357,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0462575698362842,0,0,0,0,0,0.242720073101502,0,0,0,0.0929822488664416,0,0,0,0,0.330359733305726,0,0.180085910326088,-0.0411331695354171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.287114062504894,0.207555720565441,0,0,0,0,0,0.110765311378395,0,0,0,0,0,0,0,0,0,0,0,0,-0.198384535897963,0.101764987725284,0,0,0,0.0472745069484073,0,-1.73472347597681e-18,0,0,0,0,0.0385910266468528,0,0.0727398155075836,0,-0.26623443333426,0,0,0,0,0.0615612761506835,0.179396414152332,0,0,0,0,0,0,0,0.00186384645021807
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0.111822585144594,-0.438471065683108,0,0,0,0,-0.0496597523973134,0,0,0,0,0,0.770777200447805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.61657016508925,0.196084827140748,0,0,0.133720167172786,0,0,0.219582975319115,-0.0905714814854342,0,-0.0133956724863885,0
X601166.CH.EQUITY,0,0,0,0,0,0,0.458192801572263,0.0320353700083715,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0448520056211164,0.0965873911946556,-0.00539439032250568,0,0,0.363205924324457,0,0,0,0,0,0,0,-0.00270228425207178,0,0,0,0,0,0,0,0,0,0,0,0,0
