,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.279466394492495,0,0.25748391719565,0,0,0,0,0.0595789194076221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0890861309226633,0,0,0,0,0,0,0,0,0,0.00288163318352449,0,0,0,0.0836032811722616,0,0.0833269250278518,0,0,0,0
X601318.CH.EQUITY,0.118976962527232,0,0,0,0,0,0,0,0.182634392035483,0,0,0,0,0,0,0,0.165495754892695,0,0,0,0,0,0,0,0.0752187512438862,0,0,0,0,0,-0.0516990059304147,0.153122575675322,0,0,0.148600440771385,0,-8.67361737988404e-19,0,0,0,0.0457796114638469,0,0,0.027781981204331,0,0,0.0551800958899158,0,0.135259187629652,0,0
X601939.CH.EQUITY,0.219541680346337,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0189518080510847,0.26552675284468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423611016221082,0,0.199796196374085,0,0,0,0,0,0,0,0,0.182103930679244,0,0,0,0.0410476114352097,0,0,0,0,0
X601288.CH.EQUITY,0.287434349056204,0,0.0917929469862884,0,0,0.274380784303343,0,0,0,0,0,0,0,0,0.0533857179394363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175824022799355,1.38777878078145e-17,0,0,0,0,0,0.11331867005711,0,0
X5.HK.EQUITY,0.0259526697122753,0,0,0,0,0,0,-0.046352784329184,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.386540769675301,0,0.130389567498481,0,0,0,0,-0.0877359627439047,0,0,0,0,0.580586740765952,0,0,0,0,0,0,0,0,0.0582419640414379,0,0,0,0,0,0,0,-0.172306969625225,0,0,-0.0306253113738663
X601988.CH.EQUITY,0.445088084295856,0,0,0,0,0,0,0,0.0137947344128682,0,0,0,0,0,0,0,0,0,0.0701580144608112,0,0,0,0.0258259087020224,0,0,0,0,0,0,0,0,0,0.160828177472422,0,0.0234996103282032,0,0,0,0,0,0,0,0,0,0,0,0,0.241690830352122,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.242473746538765,-0.0762510122520944,0,0.0660537265844976,0,0,0.0515476765323564,0,0,0.453851114840328,0,0,0,0,0,0,0,0,0,0,0.0370003165086481,0,0,0.0317795798006359,0,0,0.0812248282465123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0207747189633747,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0735939179486801,0,0,0,0.413771136080327,0,0,0,0.115534664222672,0,0.0512223373464755,0,0,0,0,0,0,-0.0336953039782438,0.397770427017838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.219689198620069,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0249905647623287,0,0,0,0,0,0,0,-0.0797757086661397,0,0.0187149868605301,0,0.199302821172708,0,0,0,0,0,0.254502554187618,0,0,0,0,0,0.0567265696134867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821029848715807,0,0
X601658.CH.Equity,0,0,0,0,0,0,-0.105452831624545,0,0,0,0.275261098753499,-0.265712249068395,0,0.208239518101322,-0.258616318978082,0,0,0,0,0,0,0,0.52723416067846,0,0,0,0,0,0,0,0.0585702772216279,0,0,0,0,0,0,0,-0.0672784200408347,0,-1.07981903820033,0,0,0,1.34479164060799,-0.183110850321782,0,0,0,0,0
