,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600837.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601169.CH.EQUITY,X2886.TT.EQUITY,X600015.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.399334895147928,0.0329731484790927,0.012949124411684,0,0,0,0,0,0,0.201825589758068,0,0,0,0,0,0,0,0,0,0,-0.0114157822000681,0.104882221622179,0,0,0.0795332062776487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055391864065492,-0.121757349091653
X601939.CH.EQUITY,0.415497783416474,0,0,0.206907400848049,0,0,0,0,0,0,0,0,0,0.17691413589001,-0.223010209585208,0,0,0,0,0,0,0,0,0,0,0.237687320368336,0,0,0,0,-0.00793977129871818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106882510074018,0.0218296198360966,0,-3.46944695195361e-18
X601318.CH.EQUITY,0,0,0,0,0.196097716818266,0.241084146899272,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146829793517214,0,0,0,0,0.0687578452425491,0,0.0254609687085,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.296167679329368,0.0954106412981093,0,0,0.174310564371935,0,0,0,0,0,0,0,0,0.189652413099153,0,0,0,0,0,0.0454250368996302,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120888658068538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.211549787727343,0.096973107442284,0.299851766140251,0,0,0,0,0,0.293891402748396,0,0,0,0,0.078621563347583,0.154343647698375,0,0,0,0,0,0.0681706263839479,0,0,0,0,0,0.17435198145839,0,0,0,0,0,0,0,0,-0.661136820329195,0,0,0,0,0,0,0,0,0,0,0,0,0.0391486379630691,0
X600036.CH.EQUITY,0,0.0258902265579706,0,0,0,0,0,0,0.0530385209492063,0,0,0,0.146332123753404,0,0,0,0,0.0511994015449992,0,0.0276666192451527,0,0,0.153370506915088,0,0,0,0,0,0,0,0,0.357244332065239,0,0,0,0,0,0,0,0,0.0581686698877824,0,0.0407024528298617,0.187012536477001,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0.194639743699945,0,0.11136842225354,0,0,0.121082176113811,0,0,0.203180098367734,0,0,0,0,0.224131117081031,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.180245289185386,0,0,0,0,0,0,0,0,0,0,0,-0.0403056457877902
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445256237212894,0,0,-0.0396931486828932,0,0,0,-0.382211601030398,0,0.612718687002676,0,0.0469919455718354,0.691209813806716,0,0,0.018226310898759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148817513032191,0,0.288577026191082,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,-0.183972549550964,0,0,0,0,0.193966848738995,0,0,0,0.0938536174645659,0,0.192017563960365,0,0,0,0,0,0.0336989944741567,0,0,0.0194293953528157,0,0,0,0,0,0,0,0,0.247296106805076,0,0,0,0,0,0,0.154638408156388,0,0,-0.0655479064716663
X601658.CH.Equity,0,0,0,0.0229294158421044,0.125241911962505,0,0,0,0,0,0,-0.126017307601873,0,0.20755920042189,0,0,0,0.225908401625905,0,0,0.087825324802614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271070992435173,0.122906756665964,0,0,0,0,-0.0367645785503452,0,0,0,0,0,0,0,0,0
