,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X2882.TT.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0.131963683870067,0,0.126700230691921,0.0496929742843765,0,0,0,0,0,0,0,-0.103410572000457,0,0,0,0,0,0,0,0,0,0.546754566261343,0,0.456455961120286,0,0.228505522353566,0,0,0,-0.107366584744103,0,0,0,0,-0.190956027013686,0,0,-0.131996117162207,-0.00525722775263394,0,-0.727175774048649,0,0,0.10425982070593,0,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.303325954891699,0,0,0,0,0.0869731218794405,0,0,0,0,0.348937916748072,-0.100875217661269,0,-0.0464907169783962,0,0.0539919554155485,0,0,0,0,0,0,0.0635024085809103,0,0,-0.110020389852077,0,0,0,0,0,-0.163091100001588,0,0,-0.0527464059784038,-0.0459610923106,0,0.15600397021882,0,0,0,0,0,0.202604983080424,0,0.208295868921403,0,0.00120408711756123
X601318.CH.EQUITY,0,0,0,0,0.119152426682393,0.248616498450174,0,0,0,0,0,0,0,0,0,0,0,0.121810150922925,0,0,0,0.126345111530014,0,0,0,0,0.00460372462340809,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0.297193442343072,0,0,0.121650315249654,0,0,0
X601288.CH.EQUITY,0,0.410650326535693,0,0,0.123758364131507,0,0,0,0,0,0,0.0453670138614616,0.249257443520301,0,0,0,0,0,0,0,0.140805643106219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165939081453986,0,0,0,0,0,0,0,-0.0718118052709864,0,0,0,-0.10158650127062,-0.0780798382569852,0,0
X601988.CH.EQUITY,0,0.0616666888078879,0,0.490639945502146,0,0,0,0,0,0.138668437735635,0,0,0,0,0,0,0.332201576360213,0,0.232027616376026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.55797564528642,0,0,0,0,0.0560875593985565,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.0414931493050743,0,0.070698686951691,0,0,0.00703950038356781,0.0505538466323022,0,0,0,0,0,0,0,0,0,0,0.0204648973767516,0,0,0.175375436153939,0.0635599051488848,0,0,0,0,0,0,0,0,0,0.0599366149155385,0,0,0,0,0,0,0,0,0.138175191314252,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0764890853821465,0,0,0.0566991333556285,0,0,0.21973016888772,0.0347710089523903,0,0,0,0.0473528023974906,0,0,0,0,0,0,0.0692982810237311,0,0,0,0,0.0833512332411045,0,0,0,0,0,0.144269236592331,0.242532656263061,0,0,0,0,0,0,0.134797607292808,0,0
X601628.CH.EQUITY,0,0,0,0,0,0.410270773772398,-3.46944695195361e-18,0,0,0,-0.154313844808815,0,0,0,0,0,0,0,0,0,0,0,0.0154715010851919,0,0.0179746889633664,0,0,0,0.0487895556515694,0,0,0,0,0,0,0,0,0,0.118782107900483,0.0282848299422103,0.221924360682556,0.173171586989602,0,0,0.0521039388512822,-0.0617788353382171,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111061984397224,-0.152675140407452,0,0,0,0,-0.380341223136981,0,0.749515273685209,0.0557582618618991,0.519690807080837,0,0,0,0.0305549216917534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146565984571187,0.100772467427496,0,0
X601658.CH.Equity,0,0.0971447623913146,0,0.144219154623822,0,0,0,0,0,0,-0.0497272532423369,0,0,0,0,0,0,-0.124096255125143,0.129561954717998,0.288513596513343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0852273591934508,0.289021416562614,0,-0.0224876323300782,0,-0.0230553613265755,0,0,0,0.0419209807241891,0,0,0
