,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X601066.CH.EQUITY,X601998.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X267.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1113.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X823.HK.EQUITY,X2882.TT.EQUITY,X600837.CH.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X2881.TT.EQUITY,X600015.CH.EQUITY,X2886.TT.EQUITY,X000776.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.343158071354645,0,0.329536152220926,0,2.77555756156289e-17,0,0,0,0,0.0397951261577224,0,0,0,0,0,0,0,0,0,0,0.0190384139427101,0,-0.0564537528238979,0,0,0,0,0,0,0.0272814895880344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291544599061093,0,0.109705655811876,0,-0.126896093378356
X601939.CH.EQUITY,0.441267349673685,0,0,0.204753786248871,0,0,-0.159040225607641,0,0,0.0285901757689685,-8.67361737988404e-19,0,0.239173722988959,0,-0.0416898271543891,0,0,0,0,0,0,0,0,0,-0.0268264125812484,0,0,0,-0.0189374028330578,-0.0468228166010328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183615018206523,0,0,0.0443133571188992
X601318.CH.EQUITY,0,0,0,0,0.216548202182055,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0260356148680814,0,1.38777878078145e-17,0,0,0,0,0.181052997352427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258934327253735,0,0,0,0,0.218581635230313,0,0,0,0,0,0,0.110925815828168,0
X601288.CH.EQUITY,0.500261766648712,0,0,0,0.198597812922834,0,0,0,0,0,0,0,0.0746995876012702,0,0,0,0,0,0.0129334118768131,0,0.117495955846852,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0508051436888352,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.381083427393347,0,0,0,0,0,0.264325108990812,0,0,0,0,0,0.355026981875733,0.0873580096757294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.367491531285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.00225682971411699,0,0,0,0.325081363051901,0,0,0,0,0.0671360318128172,0,0,0,0,0,0,0.00715740332206069,0,0,0,0,0,0.0464748537484672,0.174025954074193,0,0,0.0705208345254607,0,0,0,0,0,0,0,0.180937082704932,0,0,0,0,0.10650602912839,0,0.0171091437510876,0,0
X1299.HK.EQUITY,0.0759536217776595,0,0,0,0,0,0,0,0.134436574888639,0,0,0,0.10128877792854,0,0,0,0,0,0,0,0,0,0.0102357712392114,0,0,0,0.225816069043788,0,0,0,0,0,0,0,0,0.178414856523024,0,0,0,0,0,0,0.0718935675482644,0,0,0,0.106829606354382,0,0,0,0
X5.HK.EQUITY,0,-0.053843606642027,0,-0.123704227565572,0,0,0,0,0,0,0,0,0,0,-0.00819481375545555,0,0,0,0,0,0,0,-0.592437281138039,1.04203527888139,0,0,0,0,0.499963300467236,0,0,0,0,0,0,0,0,0,0.420848880748182,0,0,0,0,-0.103840803097035,0,0,0,0,0,0,-0.0724941791449541
X601628.CH.EQUITY,0,0,0,0,0,0,-0.00381873906930001,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0993055898714792,0,0,0,0.0290208209641177,0.0800233059359274,0,0,0.0676534162068518,0,0.27121886332715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153048554831276,0,0,-4.33680868994202e-19,0,0.170244685211657,0.0140882603259619,0,-0.0510433492038303
X601658.CH.Equity,0,0,0,0.0508878741957656,0.158793263465961,0,0,0,0,0,0,0,0.271324292181811,-0.0430525210687728,0,0,0,0,0,0,0,0,0,0,0,0,0.109621636352933,0.203043352737582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374055148279813,0,0,0
X601328.CH.EQUITY,0.119163543841527,0,0,0.298090661692658,0,0,0,-0.0981269273792181,0,0,0,0,0,0.163401662253042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291733694775462,0,0,0,0.169606871245028,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0671515128256841,0,0
X601166.CH.EQUITY,0,0,0,0,0,0.431452550586084,0,0,0,0,0.0357498904289155,0,0.00709013815519867,0,0,0,0.0297367513027539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219980166717874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403484175038054,0.0372879398877854,0.105061632436865,0.047185010995392,0,0
X600000.CH.EQUITY,0.137105546381959,0.0815259550587948,0,0,0.0938580031353079,0,0.0126682590780469,0,0.0130166498869079,0,0,0,0,0,0,0,0.107707235159821,0,0.0810399333498195,0,0,0.141117525486821,0,0,0,0,0.0437799711454346,0,0,0,0,0,0.0621220598870353,0,0,0,0,0,0,0,0,0,0.0122720725335459,0,0,0,0.0709185692550473,0,0,0,0
X388.HK.EQUITY,0,0,0.346643841857238,0,0,0,0,0,0,0,0,0,0.0433281938727374,0,0,0,3.46944695195361e-18,0.0948165743503896,1.40843955199164e-05,0.130493738355573,0,0,0.0762109448018567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495992288662542,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121944142364707,0,0.395563498561494,0,0.104172562518668,0,0.044286916872074,0,0.147186460370691,0,0,0.0936163230695967,0,0,0,0,0,0,0,0,0,0,0,0
