,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X601066.CH.EQUITY,X600030.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X601998.CH.EQUITY,X1109.HK.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X2007.HK.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X000166.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X002736.CH.EQUITY,X000776.CH.EQUITY,X2886.TT.EQUITY,X601169.CH.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0332728627253905,0,0,0,0,0,0,0,0,0,0,0,0,0.510069657949939,0.763768787593811,0.0107395292764706,0,0,0,-0.110898296092976,0.217207367465567,-0.228269440759798,0,0,0,0,-0.322246386415562,0,0,0,-0.0454934936916706,0,-0.0608824169391249,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.209996691455993,0,0,0,-0.00915184718085611,0,0,0,0,0,0,0,0,0,0.0427388422048488,0,0,0,0,0,0,0,0.0578688773115507,0,0,0,0.0400852990225555,0,0,0,0,0.234599436259438,0,0,0,0,0,0,0,0,0,0.0927487486746389,0,0,0.342060149157745,0
X601939.CH.EQUITY,0,0,0,0.825116190679594,0,0,0,0,0,0.0217413685801861,0,-0.0458029796127493,0,0,0,0,0.0737569670001303,0,0,0.061130194664577,0,0.00894542546709822,0,0,0,0,0.0625629082768596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050145787613261,0.0301234083346741,0
X601288.CH.EQUITY,0,0,0.885790296652448,0,-0.100119477133566,0,0,0,0,0,0,0,0,0,0.0159835311452888,0,0,0,0,0.158837297505044,0,0,0,0,-0.0386686332566699,0,0.0642911423080408,0,0,0,0,0,0,0,0,0,0,0,0.0171046956320327,-0.107230292992041,0,0,0,0,0,0,0,0,0,0,0.0243902977395369
X601628.CH.EQUITY,0,0.0683196057491098,0,0,0,0,0,0,0,0.0369144755343532,0,0.0319123144009744,0.430284831711484,0,0,0,0,0,0,0,0,0.0755622437301591,-0.0653527730424027,0,0,0,0,0,0,0,0,0,0,0,0.291525729823593,-0.159191438318963,0.0438450772624391,0,0,0,0,0,0,0,0.165511380979413,0.196072473170828,0,0,0,0,0.0797535726527435
X600036.CH.EQUITY,0,0,0.408401353407487,0,0,0,0,0,0.0248237334938604,-0.00642764897880453,0,0,0,0,0,0,0.106566054244801,0,0.00488327421990674,0,0.0126828557303321,0,0,0,0,0,0.192378334468958,0,0,0.123021543815319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,-0.145299394348804,0.0820716374581011,0,0.0280385268049492,0,0,0,0,-0.000834492772707087,0.0384061435043064,0,0,0,0,0,0,-0.0746367650928294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107148998044706,0,0,0.0110018238870284,0,0,0,0,0,0,1.01553017248982,0.0368346592416696
X1299.HK.EQUITY,0,0,0,0,0.17054527333978,0,0,0,0,0.132702102207943,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.248379147619588,0,0,0.398596535281326,0.283609221139875,0,0,0.209592268426034,0.0570944314843687,0,0,0,0,0,0.116526332035525,0,0,0,0,0.0372851530518323,-0.171441016679302,0.117471405234584,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327628473562089,0,0,-0.147905206574695,0,0,0,0,0.045312221085973,0,0,0.373946827566926,0.171797944102983,0,0,0,0,0.173660882834136,0,0,-0.306471487830318,0,0,0,0.0307287237197943,0,0,0,0.0531565039711745,0,0,-0.1693439774702,0,0,0,0,0
X388.HK.EQUITY,0,0,0,0,0.219559953304568,0,0,0,0,0,0,0,0,0,0,0,0,-0.210347128415817,0,0,0,0,0,0,0.446555113487456,0,0,1.38777878078145e-17,0.148883370936698,0,0.0326012092863034,0,0,0,0,-0.0527332702588679,0,0,0,0,0,0,-0.238706180227365,0,0.154923413851166,0.0623067502723401,0,0,0,0,0
X601658.CH.Equity,0,0,0.0309452105273277,0.191701476366834,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-6.93889390390723e-18,0.30575927404751,-0.0491737624919143,0,0,0,-0.0424615825381205,0,0,0,0,0,0.0498336085298177,0,0,0,0,0,0,0,-0.00385942264458231,0,0.274508680982252,0,0,0,0,0,0,0,0,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,-0.0159268562921513,0,0,0.516392770162828,0,0,0,0,0,0,0,0,0,0,0,-0.0120901953484078,0,0,0,0.33680970768949,0,0,0,0,0,0.00733344657585375,0.084014226621612,0,0,0,0,0,0,0.054726553556401,0,0,0.0144622745725427,0,0.0559471886642418,0,0,-8.67361737988404e-19
X600030.CH.EQUITY,0,0,0,0,0.0153415050744129,0,0,0,-0.0288019595991005,0.0885005443101558,0,0.25346089090149,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0175327064462577,0,0,0,0,0,0,0,0.236553265085296,0,0,0,0,0,0,0.0875867498058549,0.102114571070744,0,0,0.0631904519966575,0.283011686573533,0,0.0075065277117445,0,0.0393815725643578
X601166.CH.EQUITY,0,0,0,0,0,0.202366789083671,0.149442054867181,0,0,0,0.0531250203143481,0,0,0,0,0,0.0095882907030725,0.0350017185589217,0,0,0,0.0700994859932006,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.00631161362482765,0,0,0.0202452184802179,0,0,0.0180813343609214,0,0,0,0,0,0,-0.0073613680108909,0,0,0,0.485398468726744,0
X000002.CH.EQUITY,0,0,0,0.186585855575216,0,0,0,0,0.0165863806204529,0,0,0,0.102751818522424,0,0,0,0,0,0,0.00241045829780761,0,0,0,0,0,0,0,0,0.0674382591596116,0,0.346528101768118,0.052133446474839,0,0.0057632967082302,0,0,0,0,0,0,0,0,0,0,0,-0.0463499209215972,0.0522652182905209,0,0,0,0
X601328.CH.EQUITY,0,0,0,0.0463627837096008,0,0.113249157062997,0.0204739649673,0,0,0,0,0,0,0,0,0,0.0289495903918031,0,0,0,0,0.373439641331713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242163346298589,0,0,0,0,0,0,0
X600000.CH.EQUITY,0,0,0.175280674048883,0.145003659605054,0,0.168606759364204,0,0,0,-0.0139687601681021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121240300603468,0,0,0,0,0,0,0,0,0,0,0.268202954101215,0,0,0,0.702550899324721,0,0,0.081192333945197,0,0,0,0,0,0,0,0
X000001.CH.EQUITY,0,0.0662341702823689,0,0,0,0.0913158820109341,0,0,0,0,0,0,0,0.125028820557587,0.0211185980569928,0,0.125746035351085,0,0.0971296584705618,0,0.0240346341070605,0,0,0,0,0,0,0,0,0.146604568245772,0,0,0,0,0,0,0.124878169695232,0,0,0.0267279684916595,0,0,0.0609290475023558,0,0.0372512375303664,0,0,0,0,0,0
