,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,macro_return_add
X601398.CH.EQUITY,0,0.205831282811179,0,0.0997999581055376,0,0.0251099570614727,0,-0.075768405964194,0,0,0,0.433729793951812,0,0,0,-0.109322570612565,0,0,0,0,0,0,0,0,0,0,0,0,0.0768889006680839,0.0235748284455276,0,0,0,0,0,-0.0879088980930635,0,0.147178731729951,0,0,0,0,0,0.111257516948133,0,0,0.0694411738255796,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.00255091284019427,0,0.103702075595264,0,0.0152227318226145,0,0,-0.155903891648827,0,0.0794144948410486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218927086980223,0,0,0,0,-0.251825054344469,0,0.433661412180735,0.109207742401945,0.0340028445327985,0,0,0,0,0,0.180761825438723,0
X601939.CH.EQUITY,0.138274066828372,0,0,0.363772073516681,0,0.0718518202581334,0,-0.0783901469905769,0,0,0,0,0,0,0.0889819135150433,0,0,0,0,-0.0197947651324399,0,0.102219615578938,0,0,0,-0.0883298717149428,0,0,0,0,0,0,0,0,0,0,0,0,-0.0154248814925141,0.491691100261545,0,0,0,0,0,0,0,0,0,0.00175249991286645,0
X601288.CH.EQUITY,0.416084223270823,0,0.15663874694179,0,0,0.156496072229808,0,0,0.0392976615889074,0,0,0,0,0.0266585173094762,0,-0.124272319327963,0.0447366715445884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129416737276998,0,0,0,-0.00242762649835428,0,0,0,0,0.174573149479852,0,0,0,0,0,0,0,0,0.198750324678166,0,0
X5.HK.EQUITY,0,-0.127681571024043,0.0274545728751838,0.286136724641605,0,0,0,-0.250256007701517,0,0,0,0,0.144589539409526,0,0,0,0,0,0,0,0.540075590619934,0,0,0,0,0.303880034279905,0,-0.0108874278716067,0,0,0,0,0,0.0221830869515721,0,0,0,0,0,0,0,0,0,0,0,0,0.20155005192901,0,-0.0718392422271756,0,0
X601988.CH.EQUITY,0.205613393651522,0,0.0223527851738972,0.11253628091978,0,0,0,0,0.0914973390650732,0,0.0661635786920631,0.117572003757233,0,-0.376454532255798,0,0,0,0,0,0,0,0,0.0474034352436388,0.377855033533367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746233346204471,0,0,0,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.080800010839008,0,0,0,0,0.00697251430172662,0,0.291953825577033,0.223830970343771,0,0.03660180590404,0,0,0.0830479541511718,0,0.00065561266829426,0,0,0,0,0,0,0,0,0.0792144206907055,0,0,0.0369055615625436,0,0,0,0,0,0,0,0,0,0,0,0,0.117842891779229,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,-0.0335423406037724,0.0695971447274484,0,0,0,0.138509357173365,0,0,0,-0.145105747388094,-6.93889390390723e-18,0,0,0.370198389591966,0,0.251917491634942,0,0.0424716851092526,0,0,0,0,0.103121010228872,0,0,-0.00418332237095217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.124444256567105,0.2503905096956,0,0,0,0,0,0,0,0,0.0741504504670737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939743610199514,0,0,0,0,0,0,0,0,0,-0.348280397355586,0,0,0.0276582862381894,0,0,0.198950763667419,-0.0269736119771812,0,0.217155013904843,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127268302225337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
