,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X601688.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X2881.TT.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0.239580252520686,0,0.140947863178221,0.0408548019083071,0.00429441100396168,0,-0.0614190805553955,0,0,0,0,0,0,0,0.0374778662514406,0,0,-0.0278616697985044,0,0,0,0,0,0,0.0219188115783197,0,0,0,0.0856664712938031,0,0,0,0,0,0,0,0,0,0,0,0,0.308934082182431,-0.0249079354281944,0,0,0,0,-0.0464966012606968,-0.0293868962706438,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169726371167682,0,0,0,0.344649157411873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202751608225433,0,0.0121934235413677,0,0,0,0,0,0,0,0,0,0,0.0031026111971636,0,0,0.152021126680963,0
X601939.CH.EQUITY,0,0,0,0.783207104480289,0,0,0,0,0,0,0.103112895055348,0,0,0,0,0.112942755085056,0,0,0,0,0,0,0,0,0.00968909100909297,0,0,0,0.0703492358436158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00588348593679302
X601288.CH.EQUITY,0.188213780390737,0,0.862986600847994,0,0,0,0,-0.0587504812191407,0,0,0,0,0,0,0,0,0.0143508798018717,0,0,0,0.0228111716050527,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289610381520257,0,0,0,0,0.0141368429032975,0.00565164021962949,0,-0.131586724770549,0,0,0.0161116416292922,0,0,0,0,-0.0431595336690555,-2.16840434497101e-19,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.219955746934734,0,0,0,0,0,0,0,0,0.277606816543959,0,0,0,0,0,0,0,0,0,-0.012093876190904,0,0,0,0,0,0.124168767033224,0,0,0,0,0,0,0,0,0,0,0.150875472000379,0,0.345158769536615,0,0,0,0,0
X600036.CH.EQUITY,0.258191657407505,0,0.14876508239242,0.0999314915161858,0,0,0,0,0,-0.0291652308514772,0,0,0,0,0,0.229494801124421,0,0.0215236503106597,0.0178470051323199,0,0,0,0,0,0,0,0,0.220308242373715,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00594191749239334,0,0,0.0258151639336742,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0.0877289177008982,0,0,0.162401301714359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00839592223363312,0,0,0,0,0,0,0,0,0,-0.00809974327925606,0,0,0,-0.137528874799847,-0.00638729492552704,0,0.897340701306013,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.117722670850601,0,0,0,0,0,0,0,0,0,0,0,0.29485971081161,0,0,0,0,0,0.0693694334925939,0,-0.105067964844982,0.0321215790125095,0,0,0,0,0,0.123215273290005,0.0517227072183528,0,0,0,0,0,0.207829214398358,0,0,0,0,0,0,0,0,-0.0927544790547621
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.233810967698028,0,0,0,0,0,-0.0493140241680792,0,0.0234041578186491,0,0,0,0,0.298510293284958,0,0,0.030387978749888,0.0800856516605027,0,0,0,0,-0.176988885922298,0,0,0.0667232556526558,0,0,0.112446334573441,0,0,0.306049554941594,0.161411280848243,0.00551031629220771,0,0,0.0626350560796582,0,0,0,0
X388.HK.EQUITY,0,0.115687877403303,0,0,0.282745476823449,0,0,0.0763565084754017,0,0,0,0.0112498372802925,0,0,0,0,0,0,0,0,0.0411962556656302,0.224522747274424,0,0,0.0778004722665291,0,0,0,0,0,0,0,0,0,0,0,0,0.130267021083869,0,0,0,0,-0.237825351479807,0,0,0.159773432494472,0,0.0164291461428426,0,0,0,0.0150438006835268,0
