,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X5.HK.EQUITY,X601658.CH.Equity,X388.HK.EQUITY,X601328.CH.EQUITY,X601166.CH.EQUITY,X600030.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X267.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601688.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X600999.CH.EQUITY,X1113.HK.EQUITY,X600837.CH.EQUITY,X000166.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X823.HK.EQUITY,X000776.CH.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X601881.CH.EQUITY,X002736.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,-1.73472347597681e-18,0,0.266926574843728,0,0,0,0,0,-0.134548385769985,0,0,0,0,0,0,0,0,0,0,0.489840668931237,0,0.50236802197097,0,0,0.173158569886942,0,0,0,-0.00715866818536896,0,-0.147722282847266,0,0,-0.288898244420259,0,0,-0.830059852470372,-0.067369506586301,-0.00254070900150024,0,0,0,0,0,0,0,0,0,0.0888734019014874,0,0
X601939.CH.EQUITY,0,0,0,0.347357074465427,3.46944695195361e-18,0,0,0,0.154431795797602,0,0,0.00888971322684214,0,0,0.0990079818624216,-0.019407968844543,0,0,0.00466545407078536,0,0,0,0,0.0652554696260261,0,0,-0.066819819244691,-0.0432473522076573,0,0,0,0,0,0,0,0,0,0,0,-0.0318748505899183,0,0,0,0,0,0,0.0422148036102035,0.410295155225479,0.021456046632014,0,-0.09751263545612,0.151400701774606,0
X601318.CH.EQUITY,0,0,0,0,0,0.388965203878977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15699737005648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330372910342054,0,0,0.0180019770683655,0,0,0,0.0323738395451904,0,0,0,0
X601288.CH.EQUITY,0,0.354078387694832,0,0,0.275933677882193,0,0.0714982948726407,0,0,0,0,0.186103596173538,0,0,0.0359963472425291,-0.0406552401343834,0,0,0,0,0,0,0.159625054798174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0457203177878648,0,0,-0.0959713071516815,0,0,0,0,0,0.0200545596840483
X601988.CH.EQUITY,0,0.223201851937352,0,0.235220401674143,0,0,0,0,0,0.0444290667581572,0,0,0,0,0,0,0.121293454015794,0,0.1200391016177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.561854987268069,0,0,0,0.153979975891229,0,0,0,0,0,0,0,0.264028444109155,-0.0510418148602774
X600036.CH.EQUITY,0,0.0716633451313512,0,0,0,0,0.0810581500213667,0.0388699866458723,0,0,0,0,0.105536974859371,0,0,0,0,0,0,0.0010596893336947,0.141819396792895,0,0,0,0,0.0160897590567542,0,0,0,0,0,0,0,0.425243931993132,0,0,0.00596922757249643,0,0,0,0,0,0,0,0.0915954150272126,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,-3.46944695195361e-18,0,0,0.0494990189121604,0,0,0,0,0,0.138179214663159,0,0,0,0.0610327339324808,0,0,0,0.226177781433751,0,1.38777878078145e-17,0,-0.0921175996202739,0,0,0,0.0657758158318871,0,0,0.0846873884816002,0,0,0,0,0,0.0513707649392145,0.04593842924052,0,0,0.0560283279632834,0,0,0,0.342794918291974,0,0,0,0,0,0.0481687717320999,0.0905063325190124,0
X601628.CH.EQUITY,0,0,0,0,0,0.365042925088088,0,0,0,0,-0.161717714715264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136949017492415,0,0.063026296260074,0.164257729635777,0,0.0838551818984251,0,0,-0.0859305321026468,0,0.0946937131401552,0,0,0,0.0509027483323722,0,0,0.0150405528945014,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0323095590563564,0,0,0.0080920729897911,0,0,0.035505539126384,0.871628822937308,-0.620138476620004,0,0,0.644173181884021,0.120858439678167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122321218938664,0,0,0
X601658.CH.Equity,0,0,0,0.0554778473603659,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268287017939878,0.191351588598447,-0.193210277935253,0,-0.0736661829125496,0.0294786177362988,0,0,0,-0.170508756169681,0,0,0,0,0,0,0,0,0,0,0,0,0.0136504653908534,0.534633187670896,0,0,0,0,0,-0.0482372932032958,0,0,0,0,0,0
X388.HK.EQUITY,0,0,0.16741315012105,0,0.086247636224987,0,0,0,0,-0.314525306571225,0,0,0,0,0.170410869239068,0,0,0,0,0.050438953441738,0,0.34027372544386,0,0,0,0,0,-0.105345557617612,0,0,0,0,0,0,0,0,0.0711464076577649,0,0,0.0961907578235942,0,0,0,-0.0689300691337754,0,0,0,0,0,0,0.0517950245915993,0,0
X601328.CH.EQUITY,0.212449691353751,0,0,0.252830026066884,0,0,0,0,0,0,0,0,0,0,0.0482532248712705,0.0680460382001904,0.100255832416279,0,0,0,0,0,0,0.173582939504808,0,0,0,0,-0.00231083466732841,0,0.0556747414056076,0,0,0,0,0,0,0,0,0,0,0,0,0.0308658444528823,0,0,0,0.104361428877024,0,0.01328244922969,0,0,0
X601166.CH.EQUITY,0,0.162588788464196,0,0.130853286582696,0,0,0,0,0,0.0334225814808627,0.014182359126731,0,0,0,0.29644276579627,0,0,0,0.0268491924991758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638001191005189,0,0,0,0,0,0,0,0.0232391977546548,0,0,0,0,0,0,0,0,0,0,0
