,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X600918.CH.Equity,X823.HK.EQUITY,X000166.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.294935622107816,0,0.0288318868913839,0,0,0.431665977145395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107790325112717,0,0.0237434839478221,0,0,0,0,0,0,0,0,0,0,0.088934702504274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.233347853687324,0,0,0,0,0,0.0714281877434204,0,0,0,0.0495903067305315,0,0,0.221869434507463,0.00498407829524233,0.0421007363187943,0,0,0.095464533505495,0,0,0,0,0,0,0,0,0,0.0812266280985781,0,0,0,0,0,0,0,0,0.0364527893908803,0,0.0829462570485616,0,0,0,0,0.00520422454131863,0,0,0,0,0,-0.0864278886340058
X601939.CH.EQUITY,0.470053224805084,0.148932424252999,0,0,0,0,0,0.256261827605576,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.17762520597625,0,0,0,0,0,0,-0.00280955525164022,0,0,0,0.116572033413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137344348619878,0.19543995178335,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0.02337979555894,0.493010550163741,0,-0.109833868041617,0,0.115074489473387,0,0,0,0,0,0,0,0,0,0,0.0513255378343192,0,0.0357204938523839,0,0,0,0,0,0.0594221961073136,0,0.0646642677885251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498383005047533,0,0,0,0,0,0
X600036.CH.EQUITY,0,0.118323813632692,0,0,0,0.0800151557436725,0,0.0897136577497802,0,0,0,1.73472347597681e-18,0.105173698762855,0,0.0022206506715191,0,0,0,0,0,0,0,0.0142302695705669,0,0.0930565226087375,0,0,0,0,0,0.0801383105290114,0,0,0,0,0,0,0.0398581157067614,0,0,0,0,0,0,0,0,0,0,0,0.34463368757713,-0.219110781928593,0.00259050504348019,0
X1299.HK.EQUITY,0,0,-0.152805346000176,0,0,0,0,0,0,0.212502349405156,0,0,0,0,0,0,0,0,0,0,0,0,0.0210962551885293,0,0,0,0,0,0,0,0,0,0.224116770855525,0,0,0,0,0.135418901008254,0,0.193758335388217,0,0,0,0.277497227569014,0,0,0,0.133896278333306,0,0,0,0,0
X601628.CH.EQUITY,0.172991597774451,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,-0.0222649705953125,0,-0.296141122824909,0,0,0,0,0,-0.0318308060455866,0.131899053079677,0,0,0,0,-0.0656656023291299,0,0,0,0,0,0,0.147952099557278,0.58100594392192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205811891563632,0,0.0302806254282901,0.143893389911356,0
X601988.CH.EQUITY,0.0803699928832237,0,0.091004140979202,0.343809274527284,0,0,0,0,0,0,0,0,0.232657808250113,0,0,0,0.112779688748895,0,0,0,0,0,0.0169101704026565,0,0.0384502394764076,0,0,0,0,0.131054052868192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.249490582278225,0.103328912279772,0,0,0,0,0,0,-0.034682002723235,0,0,0,0,0,0,0,0,0,0,0,-0.292343633150581,0.127045205430949,0,0,0.150485073202994,0.0373835948904605,0,0,0,0,0,0.020854734801157,0,0,0,0,0,0,-0.0792139782901208,0.199631340847826,0.041826448853404,0,0,0,0,0,0,0,-0.0643316868963512,0.129602503848013,-0.119620247982441,0
X388.HK.EQUITY,0,0,0,0,-0.122298087959213,0.215681326419618,0,0,0,0,0,0,0,0,0,-0.0763618938732604,0,0,0,-0.118537432273377,0,0.463695383454294,0.027224353233146,0,0,0,0,0.0837876716235635,0,0,0,0,-0.0587430626814251,0,0,0,0,0,0.1440950594876,0.0762330439223523,0,0,0,0,0.149817973390278,-0.182478345410865,0,0,-0.0471982767415415,0,0.158138544423453,0,0
X601166.CH.EQUITY,0,0,0.0388208308966491,0,0,0,0,0,0,0,0,0.0526357795481751,0.141269574201552,0,0.111029071075604,0,0,0,0,0,0,0,0,0,0,0.0245020126674777,0.194298949062239,0,0,0,0.37946103167367,0,0,0,0.00918394196886131,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,-0.0311511363777223,0
X601658.CH.Equity,0,0,0,0.346252704762192,-1.0842021724855e-19,0,0,0.0843445307159427,0,0,0.255489211612328,0,0.0547637768137291,0,0.0284129955145622,0,0.453280238777665,0,0,0,0,0.321459998748461,0,0,0,0,0,0.0604014884286773,0,0,0,-0.325479561497514,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615324893529659,0,0,-0.0631345312014473,-0.409431908005482,0,0,-0.0506519762986517
X000001.CH.EQUITY,0,0.173049802399148,0,0,0.0916512624841871,0,0,0.228955584902638,0,0.0419402440785788,0.272751686722795,0,0,0,-0.0653044106609005,0.0274662182086112,0,0,0,0,0,0,0.160535493943072,0,0,0,0.317430488807103,0,-0.0874946832879271,0,0,0,-0.239800019167262,0,0,0,0,-0.0361564535598173,-0.00315627804743557,0,0,0,0,0,0,0,-0.0239874396290381,0,0,0,0,0,-0.0751209966744113
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,-0.0413177603413213,0,0,0,-0.00851033985886142,0,0,0,0.17739266260464,0,0,0.187105017628257,0,0,0,0,0,0,0,0,0,0.0860413171746499,0,0.286117999480226,0.0720068959923868,0,0,0.0641400087637341,0,-0.0305500531871984,0,0,-3.46944695195361e-18,0,0.292096768029829,0,0,0,0,0,0,0,0
X000002.CH.EQUITY,0,0,0,0,0.0294029069517425,0,-0.0839065786634012,0,0,-0.0710878241073373,0,0.149320412974912,0,0,0,0,0,0,0,0,0,0,0,-0.0189815332601869,0.288083672820069,0,0,0.331905411290541,0,0.0538001241934937,0,-0.130742858117469,0.0431504052637317,0,0,0,0,0,0,0,0,0,0,0,0.220744100111539,0,0.0503669871950155,0,0,0,0,0,0
X601601.CH.EQUITY,0,0.522910677078363,0.0228220563901901,0,0,0,0,0.155139503307659,1.73472347597681e-18,0,0,0,0.201139488005239,0,0,0,0,0,0,0,0.125123673809418,0,0,0,0,0,0,0,0,0,0,0.0390301844191998,0,0,0.0571064499894166,0,-0.142773754143306,0,-0.0604074471110013,0,0,0.0663695625546747,0,0,0,0,0,0,0,0,-0.00567202766418569,0,0
