,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X2882.TT.EQUITY,X823.HK.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.301084811571452,0,0,0,0,0.407605917274137,0,0,0,0.00241426005011909,0,0,0,0,0,0,0,0,0,0,0,0,0.120171814533581,0.0651016889539083,0,0.053558661916372,0,0,0,0,0,0,0,0,0,0.0834819910427924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.332887756286984,0,0,0.172565039045328,0,0,0.0133324132754887,0,0,0,-8.67361737988404e-19,0,0,0.138556153266413,0,0,0,0.0169668734382227,0,0,0,0,0,0,0,0,0,0.155757183723599,0,2.71050543121376e-20,0,0,0,0.0926036783416943,0,0,0,0,0,0,0,0,0.00549740884786,0,0.0330009834186702,0,0,0,0,0,-0.00121592240090323
X601939.CH.EQUITY,0.458519234769175,0.117705204688079,0,0,0,0,0,0.178915466363206,0,0,0,0,0,0,0,0,0.00982223112053412,0,0,0,0,-0.137404569269733,0,0,0,0,0,0,0,0.138039692046275,-0.0113165803390751,0,0.138618637959819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197783301184846,0.144383205391526,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.554822437242156,0,-0.0788444341063089,0,0.0412825694276166,0,0,0,0,0,0.0179194492226472,0,0,0,0,0.0594895294562257,0,0.135284796648477,0,0,0,0,0.113272991799298,0,0,0.0562833256856018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336206495225673,0,0,0,0.0192941373376359,0,0
X600036.CH.EQUITY,0,0.13709295255368,0,0,0,0.0449655431304038,0,0.0469305198377835,0,0,0,0,0.128956520303584,0,0.0183661157875609,0,0,0,0,0,0,0,0,0,0.0950032215794346,0.024195349111656,0,0,1.73472347597681e-18,0.0366173219495257,0,0,0,0,0,0,0,0.0547775786043771,0,0,0,0,0.0484210412418426,0,0,0,0,0,0,0.355163751981759,-0.268623133485265,0,0
X1299.HK.EQUITY,0,0,-0.0700255778844687,0,0,0,0,0,0,0.134360785719957,0,0,0,0,0,0,0,0,0,0,0.155779200109548,0,0.202580423297509,0,0.0383796512782798,0,0,0,0,0,0,0,0,0,0,0,0,0.14213732171925,0,0.00274111505631708,0.0131664408626545,0,0.163563274903646,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.131617455386538,0,0,0,0,0,0,0,0,0,0,0,-0.0361077080319279,0,-0.30600005425586,0,0,0,0,0,0,0.143685093457671,0,0,0,-0.0405092167418667,0,0,0,0,0,0,0,0.142246262744592,0.578390043212765,0,0,0.0182513354459805,0,0,0,0,0,0,0,0,0,0,0.0172589188447163,0,0.0411800998390891,0.163639919300629,0
X601988.CH.EQUITY,0.22512793121761,0,0.0554088129643374,0.49890999165829,0,0,0,0,0,0.116451688868949,0,0,0.154626395022205,0,0,0,0,0,0,0,0,0,0.135728876568902,0,0,0.0114687969054277,0,0,0.0542825276244488,0,0.0384434674976417,0,0,0,0,0,0.0737297957548047,0,0.0309489265613225,0,0,0,0,0,0,0,0,0,0,0,-0.045957021490066,0,0
X5.HK.EQUITY,0,0.215814065070234,0.0235784286742577,0,0,0,0,0,0,-0.0131634761074656,0,0,0,0,0,0,0,0,0,0,0,-0.208033888199356,0.172173613089353,0,0,0.0558484230515173,0.130818660006332,0,0,0,0,0,0.0817625040367552,0,0,0,0,0,0,0,0,0.110783756409591,0.19706071378507,0,0,0,0,0,0,0,0.039074148610623,-0.156816355247321,0
X388.HK.EQUITY,0,0,0,0,-0.121260889733509,0.216382341168732,0,0,0,0,0,0,0,0,0,-0.0756220900314972,0,0,0,0,-0.118136625358724,0.467542628113612,0.0269433878454721,0,0,0,0,0.0836046074561904,0,0,0,0,-0.0592083503779434,0,0,0,0,0,0.145488299899242,0.0765543084825284,0,0,0,0.150404661865662,0,-0.182009295744245,0,0,-0.0497668687170936,0,0.157571618421902,0,0
X601166.CH.EQUITY,0,0,0.0116850725222082,0,0,0,0,0,0,0,0,0.0611048049121849,0.136636438828328,0,0.109787102705046,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.200257734582263,0.029598477512707,5.42101086242752e-20,0,0.398921114002725,0,0,0,0,0.00687882500483514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0136532313445501,0
X601658.CH.Equity,0,0,0,0.33273934111455,0,-1.73472347597681e-18,0,0.119983163109979,0,0,0.299289571423215,0,0.0302342410398499,0,0.0428582879294111,0,0.447087235683359,0,0,0,0,0.257306081406957,0,0,0,0,0,0,0,0,0,-0.309285555184418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251168165379006,0,0,-0.030687970133827,-0.360174210406402,0,0,-0.0580816920539786
