,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601628.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X601988.CH.EQUITY,X1299.HK.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X600030.CH.EQUITY,X601166.CH.EQUITY,X601066.CH.EQUITY,X000001.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601601.CH.EQUITY,X601319.CH.EQUITY,X16.HK.EQUITY,X300059.CH.EQUITY,X1109.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X11.HK.EQUITY,X600048.CH.EQUITY,X688.HK.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X600999.CH.EQUITY,X600837.CH.EQUITY,X601336.CH.EQUITY,X601211.CH.EQUITY,X267.HK.EQUITY,X002736.CH.EQUITY,X000166.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601229.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.379193212707871,0,0.0217685899206844,0,0,0,0.0279593768106684,0,0,0,0,0,0.0953054517174954,0.14911066769111,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0781931650289716,0,0,0,0,0,0,0.0355905441663149,0,0.00504283425063766,-0.00057822880756517,0,0.0390144282212512,0,-0.0882539591642401,0,0
X601318.CH.EQUITY,0,0,3.46944695195361e-18,0,-6.93889390390723e-18,0,0,0,0,-0.0111088400557352,0,0,0,0,0.171692576128344,0,0,0,3.46944695195361e-18,0.328468277172216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20152502351876,0,0.0505651544375774,0,0,0,0,0,0.00331080715501133,0,0,0,0,0,-4.33680868994202e-19,0,0.144205040984453,0
X601939.CH.EQUITY,0,0,0,0,0.681197643575052,0,0,0,0,0.013660333327374,0.242738843555417,0,0,0,0,0.0755687813952556,0,0,0,0.00129997749898557,0,0,0,0.0195993094050614,0,0,0.0228880211252841,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0461817435160545,0,0,0,0,0,0,0,0,0,0,0,0.0285322409412253
X601628.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.160333716057287,0,0.0669372241095604,0,0,0,0,0,0,0.335275844267697,0,0,0.196744967114477,0,0.0888626418345242,0,0,-0.00443348418740184,0,0,0,0,0,0.160792786387722,0.0343862819065455,0.0767435546430878,0,0,0,0,0,0,0,0,0,0,0,0.150681103210552,0,0,0,0,0,0
X601288.CH.EQUITY,0,0,0.962251027242105,0,0,0,0,-0.0707630845830267,0,0,0.0716048567634625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196064851419523,-0.0474736773015296,0,0,0,0,0,0,0,-0.0170235040825582,0,0
X600036.CH.EQUITY,0,0.228066857431973,0.0740172246268275,0,0.159018818728378,0,0,0.0961261488668679,0,0,0,0,0,0,0.255796726690446,0,0,0.0865655355157485,0,0,0,0,0,0,0,0.203707078807708,0,0,0.0558058014978936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0,0,0.144530196921381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603471703722847,0,0.0245929320279555,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,-0.0514097271159006,-0.0255483001743331,0,0,0,0,0,0,0,0,-0.0853506952450595,0,0,0,-0.0905268207169239,0.908002527383229,0,-0.0554961689712565,0,0
X1299.HK.EQUITY,0,0,-0.0821658848670387,0,0,0,0,0,0,0.193158998419472,0,0,0,0,0,0,0,0,0,0,0,0,0.214193914873368,0,0,0.109512758183818,0.1210161094437,0,0,-0.0445402793643248,0,0,0,0,0,0,0.013316770909211,0,0,0,0.0213165150305464,0.0818311400852,0,0.159795125360458,-0.0272924636518947,0,0,0.143093369014902,0,0,0,-0.0624523773955803,-0.186344060622673
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.225301075489488,0,0,0,0,0,-0.047440761855909,0,0,0,0,0,0,0,0.0826427191510321,0.345562971325997,0,0.1260336908384,0,0,0,0,-0.0545579035897506,0,0,0.091793937232279,0,0,-0.0486714166135601,0.147207672433053,0,0.313556721031611,0.0339107447358488,0,0,0,0,0.0682621091287526,0,0,0
X388.HK.EQUITY,0,0.0978049291568616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161220192005341,0,0,0,0.103689301574746,0,0.0553093894656951,0,0,0,0,0,0,0.110904537264252,0,0,0.0965852349626024,0,0,0,0.178388025159492,0.117167402056639,0.210252165677776,0,0,0,-0.260644113079639,0,0,0,0.30204708096003,-1.38777878078145e-17,0,0,0,0.0321714251827448,0
X601658.CH.Equity,0.12872080041111,0,0.259638531299711,0,0.0624186165239442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154376298085439,0,0.233398657945969,0,0,0,0,0,0,0,0,0.0417049753196985,0,-0.0498300620594255,0,0,0,0.072364131014369,0,0,0,0.0750736304176522,0,0,0
X600030.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440128858296876,0,0,0.0046798366902571,0,0,0.128263886109746,-0.00938694560273708,0,0,0,0,0,0,0,0,0,0,0,0.225560985901818,0.02372877280445,0,0,0,0,0.208286826651075,0,-0.0100114429867698,0,0,0,0,0,-0.0580382234221423,0.113061495800879,0,0,0,0,0
X601166.CH.EQUITY,0,0,0,0,0.0459837776299496,0,0.073499245128358,0,0,0,0,0,0,0,0,0.00941935843248906,0,0,0,0,0,0,0.0203011234858867,0.0595622184341707,0.453818890528763,0,0,0,0,0,0.0338548867860924,0,0,0,0,0,0,0,0,0,0,0.00414444967148065,0,0,0.0219766129608482,0,0,0,0.23483819880669,0,0.037940196334059,0,0
X601066.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.000771683915468799,0,0.658905467012677,0,0,0,0.0358192648388609,0,0,0,-0.0355686152279812,0,0,0.0310888294368054,0,0,0,0,0,-0.0624024037610052,0,0,0,0,0,0,0,0,0,0.176232498188659,0,0,0,0,0,0,0,0.00314488161715248,0,0,0,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0.552081758162107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16784526277172,0,0.136740098161158,0,0,0.228582157655519,-0.149408484704799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0415368755811392,-0.0429951747242749,0
X000002.CH.EQUITY,0,0,0,-0.255112288535237,0.169181570114725,0,0,0,0.298243073866136,0.0269413928756196,0,0,0.150035101517119,0.390506822670148,0,0,0,0,0,0,0.0515580610355502,0,0,0,0,0,0,0,0,-0.0530061169558093,0,0.0611271833263054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00114603835633095,0,0.0160242843258045,0.00542743207036334,0.0169545787093243
X601328.CH.EQUITY,0.327675594970821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111985242149756,0,0,0,0,0,0,0.00806951678098445,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246891265021128,0,0,0,0,0,0.173454286539422,0,0,0,0,0,0,0,0
X600000.CH.EQUITY,0.0184701082519178,0,0,0,0,0,0,0,0,0,0.631705396980203,0,0,0,0,-0.0310139622442903,0,0,0,0,0,0,-0.0687688107606764,0,0,-0.0835241015064971,0,0.0992552627513411,0,0,0,0,0.0508486802889027,0,0,0,0,0,0,0,0.0141059734066758,0,0.684657983946262,0,0,0,0,0,0,0.261563905919063,0.0219846153986869,0,0
