,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X601166.CH.EQUITY,X388.HK.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X002142.CH.EQUITY,X2388.HK.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X000776.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X600918.CH.Equity,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.0918833302283626,0,0.327837034520248,0.0930052939251508,0.0727408556794113,0,0,0,0,0,0,0,0,0,0,0,0.296884628213052,0,0,0,0,0,0,0,0,0.000836978801878283,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754880857680396,0,0,0.061333722222751,3.46944695195361e-18,0.0327595297040156,0,0,0.1024365631898,-0.0736332792749864,0.00943637803836692,0
X601318.CH.EQUITY,0,0,0,0.0649710638535578,0,0,0,0.00438863174622475,0.128718876185468,0,0,0.0797505602615276,0.109981010040849,0,0,0,6.93889390390723e-18,0,0.118536398104056,0,0.215836478258121,0.0651689692313292,0,0,0,0,0,0,0,0.0478792268481593,0.101173200892261,0,0,0,0,0,0.015700232617468,0,0,0,0,0,0,0,0,0.0850409874678577,0,0,0,0,0,0.112292438506254,0
X601939.CH.EQUITY,0,0,0,0,0.369550871277696,0,0,0,0,0,0,0.221094279417918,0,0,0.000325930771134487,0,0,0.125756198385344,0,0.0757879542643991,0,-0.0945198278338706,0,0,0.244583400273565,0.236687660776345,-0.0667388127393543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0494813298977073,0.0126714061795589
X600036.CH.EQUITY,0,0.115150861103735,0,0,0,0.0114166169254685,0,0.166723973437198,0,0,0,0,0.149540040642306,0,0,0,0,0,0,0,0,0,0.25001030894075,0.00783563646869775,0,0,0,0.0111048333820078,0,0.0554820528958892,0,0,0,0,0,0,0.00822153947767755,0,0,0,0.0850904574929063,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.133896188699686,0,0.049101717293936,0,0,0.0559802711368247,0,0.418817602476364,0,0,0,0,0,0,-0.0157071536655556,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152057048643417,0,0,0,0,0,0,0,0,0,0,0,0,0.0536199500270302,0,0,0,0.127703252076963,0,0,0,0,0.0719041653902933,-0.0861369525030138,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0.0561696781333387,0,0,0,0,0,0.190761514449914,0,0,0,0,0.147051954588852,-0.0570199422627561,0,0,0,0,0,0,0.0205807686695668,0,0.131424739872356,0,0,0,0.627149368269252,0,0,0,0,-0.032512686887874,0.157352401711109,0,0,0,0,0,0,0,0,0,0.117298885163626,-0.0672083223161587
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0.146021184964248,0,0,0,0,0,0,0,0,0.0299375135063836,0,0,0,0,0,0,0.110780641041807,0,-0.190475998267655,0,0,0,0.010418076669986,0,0,0,4.33680868994202e-19,0,0.0784032139892068,0,0.238984014445406,0.122448652981946,0.0562913066696732,0.0457863522539397,0.104593420756899,0,0,0,0,0,0,0,0.0346090952918652
X601988.CH.EQUITY,0,0,0.092814067468038,0.10612353511185,0.166158202190086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230463997080786,0,0,0,0.211021960029238,0,0.0440999976880791,0,0.331402055878028,-0.0298497861894927,0,0,0.142508691947872,-0.0742790140733531,0,0,0,0,0,0,0,0.0902168085638977,0,0,0,0,0,0.0287049281563223,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.111621781708598,0,0,0,0,0,0.213873111579237,0,-0.0487575183166893,0.0630250584832423,0,0,0,0,0,0,0,0,0,0.0881752012556607,0,0,0.126022138250274,0,0,0.204360681255239,0,0,0.0376304227325418,0,0,0,0,0,0,0,0,0.180131907222041,-0.116678680196093,0,0.144802880644893,0,0,0.105171665471352,0,0,0.06950902890835,0,0,0,0,0
X601166.CH.EQUITY,0,0,0.0336040779548192,0.101200299240087,0,0,0,0,0,0,0,0.0325852341824728,0.0871286749327475,0,0.0510090118752173,0,0,0,0,0,0,0,0.165956992142203,0,0,0,0,0,0.362185170729979,0,0,0,0,0,0,0.0254692147324536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
