,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X388.HK.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X600016.CH.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X601601.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X267.HK.EQUITY,X601066.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X601688.CH.EQUITY,X1113.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X300059.CH.EQUITY,X601336.CH.EQUITY,X600999.CH.EQUITY,X000166.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.088670915285648,0,0.415673469109088,0,0,0.0463235200622755,0,0.240220826189765,0,0,0.147194179503222,0,0,0,0,0,0.0264532304422239,0,0.00822346353764155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05995367798198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601939.CH.EQUITY,0.401267486086372,0,0,0.115795010260949,0,0,0,-0.0716557741443244,0,0.0177266132966132,1.38777878078145e-17,0,0.399912172882339,-0.0390593997353547,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0984598550927073,0,0,0,0,0,0,0.132861539453273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00734778220682464,0.0197442076582049,0
X601318.CH.EQUITY,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0572506967390598,0.368567672604103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0780533490379365,0,0,0.134056248603541,0,0,0,0,0,0.215011164173467,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.393452312424998,0,0,0,0.345963934070764,0,0,0,0,0,0.0998573747360976,0,0,0,0.0564314757754265,0,0,0.0650948290287204,0,0,0,0,0,0,0,0,0,0,0,0,0.0136950918683584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0364235806606573
X601988.CH.EQUITY,0,0,0,0.279259316464772,0,0,0,0,0,0.0014589024972121,0,0,0,0,0,0,0,0.136294443414367,0.1355075094474,0,0,0,0,0,0,0,0,0,0.00150473364029601,0.0667567018709374,0,0,0,0.0119092849474508,0,0,0.0472455914336348,0,0,0,0,0,0,0.165932312276726,0,0,0.147626859775973,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0,0,0.0636024223490831,0,0,0,0.109908323915922,0.271708003878527,0,0,0,0,0,0.619347404351598,0,0,0.0402403866210692,0,0,0.325613610567725,-0.433917187094338,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0901598296185143,0.130434222667008,0,0,0,0,0,0,0,0,0,0.0954956857094786,-0.0326625347423816,0
X600036.CH.EQUITY,0,0,0.043815456072494,0,0,0,0,0,0,0,0,0.450148852196352,0,0,0,0,0,0,0,0,0,0,0,0.0381693658828222,0,0.135562320588298,0,0,0,0,0,0,0,0,0.122776019360993,0,0,0,0,0,0,0.0456438186656679,0,0,0,0,0,0,0,0.227889066814889,0,0.0146983455463715,0.0231839144106315
X1299.HK.EQUITY,0.000861979969048479,0,0,0,0,0,0.104338826834558,0,-4.33680868994202e-19,0,0,0,0,0,0.107448933817766,0,3.46944695195361e-18,0,0,0,0.228732925069608,0,0,0.0996092178251109,0,0,0,0.103666776570524,0,0,0,0,0,0,0,0,0.178943505407225,0,0,0,0.185097791094194,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.0725227203441223,0,0,0,0,0,0.0927669883127819,0,0,0,0.198225028474538,0.373649783668839,0,0,0,0,0,0,0.0673625729064744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0410295385900365,0,0
X601658.CH.Equity,0,0,0,0,0.356431619980551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.869807349238037,0,0,0,0,0,0,0,0,0,0,-0.43292649795624,0,0,0,0,0,0,0,0,0,0,0,-0.13155203477028
