,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X601066.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X601211.CH.EQUITY,X823.HK.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X000166.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X300059.CH.EQUITY,X2891.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.131208291118527,0,0.0891372242842853,0,0.0244042053453911,0,-0.0477909119354895,0,0,0,0.383259589123491,0,0,0,-0.1090948301769,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.165583090427902,0,0,0,0,0,0,0,0,0.182397054088158,0,0,0,0,0.109109396554048,0,0,0,0.0378845112132271,0,0,0,0,0.0705200576229582,-0.0215374341541351
X601318.CH.EQUITY,0,0,0,0,0,0.132559394196043,0,0,0.125691998003682,0,0.0901353916578434,0,0.0570545046007138,-0.110114914403577,0.102213513983089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0960964888726192,0,0,0,-0.204880250296071,0.169219545198023,0,0.137481731940965,0.12161564919861,0,0,0,0,0,0.280053200126532,0,0,0
X601939.CH.EQUITY,0.320227934484609,-0.00991649553405742,0,0.205357440414702,0,0.190064822278173,0,0,0,0,0,0,0,0,0.157936846792395,0.0415060912482688,0,0,0,0,0,0,0,0,0.0504260147329187,-0.10161299812366,0,0,0,0,0,-0.0376813938266417,0,0,0,0,0,-0.0779673470245621,0,0.322139853545931,0,0,0,0.0073402033323704,0,0,0,0,0,0.0272308361053312,0,0,0
X601288.CH.EQUITY,0.505616172129819,0,0.138506984900623,0,0.012561859038368,0.124164891367702,0,0,0,0,0,0,0,0,0,-0.065647346157968,0.0189366785943988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0265569448600587,0,0,0.0117252577187468,0.187826360138907,0,0,0,0,0,0,0,0,0.174966842188825,0,0,0,0.0591076936197976
X5.HK.EQUITY,0,-0.0828975404255373,0.0337769220585448,0.254501382077905,0,0.0467530688270676,0,-0.220752440448795,0,0,0,0,0.115254285382865,0,0,0,0,0,0,0,0.582698335514231,0,0,0,0,0.182154322069958,0,-0.0585590818245324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226459361323102,0,-0.0900067181512223,0,0,0,3.46944695195361e-18
X601988.CH.EQUITY,0.215753350872204,0.00783593720778592,0.246821482319616,0.0355579409055229,0,0,0,0,0.0793942873732866,0,0.0725870435650269,0,0,-0.26707501123873,0,0,0,0,0,0,0,0,0.0572659814682087,0,0.190364599933675,0,0,0.157286654052639,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.131250806024264,0,0,0,0,0,0,0,0.085240583988595,0
X600036.CH.EQUITY,0,0,0,0,0.101307987185474,0,0,0.253970631447655,0,-0.0381039133632012,0.00919665714830737,0,0.293590414040042,0,0.262756464341435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0976846095278271,0,0.00947730716931678,0,0.0909954892182584,0,0,0.138761812659995,0,0,0.0146491557545745,0,0,0,0,0,0,0,0,0,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0744655292140441,0,0,0,0.233788980472989,0,0,0,-0.162899720489768,0,0,0,0,0,0.443631901889535,0,0.0829677793223776,0,0,0,0,0.239578576104383,0,0.0562103712938902,-0.114255300843615,0,0,0,0,0,0,0,0,0,0,0.0414426287061139,0,0,0,-0.0197848307914982,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.0472141413366431,0.349013280063637,0,0,0,0,0,0,0,0.0475690531653558,0,0,0,0,0,0,0,0,0.0818242501237944,0,-0.0181586085867074,0.0139410720053733,0,0,0,0,0,0,0,0,0.0174746579613328,0,0,0,0,0,0,-0.191611367838313,0,0,0,0,0.226153679390938,0,-0.0365346762928843,0,0.111013770856255,0,0,0,0,0.0345003757245143,0.135685886398737
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0437665964386093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
