,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X600030.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601066.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X11.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X002142.CH.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601336.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X267.HK.EQUITY,X2882.TT.EQUITY,X002736.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X000166.CH.EQUITY,X600918.CH.Equity,X601229.CH.EQUITY,X2881.TT.EQUITY,X000776.CH.EQUITY,X001979.CH.EQUITY,X601169.CH.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0.296220898126805,0,0.00555913579882411,0,0,0.444318442299503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115306195024841,0,0,0,0.0651330977941548,0,0,0.017940259058365,0,0,0,0,0,0,0,0.0769393514420617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0.112551933981332,0,0.0938266385595923,0,0,0,0.192417063800451,0,0,0,0.0780075322251977,0,0.0981016858956348,0,0,0.0528900574067108,0,0,0.163868121663682,0,0,0,0,0,0,0,0.105799935631582,0,0,0.00249437611948898,0,0,0,0,0,0,0,0,0,0.0344235642866517,-0.0631155522659393,0,0.0922387762959701,0,0.0843519346681407,0,0,0,0.0646927836394338,0,-0.0732374598472489
X601939.CH.EQUITY,0.460671333198155,0.153282706811537,0,0,0,0,0,0.226741747268305,0,0,0,0.012169125850878,0,0,0,0,0,0,0,0,0,-0.133518192823881,0,0,0,0,0,0,0.135441878909717,-0.0234589921697992,0,0,0.114173789340639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132790993508012,0.161842998687486,0,0
X601288.CH.EQUITY,0,0,0,0,0,0,0,0.568907118405445,0,-0.0831593022108593,0,0.0383985228255942,0,0,0,0,0,0,0,0,0.000382362256481154,0.0624222788767984,0.104665108421981,0.0765779619299526,0,0,0,0,0.11454660133085,0,0,0,0.0558245132596722,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05398406895626,0,0,0,0.00546612950366838,0,0
X600036.CH.EQUITY,0,0.156008996853132,0,0,0,0.0176625898117921,0,0,0,0,0,-0.00710440065317859,0.11263321782937,0,0,0.0297625353173114,0,0,0,0,0,0,0.0923483973991926,0,0,0,0.0847839466173906,0,0,0.0315830600156953,8.67361737988404e-19,0,0,0,0,0,0,0.053488134200315,0,0,0.0809294422815458,0,0,0,0,0,0,0,0,0.358497664268026,-0.287177379884467,0,0
X1299.HK.EQUITY,0,0,-0.155499919131289,0,0,0,0,0,0,0.174696345478863,0,0,0,0,0,0,0,0,0,0.147517697688274,0,0,0.0666749665350607,0.160951201354459,0,0,0,0,0,0,0,0,0.0717639065438511,0,0,1.73472347597681e-18,0,0.210698667592594,0.0262932502298633,0,0.0476835236068252,0.0725799301806641,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.100240192695066,0,0,0,0,0,0,0,0,0,0,0.058337812948397,-0.0582008044192268,0,0,-0.224063496601418,0,0,0,0,0,0.0326350717085983,0,0,0,0,-0.0478887071059142,0,0,0,0,0,0,0.610810155090264,0.0578852335504486,0,0,0,0.000689004568115504,0,0,0,0,0,0,0,0,0,0.0306019241939951,0,0,0.143679217974862,0
X601988.CH.EQUITY,0.123764542173862,0,0.100247776674466,0.318299201426341,0,0,0,0,0,0,0,0,0.273267879976985,0,0,0,0.0902399612298825,0,0,0,0,0,0.00934862091410533,0.019677990487067,0,0,0,0,0,0,0.171142378259099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0.27118282878742,0,0,0,0,0,0,0,0,0,0,0,-0.0297529551291657,-0.102739861797165,0,0,0,0,0,0,0,0,0.382088970145902,0,0.0733487514124895,0,0.0994879941220199,-0.0194602949366807,0,-0.0396404229449335,0,0.0683633394819748,0,0,0,0,0,0,-0.0530642923913884,0.209565929302691,0,0.0657364202971289,0,0,0,0.153529266647706,0,0,0,0.0287649285200912,0,0
X388.HK.EQUITY,0,0,0,0,-0.0734665765782482,0.243667908594801,0,0,0,0,0,0,0,0,-0.0100097249287857,0,0,0,0,-0.113614191921513,0,0.475773721516691,0,0,0,0,0,0.0261142984788915,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0800673703564257,0.133209294989293,0,-0.0815665696647924,0,0.155761287598362,0,-0.349704504409908,0.00485657240052315,0,0,0,0.17024007953467,0,0
