,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X000002.CH.EQUITY,X600000.CH.EQUITY,X388.HK.EQUITY,X16.HK.EQUITY,X000001.CH.EQUITY,X11.HK.EQUITY,X601601.CH.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X1109.HK.EQUITY,X601066.CH.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X001979.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X601229.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600999.CH.EQUITY,X600015.CH.EQUITY,X2881.TT.EQUITY,X000166.CH.EQUITY,X2891.TT.EQUITY,X2886.TT.EQUITY,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0.360932675545378,0,0.308944896222468,0,0,0,0,0,0.0476963007608732,0,0,0,0,0.0514701161869289,0,0,0,0,-0.0444626196052571,0,0,0,0,0,0,0,0.0431099020477945,0,0,0,0,0,0,0,0,0,0,0,0,0.0900625787817277,0,0,0,0,0,0.0587995664873727,0,0,0,0,0,0
X601318.CH.EQUITY,0.128382853700654,0,0,0,0,0,0,0,0.169240174554718,0,0,0,0,0,0,0,0.18586350187977,0.0151352239836586,0,0,0,0,0,0,0.070534730814151,0,0,0,0,0,-0.0407606425738618,0.12923959506694,0,0,0,8.67361737988404e-19,0.141950670994136,0,0,0,0,0,0.0422902653747934,0,0.0710670269338854,0,0,0,0.130391485530613,0,0,0,0
X601939.CH.EQUITY,0,0,0,0.28339445617897,0,0.0676959872255842,0,0,0,0,0,0,0,0.459183284942352,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.073240401433699,0,0,0.012755327840423,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.355192018959003,0,0.00688286927142447,0,0,0.502561305986466,0.0229865272004459,0,0,0,0,0,0,0,0.0332188530025377,0,0,0,0,0,0,-0.03499470127446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125694587599344,0,0,0,0,0.0922067503677673,0,0.00297127842329428,0.00680261620962882,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0,0,0.0941011617586687,0,0,0,0,0,0,0,0,0,0.142401754081649,0,0,0,0,0,0,0,0,0,0.0915632105807012,0.229846858017264,0,0,0.255190323750854,0,0,0.0904053542043331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555155021567563,0,-0.0213757441828996,0
X601988.CH.EQUITY,0.408361408701075,0,0.0659508374987105,1.38777878078145e-17,0,0,0,0,0.041705379645207,0,0,0,0,0,0,0,0,0.0874636713440554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161193879235923,0,0,0,0.0309846708456858,0,0,0,0,0,0,0,0,0,0,0.202676188129455,0,0,0,0,0
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.231929647886533,0,0,-1.73472347597681e-18,0.268677637638361,0.0808225444466623,0,0,0,0.173834074182703,0,0,0,0,0,0,0,0,0,0,0,0,0.0831033646840976,0,0.047706060553462,0,0,0,0,0.00792356463865622,0,0,0,0,0,0,0,0,0,0,0,0,0.00795194417844776,6.93889390390723e-18,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.101053947287768,0,0,0,0,0,0,0,0.425041415626847,0,0,0.133197287156796,0,0.131515385211395,0,0,0,0,0,0,0,0,0.241866107741616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601628.CH.EQUITY,0.192209221943608,0,0,0,0,0.15748458834198,0,0,0,0,0,0.0192299547698194,0,0,0,0,0,-0.0163164026240617,0,0.208760197283832,0,0,0,0,0,0,0,0,0,0.0768988612599753,0,0,0,0,0,0,0.0464060674491263,0,0.0570165927284734,0,0,0,0,0,0,0,0,0,0.112227663608955,0,0,0,0
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0.298426196310405,0,0,0,0,0,0,0,0,0,0,-2.77555756156289e-17,0,0,0,-0.0700024746588096,6.93889390390723e-18,0,0,0,0,0,0,0,0.0416576406960844,0,-0.00310881268045835,0,-0.813432202259961,0.367091336801226,0,0,0.535280106619149,0.710585601959439,-0.491054585377393,0,-0.174297335113015,-0.0193023138802771,0,0,-0.458925149230977
