,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X600036.CH.EQUITY,X601288.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X388.HK.EQUITY,X601166.CH.EQUITY,X601658.CH.Equity,X000001.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X601328.CH.EQUITY,X601601.CH.EQUITY,X601066.CH.EQUITY,X600000.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X2388.HK.EQUITY,X300059.CH.EQUITY,X601998.CH.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X002142.CH.EQUITY,X1109.HK.EQUITY,X600048.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X600999.CH.EQUITY,X688.HK.EQUITY,X601688.CH.EQUITY,X601336.CH.EQUITY,X267.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X1113.HK.EQUITY,X002736.CH.EQUITY,X12.HK.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X823.HK.EQUITY,X001979.CH.EQUITY,X000776.CH.EQUITY,X601229.CH.EQUITY,X2881.TT.EQUITY,X601169.CH.EQUITY,X600918.CH.Equity,FXI.US.EQUITY,CN2YR,CN210SLOPE
X601398.CH.EQUITY,0,0,0,0,0.444406808109895,0.0924760763604944,0.0833320090996033,0,0,0,0,0,0,0,0,0,0,0,0.0407807930818731,0,0,-0.0855358372600202,0,0,0,0,0.0782822852979438,0.0687616638342386,0,0,0,0,0,0,0,0.0542755956916772,0,0,0,0,0,0.0698730730584218,0,0,0,0,0,0.0539178838811292,0.268751897325565,0,-0.119552317888205,0,0
X601318.CH.EQUITY,0,0,0,0.0669070281770964,0,0,0,0,0.128060295804219,0,0,0.0835974776209024,0.109737439950843,0,0,0,0,0,0.110383858645378,0,0.233036229402613,0,0.0521917730914225,0,0,0,0,0,0.0370829278496359,0,0.102723833572264,0,0,0,0,0.0197671098988746,0,0,0,0,0,0,0,0,0.0722709534544473,0,0,0,0,0,0,0.107804001418364,0
X601939.CH.EQUITY,0.0400145321872197,0,0,0,0.345836535683872,0,0,0,0,0,0,0.214654748322658,0,0.00258761799800534,0,0,0,0.10751487213183,0,0.0822493993443142,1.73472347597681e-18,0,-0.0699082003911076,0.218480087799194,0.247613572317078,-0.0602497872268179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467811141034488,0.00951924005914596
X600036.CH.EQUITY,0,0.159501334494404,0,0,0,0.0480746286924705,0.0986331730866288,0.101067070685565,0,0,0,0,0.161205856133311,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35581799281614,0.0450814143634801,0.0618090131847423,0,0,0,0,0,0,0,0,0,0.0416809306422354,0,0.0684723830681549,0,0,0,0,0,0,0,0,0,0,0.0511978845555217,0
X601288.CH.EQUITY,0.130981619752732,0,0.0689456404129453,0,0,0.136360153025281,0,0.413485142244589,0,0,0,0.101319859432157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0675001062064514,0,0,0,0,0,0,-0.0219570303409203,0,0,0,0,0.017477103799724,0,0,0.125806665106998,0,0,0,0,0,0.0933965960603449,-0.110324171875712,0
X601628.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0627935443006341,0,0,0,0,0,-0.0210323393547393,0.224353974884238,0,0,0,0,0,0.132360485164742,0,0,-0.0231474193540652,-0.0731565080064155,0,0,0,0,0.0814838963193358,0,0,0.657761600682952,0,0,0,0,0,-0.0404658683432631,0.213216478620244,0,0,0,0,0,0,0,0,0,0.084924285503161,-0.0931442461711782
X1299.HK.EQUITY,0,0,-0.111534091860291,0,-0.0425380720962652,0,0,0,0,0.214646181979433,0,0,0,0,0,0.0888805006409548,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.0142688562455919,-4.33680868994202e-19,0,0.085036247865333,0,0.286094751392499,0.221348758261504,0.158590678771949,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0.0201041057299364,0.0945996828021376,0.216569941945005,0.10722122649031,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305260989242061,0,0,0,0,0.0215115160465084,0,0.229913856645014,0.093351402364996,0,0,0,0.162047462760839,-0.1296310681946,0,0,0,0,0,0,0,0.0748436668039261,0,0,0,0,0.0147213200207667,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,0,0,0,0,0.114522349099406,0,0.080860494371228,0,0,-0.0402548802228,0,0,0,0,0,0,0,0,0,0.0909310591365652,0.127468390827382,0,0,0,0.197020041762413,0,0,0.0151566381963592,0,0,0,0,0,0,0.0277429212168511,0,0,0.322826604064143,-0.050107443465511,0,0,0,0.134271341743119,0,0,0,0.0885893076013488,0,0,0,0,0
X388.HK.EQUITY,0,0,-0.156591555868418,-0.0808738371859559,0,0,0.0618204770491366,0,0,0,0,0,0,0,0.347047347154233,0,-0.0831834213286329,0,0,-0.131124586233882,0,0,0.174627641138322,0,0,0.295230916744914,0,0,0.0828250695599524,0,0,0.20482971602167,0,0,0,0,0,0,0,0.0603349345303726,0,0,0,0,0,0.0614574004113183,-0.327286749281887,-0.0479532617401767,0,0,0.188312276262375,0,-0.0876512117104293
