,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X601628.CH.EQUITY,X1299.HK.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X000002.CH.EQUITY,X16.HK.EQUITY,X601319.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X688.HK.EQUITY,X2388.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X002142.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X2882.TT.EQUITY,X601169.CH.EQUITY,X1997.HK.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X17.HK.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.34412093291126,0.346873388391837,0,0.0064665080533684,0,-0.0754016882732093,0,0,0,0,0,-0.0141116238207586,0,0,0,-0.0282673941351808,0,0,0,0.0863356216576089,0,0,0,0.142268665680551,0,0,-0.0319928450381107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0758601493164972,-0.0434831500172385,-0.111149377336153,0
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0.213590907858799,0.022671227738298,0.287996873701311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0693938995935579,0,0,0,0,0,0,0,-0.279665373358622,0.262653245892089,0,0.195703355002533,0,0,0,0,0,0.0553893960457875,-0.00343046100825688,0,0
X601939.CH.EQUITY,0.460261049551928,0,0,0.0615429256984193,0.111375839015409,0,0,0.0319982144327736,0,0,0,0,0.15686946228029,0,0,0,0,0,0,0,0.13957878564578,0,0,0.0177634009517587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.316384944715071,0,0,3.46944695195361e-18,0,0.0140699487784905,0,-0.147384219538838,0,0,0,0,0
X601288.CH.EQUITY,0.39254891812556,0,0.206522205631409,0,0.151834255870021,0.0741701311000732,0,0.0445041177823239,0,0,0,0,0,0,0.0213975120649428,0,0,0,0,0,0,0,0,0,0,0,0,0.073329322051129,0,0,0,0,0,0.0477556533583799,0,0,0,0.0587879773792862,0.164203438709682,0,0,0.0218028112961646,0,0,0,0,0,0,0,0,0
X5.HK.EQUITY,0,-0.253448152918704,0,0.136582507935484,0,0,0.0801040215485838,0,-0.1912447607615,0,0.284917713786807,0,0,0,0.173774428567914,0,-0.0946265307549339,0,0.218840931311122,0,0,0,-0.176676933863956,0.440846490510912,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.19088784635199,0,0,0,0,0.0274303116812723,0,0,0,0.0602525261683139,0
X601988.CH.EQUITY,0.0756995239690871,0,0.193709347477028,0.142009318622942,0,0,0,0.081910386420534,0,0.121055789416605,0.25556571767512,0,0,0,-0.316564022608075,0,0,0,0,0,0.024678565791409,0,0,0,0,0,0,0.0739426262768557,0,0,0,0,0,0,0,0,0,0,0,0,0.0435207756375345,0,0,0,0.139757394828255,0,0,0,0,0.00863745493933195,0.0803474161246165
X600036.CH.EQUITY,0,0.187581290308225,0,0,0,0,0,0,0,0,0,0,0.131924281767169,0.0673953387324896,0,0,0,0.0503318780350067,0,0,0,0,0,0.109558036609973,0,0,0,-0.0230687827513161,0,0,0.32553019640617,0,0,-0.0115135203579612,0,0,0,0,0,0,0.0390943274212742,0,0,0,0,0,0.113318357230883,0,0.17348659087876,0.0483924997846022,0
X601628.CH.EQUITY,0,0,0,0.0581366105789251,0,0,0,0,0,0.0709807653384646,0,0,0,0.0200809405763783,0,0,0,0,0,0.193133115632448,0,0,0,0,0,0,0,0.0314584593235477,0,0,0,0,0,0.056103316413325,0,0,0,0,0,0,0.0839003491192673,0,0,0,0,0,0,0,0.0344795257579527,0.17094066935093,0
X1299.HK.EQUITY,0,0,0,0,0,0,0,0,0,0,0,0,-0.068940032457639,0,0,0,0,0.195433154958479,0.0166799305364538,0,0.112186414353264,0,0.187495395354696,0,0,0,0,0,0.342226876603647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701086799536651,0,0,0.0199093031614751,0.0229443421190261,0
X601166.CH.EQUITY,0,0,0.0149281311973923,0,0,0.128908867329209,0,0.091609554710544,0,0,0,0,0,0.160782029215101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.457681340287323,0,0,0.184067606740388,0,0,0,0,0,0.0869437363417702,0,0,0,0,0,0,0,0,0,0,-0.0818973511966062
X601328.CH.EQUITY,0,0.023233655919158,0,0,0.0773668216764868,0.110845436390192,0,0,0,0,0,0.23414989477377,0,0,0,0,0.068241424129033,0,0,0.175808212797994,-0.180557161257,0.139203506558216,0.0744084301292088,0,0,0,0,0,0,0,0.00996258783777035,0,0,0,0,0,0,0,0,0.0329200988838418,0,0.180742466571359,0,0.0257205855449755,0.0169621405919507,-0.0198021211047825,0,0,0,0,0
X600000.CH.EQUITY,0,0.0915449244148312,0,0,0,0.0983126311307238,0.292460591712492,0,0,0,0.231073740837131,0,0.21361829146216,0,0,-0.0116618716756398,0,-0.053449510414292,0,0,0,0.0371128481449686,0,0,0,0.132020849410803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363666360499682,0,6.93889390390723e-18,0,0,0.0890674160418187
