,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X601601.CH.EQUITY,X388.HK.EQUITY,X11.HK.EQUITY,X688.HK.EQUITY,X601319.CH.EQUITY,X600016.CH.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X12.HK.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.146445554590964,0,0.0778631886500372,0,0,0,0,0,0,0.34615715345361,0.129637790791232,0,0,0,-0.137883056519384,0,0,0,0,0,0,0,0,0,0,0,0.000993015069542859,0,0,0,0,0.172254000854561,0,0,0,0,0,0,0,0,0.12779703040695,0,1.73472347597681e-18,0,0.0641154227024221,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.0464250723471723,0,0,0.237854477878438,0,1.38777878078145e-17,0.152159530322644,0,0,0,0.0547401657083687,0,0,0,0,0,-0.122710828278225,0,0,0,0,0,0,0,0,0,0.181874781656105,0,0,0,0,0,0,-0.311227130187621,0,0.339869505164818,0.0396079839417066,0.198256483257087,0,0,0,0,0.0901379255049669,0,0,0
X601939.CH.EQUITY,0.4841043509337,0,0,0,0,0.17893163913588,0,0,0,0,0,0,0,0.0590628435131332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375061332536297,-0.120863613780738,0,0,0.0496634953450635,0,0,-0.0474818518739291,0,0,0,0,0
X601288.CH.EQUITY,0.577994663320769,0.0534349825785585,0.173283057559988,0,0.00356544795120262,0.0401295895955381,0,0,0.045159349420806,0,0,0,0,0,0.021929361920564,0,0,0,0,0,0,0,0,0,0,0,0.00832272194017063,0,0,0,0,0,0,0.127856506918627,0.0526068511980322,0,0,0,0.103683334125942,0,0,0,0,0,0,0,0,0,0.103051255831835,0,0
X5.HK.EQUITY,0,-0.0566132257833688,0.104087987612495,0.0920949885317237,0,0.165593026639277,0,-0.0566464276255206,0,0,0,0.273932726480253,0,0,0,0,0,0.691021135489863,0,0,0,0,0,0,0,0,-0.194721709413574,0,0,0,0,0,0,0,0.0240622750127152,0,0,0,0,0,0,0,0,0,0,0.0865573154804848,0,0,-0.0597751933743038,0,0
X601988.CH.EQUITY,0.204765430155232,0,0.108325190658841,0.0940262874252597,0,0,0,0,0.0741157093551837,0.078237948940155,0,0,-0.260077799176574,0,0,0,0,0,0,0,0.30091483034178,0,0.0739219595882205,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0471938083192223,0,0.141640493123189,0,0,0,0,0,0,0,0.0610869513624836
X600036.CH.EQUITY,0,0.153989420729369,0,0,0,0,0,0.0800981021650988,0,0,0,0,0,0.248794814944862,0,0.0482662648679635,0,0,0,0,0,0,0,0,0.0624223797792581,0,0,0,0,0,0,0.238893862361043,0,0,0,0,0.143226510961021,0,0,0,0.0465925337316637,0.104594107534121,0,0,0,0,0,0,0,0.00358764513291524,0
X1299.HK.EQUITY,0,0,0,0,0,-0.01369659836334,0.0357519933380061,0,0,0.216180992325786,0,0,0,-0.15916090980417,0,0,0.288190849400185,0.240774601448237,0,0,0,0,0.0503486703670188,0,0,0,0.150366845847628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0766796070086998,0,0.157144216878623,0,0,0,0,0
X601628.CH.EQUITY,0.287387364475984,0.289245656146668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00473230567722312,0,0,0,0,0,0,0,0.0540769260375246,0,0,0,0,0,-0.0803736520818121,0.118181230125951,0,0,0,0,0,0,0,0,0,0,0,0.0824754771031079,0,-0.193669451768721,0,0,0.218308137337178
X601166.CH.EQUITY,0.0537571011468086,0,0,0,0,0,0.493993261232313,0,0,0,0,0,0,0.0199235867614724,0,0.202237613956106,0,0,0,0.0520798123283284,0,0,0,0,0,0,0,0.0355422086892104,0,0,0,0,0,0,0,0,0,0.00902857243047566,0,0,0,0,0,0.179325848940785,0,0,0,0,0,0,0
X601328.CH.EQUITY,0,0.0200640916012305,0,1.73472347597681e-18,0,0.038154986999389,0,0,0,0,0,0.307963929130834,0,0,0,0,0,0,0,0,0.0990387409878309,0.205436675715847,-0.0869057862393665,0.0457185007732127,0.194182645515841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121179667998248,0,0,0,0,0,0,0.003837622178466,0
X600000.CH.EQUITY,0,0.0406491248894052,0,0,0,0.0968083912730729,0.186284211279877,-0.0356874710801125,0,0,0.287338827033271,0,0,0.109837269080558,0,-0.0542103380523463,0,0,0,0,0.0328685754257199,0,0,0,0,0,0,0.195398620330946,0,-0.0202518578949548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378529094975859,0.196215544967577,0,0,0
X000002.CH.EQUITY,0,0,0,0,0,-0.155817303947423,0,0,0.0250392583619829,0,0,0,0,0,0,0.0392098558704969,0.288753162465402,0,0,0.0674096427340303,0,0.0118238969751928,0,0,0,0.0358721959911386,0,0,0.356517496755512,0,0,0,0,0.151359422377735,0,0.0232746904632842,0,0,0,0,0.0530678563612315,0,0,0,0.0893431588225425,0,0,0.0766604986480418,0,0,0
X000001.CH.EQUITY,0,0,0,0,0,0,0.174206687623242,0,0,0.0719688191550998,0,0,0,0,0,0.149849918731237,0,0.232740302270953,0,0,0,0.00180968331250763,0,0,0,0.115733459645298,0,0,0,0,0,0.0753728634011408,-0.288468704485003,0,0,0,0,0,0.0651701172674626,0,0,0,0,0.0481846480016963,0,0,0.176074932282724,0,0,-0.0518862334570241,0
