,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X000001.CH.EQUITY,X601601.CH.EQUITY,X16.HK.EQUITY,X688.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X600030.CH.EQUITY,X2388.HK.EQUITY,X1109.HK.EQUITY,X2007.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X1113.HK.EQUITY,X601066.CH.EQUITY,X12.HK.EQUITY,X601688.CH.EQUITY,X001979.CH.EQUITY,X002142.CH.EQUITY,X823.HK.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X2882.TT.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X600999.CH.EQUITY,X2891.TT.EQUITY,X300059.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.113971432365767,0,0.0509494083234066,0,0,0,-0.0757984305874319,0,0,0,0.497573662762757,0,0,0,-0.0741881718593883,0,0,0,0,0,0,0,0,0,0,0,0,0.0562992095450933,0,0,0,0,0,0,0,0.0889401508537241,0,0,0,0,0,0.218393560405389,0,0,0,0,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0.152002902906936,0,0,0.148957203461716,0,0.0982874411305281,0,0.0847746356443141,-0.106858295017121,0.122018211433332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918040239211352,0,0,0,-0.20091328073733,0,0.146485306461153,0.138307737435849,0.0908115194196831,0,0,0,0,0.317188231592776,0,0,0
X601939.CH.EQUITY,0.292861120300591,0,0,0.312096292824793,0,0.132036420473843,0,-0.0433653229208379,0,0,0,0,0,0,0.104716644804185,0.0721968528816547,0,0,0,-0.0180311589087779,0,0.0538190699780136,0,0,0,-0.0990183509557201,0,0,0,0,0,0,0,0,0,0,-0.104296597747591,0,0,0.348207242530731,0,0,0,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.378203070748614,0,0.181081872327384,0,1.73472347597681e-18,0.197065264678112,0,0,0.0601414857487992,0,0,0,0,0.0229828240631126,0,-0.130991659697855,0.058151848428336,0,0,0,0,0,-0.0414356263847278,0,0,0,0,0,0,0,0,0,0,0,0,-0.010198599385252,0,0,0,0.155353089915947,0,0,0,0,0,0,0,0,0,0.198218380610866,0,-0.0405847644423542
X5.HK.EQUITY,0,-0.075936078049064,-6.93889390390723e-18,0.320016251195814,0,0.0144447189379624,0,-0.287199374628024,0,0,0,0,0.120979947080287,0,0,0,0,0,0,0,0.541889119618864,0,0,0,0,0.320966729478943,0,0,0,0,0,0,0,0.0190819889603137,0,0,0,0,0,0,0,0,0,0,0,0,0.21704138690144,0,0,-0.101360621895934,0,0
X601988.CH.EQUITY,0.201710310398479,0,0.289159576667249,0,0,0,0,0,0.0475452890872191,0,0.118889350389936,0,0,-0.269175556084762,0,0,0,0,0,0,0,0,0.0351055912956416,0.178909521709381,0,0,0,0.139357225066175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101130757784332,0,0,0,0,0,0,0,0.0669941906209107
X600036.CH.EQUITY,0,0,0,0,0.111498990832561,-0.0533672294809262,0,0.260221989709961,0,-0.0428355194417798,0.0110511038745306,0,0.350659678334349,0,0.249422853625029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0774594282037315,0,0,0,0,0.0851953222794736,0,0,0.130941071481574,0,0.0388573328020598,0,0,0,0,0,0,3.46944695195361e-18,0,1.10751143759051e-05,0,0
X1299.HK.EQUITY,0,0,0,0,0,0,0.0675910722692398,0,0,0,0.0553652093148656,0,0,0,-0.110646104622226,0,0,0,0.361980904294609,0,0.261581975741056,-0.00247844418187635,0,0,0,0,0,0.164387127329399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648535890864608
X601628.CH.EQUITY,0.188108289628928,0.174497216545036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571347992071019,0.0534627687013674,0,0,0,0,0,0,0,-0.0385661224225512,0,0,0,0,0,0.0886094415010468,0,0,0,0.00213725212276154,0,-0.097341390784872,0,0,0.158862555638868
X601658.CH.Equity,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440370404133435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
