,X601398.CH.EQUITY,X601318.CH.EQUITY,X601939.CH.EQUITY,X601288.CH.EQUITY,X5.HK.EQUITY,X601988.CH.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601166.CH.EQUITY,X601328.CH.EQUITY,X600000.CH.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X16.HK.EQUITY,X000002.CH.EQUITY,X601601.CH.EQUITY,X11.HK.EQUITY,X388.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X600016.CH.EQUITY,X2388.HK.EQUITY,X688.HK.EQUITY,X600030.CH.EQUITY,X601818.CH.EQUITY,X2007.HK.EQUITY,X1109.HK.EQUITY,X1113.HK.EQUITY,X600048.CH.EQUITY,X12.HK.EQUITY,X823.HK.EQUITY,X002142.CH.EQUITY,X001979.CH.EQUITY,X601066.CH.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X600837.CH.EQUITY,X601229.CH.EQUITY,X601336.CH.EQUITY,X1997.HK.EQUITY,X601169.CH.EQUITY,X2882.TT.EQUITY,X600015.CH.EQUITY,X000166.CH.EQUITY,X2881.TT.EQUITY,X17.HK.EQUITY,X300059.CH.EQUITY,X600999.CH.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0,0.363232571966675,0,0,0.321766975649449,0,0,0,0,0,0,0,0,-0.0687649112813526,0,0,0,-0.168726808149188,0,0,0,0,0,-0.0900095590854965,0,0,0,0,0,0,0,0,0,-0.0693808259837675,0.1403614317694,0,0,0,0,0.164449764284861,0,0,0.233861876568142,0,-0.0975880954385145,0,0,0,0,-0.0673493655978201
X601318.CH.EQUITY,0,0,0,0,0,0,0,0,0,0.0703448074307078,0,0.166850615373496,0,0.0602926551836915,0,0,0.323103959388481,0,-0.0622116661924157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135122385747139,0,0,-0.0966076152040564,0.316017866932732,0,0.148719323498495,0.0196857949834631,0,0,0,-0.00226391981133197,-0.0443465031663203,0,0,0
X601939.CH.EQUITY,0.185967431013573,0,0,0,0,0,0,0,0,0,0.0331363465203469,0,0,0.164543342699468,0,0,0,0,0,0.205434594320635,0.0669064837932994,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483611289858012,0,0,0,0.067872757688367,0,0,0.12696863425253,0,0,0,0,0,0,0,0,0
X601288.CH.EQUITY,0.346518063130836,0,0,0,0,0,0,0,0.232260676860615,0,0,0,0.00115182397295562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00658338400081718,0.0789165066899696,0,0,0,0.161813103809402,0,0,0.237402423159619,0,0,0,0,0,0.0665271838286428,0,0,-0.00351498640403704
X5.HK.EQUITY,0,-0.178719066181877,0,0.444204025212537,0,0,0,-0.151626764330428,0,0,0,0,0,0,0,0.0255491903596647,0,0,0,0.133886604925365,0,0,0.489485767585846,-0.144969863934998,0,0,-0.0247494606164056,0,0,0,0,0,0,-0.122660760257023,0,0,0,0,0,0,0,0,0.0945841079571538,0,0,0,0,-0.164779016980893,0,0.0204279520769776,0
X601988.CH.EQUITY,0,0,0.0640780720522101,0.24325843505607,0,0,0,0,0.0385823351779068,0.174087139626271,0.401699949488861,0,0,0,0,-0.0390845783002697,0,0,0,0,0,0.063569751875393,0,0,0,-0.103043707791749,8.67361737988404e-19,0,0,0,0,-0.105094016984916,-0.00862555889072766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467233331097264,0,0.0353633727033901,0.00474799084616222,0.162649682077816
X600036.CH.EQUITY,-0.0208760626808147,0.221548295478738,0,0,0,0,0,0,-0.0322875005719461,0,0,0.0872409169308744,0,0.280952591870593,0,0,0,0,0.158212532473456,0,0,0,0.0615089074238289,0,0,0,-0.0500258327058438,0,0,-0.016500489133932,0,0,0.107968023038881,0,0,0,0.0614926500235123,0,0,0.0933299195492927,0.1925800955335,0,0,0,0,0,0.0586351121571994,0,0,0.104812229806926,0
X1299.HK.EQUITY,0,0.141603884154572,0,0,0,0,0,0,0,0,0,0,0,-0.0774231107306328,0.212235053031069,0,0,0.167903597177699,0.238615183351147,0,0.173318414641734,-0.00800570060628557,0,0.0825581565069275,0,0,0,0.0395139918110832,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.201335353762946,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19
X601628.CH.EQUITY,0,0,0,0,0.0425425128852811,0,0,0,0,0,0,0,0,0,0,0,0.136620100330789,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0542415048612983,0,0,0,0,0.3159432322228,0,0,0,0,0,0,0,0,0,0.156249174121022,0
X601166.CH.EQUITY,0,0,0.0668342466090482,0,0,0.142309186580598,0.0128620222898807,0,0,0,0,0,0,0,0,0,0.221891488730698,0,0,0,0,0,0,0,0,0,0.0973192595964046,0,0,0,0,0,0.374839489357721,0,0.188138993402453,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395899207566692,0,-0.118221186615992
X601328.CH.EQUITY,0.14205907096381,-1.73472347597681e-18,0.00440759609206796,0,0.102019316263619,0.422775648864879,0,0,0,0,0,0.103351631969088,0.0989856171319363,0,0,0,0,0,0,0,0,0.0169505252104704,0,0,0,0,0,0.00422029706916153,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102205376422216,0,0,0.00880142499628326,0,0,0,0.124406579753484,0,0
