,X601398.CH.EQUITY,X601939.CH.EQUITY,X601318.CH.EQUITY,X601288.CH.EQUITY,X601988.CH.EQUITY,X5.HK.EQUITY,X600036.CH.EQUITY,X1299.HK.EQUITY,X601628.CH.EQUITY,X601658.CH.Equity,X601328.CH.EQUITY,X601166.CH.EQUITY,X600000.CH.EQUITY,X000002.CH.EQUITY,X600030.CH.EQUITY,X16.HK.EQUITY,X388.HK.EQUITY,X601319.CH.EQUITY,X000001.CH.EQUITY,X688.HK.EQUITY,X600016.CH.EQUITY,X11.HK.EQUITY,X601998.CH.EQUITY,X267.HK.EQUITY,X601601.CH.EQUITY,X2388.HK.EQUITY,X601066.CH.EQUITY,X1109.HK.EQUITY,X601818.CH.EQUITY,X600048.CH.EQUITY,X2007.HK.EQUITY,X601688.CH.EQUITY,X601211.CH.EQUITY,X001979.CH.EQUITY,X12.HK.EQUITY,X1113.HK.EQUITY,X002142.CH.EQUITY,X600837.CH.EQUITY,X823.HK.EQUITY,X601229.CH.EQUITY,X300059.CH.EQUITY,X2882.TT.EQUITY,X000166.CH.EQUITY,X600999.CH.EQUITY,X601336.CH.EQUITY,X601169.CH.EQUITY,X600015.CH.EQUITY,X000776.CH.EQUITY,X002736.CH.EQUITY,X2881.TT.EQUITY,FXI.US.EQUITY,CN2YR
X601398.CH.EQUITY,0,0.365867593940501,0,0.294256213812473,0.00377092199880848,0,0.181051583066365,0,0.126399984791822,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.114495113703976,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.104963273480686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212006905683294,0,0,0
X601939.CH.EQUITY,0.317516505482825,0,0,0,0,0,0,0,0.0583714438263261,0,0,0.093716846302032,0.330582461325569,0,0,0,0,0.0931448245809017,0.0852911158540072,0,0,0,0,0,0,0,-0.116875628352728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012979050866335,0,0,0,0,0
X601318.CH.EQUITY,0,0,0,0,0,0,0.155981879398989,0,0.114023862521182,0,0.0668758960094502,0.21618385165475,0,0,0,0,0,0,0,0,0,0,0,0.0243967993777455,0,0,0,0,0,0,0,0,0,0,0.0747682147036347,0,0,0,0.0820755752751366,0.230360831893101,0,0,0,0,0,0.00224282969347154,-3.46944695195361e-18,0,0,0,0,0
X601288.CH.EQUITY,0.402941534280501,0,0,0,0.414327381705136,0,0,0,0,0,0.060684085336851,0,0,0,0,0,0.0746871312890241,0,0,0,0,0,0,0,0,0,0,0,0.0362130407035597,0,0,0,0,0,0,-0.0131979391056532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601988.CH.EQUITY,0,0,0,0.255111659746614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194848408401109,0,0.192411141149593,0,0,0,0,0,0,0,0,0.00498854236122532,0.100013195666014,0,0,0,0.0183326970271083,0,0,0,0,3.46944695195361e-18,0,0,0,0.133362765427705,0,0,0.085136177458086,0,0,0,0,0
X5.HK.EQUITY,0,-0.172654364034218,0,0,0,0,0,0,0,0,0,0,0,0.185556066200548,0,-0.00519403626101685,0.186202302554023,0,0,0.509756759657985,0,0.0186027649502812,0,0,0,0.45022672850992,0,-0.567553618750951,0,0,0,0.323019267990007,0,0,0,0,0,0,0,-0.0509305988919995,0,0.0779851598300876,0,0,0,0,0,0,0,0,0.134894681149023,-0.0996498480737876
X600036.CH.EQUITY,0,0,0,0,0,0,0,0.237830797870264,0,0,0,0.281271885067925,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0188944807554171,0,0,0,2.77555756156289e-17,0.194688157387701,0,0,8.67361737988404e-19,0,0,0,0.0270818219288317,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.290887666066806,0,0
X1299.HK.EQUITY,0,0,0,0,0,0.0419820817959962,0.0173379735064298,0,0,0,0,0,0,0,0,0,0.140238836046829,0,0,0.166616939046455,0,0.0573554922938722,0,0,0,0,0,0.100885526740586,0,0,0,0,0,0,0.184473221400126,0,0,0,0,0,0.0105532769156234,0,0,0,0,0,0,0,0,0.177944662500065,0,0
X601628.CH.EQUITY,0.0440704939145209,0.0432863464416863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139178911174751,0,0,0,0.218689319555449,0,0.157633581298815,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0772171011070312,0,-0.0216388757824315,0.158016542271439,0,0,0,0,0,0,0,0,0,0,0.0483121515566656,0
X601658.CH.Equity,0,0,0,-0.00376004177444662,0,0,0,0,0,0,0,0,0,0.0719394243305752,0,-0.23568265067828,-0.351232408153113,0,0,0,0,0,0,0,0,0,0,0,0,0.17723808235232,0,0,0.207773614397507,0,0,0,0,0,0,0.425581424908195,0.0741963964818195,0,0,0,-0.12009044765359,0,0.456472961265206,0,0,0,0,-0.144203227770143
X601328.CH.EQUITY,0,0,0,0.359445462076897,0,0,0,0,0,0,0,0,0.288878025330958,0,0,0,0.0351575031111041,0,0,0,0.123192095529885,0,0,0,0,0,0,0,0,0,0,0,0.0818461932277823,0.102539093337269,0,0,0,0,0,0,0,0.0734076945830823,0,0,0,0,0.00742950951652095,0,0,0,-0.0144448719260329,-0.0100905032166169
X601166.CH.EQUITY,0,0,0,0,0,0,0.139790995507634,0,0,0,0,0,0.0539635730350954,0,-0.047950243774941,0,0,0,0.156050224442095,0,0,0.0804865066557856,0.021348043244877,0,0,1.38777878078145e-17,0,0,0.300753227405934,0,0,0,0,0,0,0,0,0,0.0577734503930153,0,0,0,0,0,0,0.0900634686931603,0.140906993696701,0,0,0,0,0
X600000.CH.EQUITY,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0142389495593764,0,0,0,0,0.396345131176374,0,0,0,0.0417284326328208,0.00945312224971245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228147233657583,0,0,0,0,0,0.100248958787971,6.93889390390723e-18,0,0,0,0,0
